	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting NSAF	Confident Phosphosites	#Confident Phosphosites	Ambiguous Phosphosites	#Ambiguous Phosphosites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
182	A0A090I5C9	A0A090I5C9_METFO_Phosphoribosylformylglycinamidine_synthase_subunit_PurQ_OS=Methanobacterium_formicicum_OX=2162_GN=purQ_PE=3_SV=1			23.848068543889106	72.22	6.02	0.004629629629629629		0		0	Single Protein		A0A090I5C9	1	20	20	1	20	1	1	22	100.0	Doubtful
183	A0A090I5C2	A0A090I5C2_METFO_V-type_ATP_synthase_beta_chain_OS=Methanobacterium_formicicum_OX=2162_GN=atpB_PE=3_SV=1			51.33396570798045	72.57	44.49	0.065852249930046		0		0	Single Protein		A0A090I5C2	22	49	49	22	49	22	115	179	100.0	Confident
184	A0A090I5D2	A0A090I5D2_METFO_MarR_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2315_PE=4_SV=1			29.467539419804844	100.0	11.65	0.015037593984962405		0		0	Single Protein		A0A090I5D2	2	21	21	2	21	2	5	29	100.0	Confident
185	A0A089ZHE0	A0A089ZHE0_METFO_Molybdenum_cofactor_synthesis_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=moeA1_PE=4_SV=1			43.903905875922945	66.34	10.73	0.0116869918699187		0		0	Single Protein		A0A089ZHE0	3	45	45	3	45	3	5	70	100.0	Confident
186	K2C1_HUMAN				65.84694613410919	65.16	39.19	0.06073131040942406		0		0	Single Protein		K2C1_HUMAN	30	99	92	27	92	27	210	373	100.0	Confident
187	A0A090I4I7	A0A090I4I7_METFO_(NiFe)-hydrogenase-3-type_complex_Eha_membrane_protein_EhaF_OS=Methanobacterium_formicicum_OX=2162_GN=ehaF_PE=4_SV=1			17.96329748710223	27.95	7.45	0.0273972602739726		0		0	Single Protein		A0A090I4I7	1	5	5	1	5	1	2	6	100.0	Doubtful
188	A0A090I4I3	A0A090I4I3_METFO_Probable_[NiFe]-hydrogenase-type-3_Eha_complex_membrane_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2004_PE=3_SV=1			14.593970328595073	38.64	9.09	0.0196078431372549		0		0	Single Protein		A0A090I4I3	1	2	2	1	2	1	1	2	100.0	Doubtful
189	A0A090I4J8	A0A090I4J8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1839_PE=4_SV=1			15.451006954420633	100.0	20.74	0.011111111111111112		0		0	Single Protein		A0A090I4J8	2	24	24	2	24	2	2	26	100.0	Confident
190	A0A090JYP3	A0A090JYP3_METFO_Ribosome_maturation_protein_SDO1_homolog_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1738_PE=3_SV=1			26.31499187204342	88.74	9.52	0.010822510822510822		0		0	Single Protein		A0A090JYP3	2	46	46	2	46	2	4	58	97.57462686567165	Confident
191	A0A089ZA17	A0A089ZA17_METFO_Peptidase_U32_family_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0828_PE=4_SV=1			33.49325563004242	90.73	18.21	0.006898454746136864		0		0	Single Protein		A0A089ZA17	4	36	36	4	36	4	4	72	100.0	Confident
192	A0A089ZA11	A0A089ZA11_METFO_UPF0145_protein_BRM9_0823_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0823_PE=3_SV=1			12.310070695707447	100.0	17.7	0.10619469026548672		0		0	Single Protein		A0A089ZA11	2	25	25	2	25	2	15	47	100.0	Confident
193	A0A090I4G9	A0A090I4G9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1784_PE=4_SV=1			23.790019015422956	62.95	48.66	0.9083896206236627		0		0	Single Protein		A0A090I4G9	10	14	14	10	14	10	263	342	100.0	Confident
194	A0A090I4G3	A0A090I4G3_METFO_LL-diaminopimelate_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=dapL_PE=3_SV=1			46.0227708641051	72.99	22.63	0.047448412698412684		0		0	Single Protein		A0A090I4G3	8	40	40	8	40	8	30	81	100.0	Confident
195	A0A090I4G1	A0A090I4G1_METFO_RNase_Zc3h12a_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1769_PE=4_SV=1			38.403086789075815	87.94	3.82	0.006688963210702341		0		0	Single Protein		A0A090I4G1	1	42	42	1	42	1	2	52	100.0	Doubtful
196	A0A090I4G2	A0A090I4G2_METFO_Bifunctional_short_chain_isoprenyl_diphosphate_synthase_IdsA_OS=Methanobacterium_formicicum_OX=2162_GN=idsA_PE=3_SV=1			35.757233203338785	89.67	16.41	0.00847457627118644		0		0	Single Protein		A0A090I4G2	3	16	16	3	16	3	5	29	100.0	Confident
197	A0A089ZA06	A0A089ZA06_METFO_PRC-barrel_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0818_PE=4_SV=1			14.295771539284049	100.0	18.6	0.01937984496124031		0		0	Single Protein		A0A089ZA06	2	29	29	2	29	2	3	35	100.0	Confident
198	A0A090I4H9	A0A090I4H9_METFO_UDP-glucose_4-epimerase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1999_PE=4_SV=1			33.88938908017004	70.23	2.59	0.009216589861751152		0		0	Single Protein		A0A090I4H9	1	11	11	1	11	1	2	17	100.0	Doubtful
199	A0A090I4H6	A0A090I4H6_METFO_50S_ribosomal_protein_L15_OS=Methanobacterium_formicicum_OX=2162_GN=rpl15_PE=3_SV=1			16.25878766028575	100.0	20.0	0.010344827586206896		0		0	Single Protein		A0A090I4H6	2	36	36	2	36	2	3	51	100.0	Confident
200	A0A090I4E0	A0A090I4E0_METFO_Pleiotropic_regulatory_protein_OS=Methanobacterium_formicicum_OX=2162_GN=degT_PE=3_SV=1			41.51208302818494	67.39	3.77	0.0035971223021582736		0		0	Single Protein		A0A090I4E0	1	24	24	1	24	1	1	36	100.0	Doubtful
201	A0A090I4F8	A0A090I4F8_METFO_Iron-sulfur_flavoprotein_MJ1083_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1110_PE=4_SV=1			19.87016732072046	70.9	6.88	0.022388059701492536		0		0	Single Protein		A0A090I4F8	1	26	26	1	26	1	3	36	100.0	Doubtful
202	A0A090I4F5	A0A090I4F5_METFO_Putative_cobalt-precorrin-4_C(11)-methyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=cbiF_PE=3_SV=1			27.570449620645388	73.33	3.53	0.009302325581395349		0		0	Single Protein		A0A090I4F5	1	17	17	1	17	1	2	23	100.0	Doubtful
203	A0A090JYL6	A0A090JYL6_METFO_Peptidase_C60_sortase_A_and_B_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2337_PE=4_SV=1			36.028058348017694	73.7	6.12	0.00764525993883792		0		0	Single Protein		A0A090JYL6	2	11	11	2	11	2	4	22	100.0	Confident
204	A0A090I4C0	A0A090I4C0_METFO_Indole-3-glycerol-phosphate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0200_PE=3_SV=1			30.200833303820644	68.5	13.55	0.012477718360071301		0		0	Single Protein		A0A090I4C0	3	29	29	3	29	3	4	46	100.0	Confident
205	A0A090I4D9	A0A090I4D9_METFO_Phosphomethylpyrimidine_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1729_PE=4_SV=1			26.73556938426853	85.54	5.62	0.004694835680751174		0		0	Single Protein		A0A090I4D9	1	12	12	1	12	1	1	13	100.0	Doubtful
206	A0A090I4D4	A0A090I4D4_METFO_Acetyl-coenzyme_A_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=acsA5_PE=4_SV=1			71.90089828045005	72.24	1.42	0.002183406113537118		0		0	Single Protein		A0A090I4D4	1	70	61	1	61	1	1	106	100.0	Doubtful
207	A0A090JYJ5	A0A090JYJ5_METFO_Glutamine--fructose-6-phosphate_aminotransferase_[isomerizing]_OS=Methanobacterium_formicicum_OX=2162_GN=glmS_PE=3_SV=1			65.32375883042427	82.29	1.85	0.001841620626151013		0		0	Single Protein		A0A090JYJ5	1	27	27	1	27	1	1	31	100.0	Doubtful
208	A0A090I531	A0A090I531_METFO_Putative_hydrogenase_expression/formation_protein_MJ0676_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2329_PE=3_SV=1			34.185396540200074	74.61	16.72	0.019156293222683266		0		0	Single Protein		A0A090I531	5	26	26	5	26	5	10	38	100.0	Confident
209	A0A090I525	A0A090I525_METFO_Shikimate_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=aroK_PE=3_SV=1			30.441758100632942	54.48	8.62	0.011737089201877934		0		0	Single Protein		A0A090I525	2	19	19	2	19	2	4	24	100.0	Confident
210	A0A090I4Q7	A0A090I4Q7_METFO_Aspartate--tRNA(Asp/Asn)_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=aspS_PE=3_SV=1			50.07555106802221	80.64	19.36	0.023997185080928917		0		0	Single Protein		A0A090I4Q7	7	53	53	7	53	7	18	79	100.0	Confident
211	A0A090I4Q8	A0A090I4Q8_METFO_Phenylalanine--tRNA_ligase_alpha_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=pheS_PE=3_SV=1			58.11792148052254	88.13	11.48	0.005393180236604037		0		0	Single Protein		A0A090I4Q8	4	55	55	4	55	4	5	74	100.0	Confident
212	A0A090I4Q1	A0A090I4Q1_METFO_Response_regulator_receiver_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2105_PE=4_SV=1			33.71810765614799	82.09	4.39	0.0033783783783783786		0		0	Single Protein		A0A090I4Q1	1	37	37	1	37	1	1	49	100.0	Doubtful
213	A0A090I521	A0A090I521_METFO_4-hydroxy-tetrahydrodipicolinate_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=dapB3_PE=3_SV=1			28.73996770174158	88.6	12.13	0.022475795297372057		0		0	Single Protein		A0A090I521	4	14	13	4	14	4	9	27	100.0	Confident
214	A0A090I4Q2	A0A090I4Q2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1940_PE=4_SV=1			25.505651190624075	72.61	4.35	0.005076142131979695		0		0	Single Protein		A0A090I4Q2	1	8	8	1	8	1	1	11	100.0	Doubtful
215	A0A090I524	A0A090I524_METFO_RNA-splicing_ligase_RtcB_OS=Methanobacterium_formicicum_OX=2162_GN=rtcB_PE=3_SV=1			52.85251512790345	85.89	6.64	0.007882882882882882		0		0	Single Protein		A0A090I524	2	65	65	2	65	2	5	85	100.0	Confident
216	A0A089ZI64	A0A089ZI64_METFO_ATP_phosphoribosyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=hisG2_PE=4_SV=1			36.85682517122576	90.88	24.62	0.021985815602836876		0		0	Single Protein		A0A089ZI64	6	21	21	6	21	6	19	47	100.0	Confident
217	A0A090I4R6	A0A090I4R6_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1965_PE=4_SV=1			60.36614083117359	100.0	0.0	0.0		0		0	Single Protein		A0A090I4R6	0	120	120	0	120	0	1	166	98.87005649717514	Doubtful
218	A0A090I536	A0A090I536_METFO_Signal_recognition_particle_receptor_FtsY_OS=Methanobacterium_formicicum_OX=2162_GN=ftsY_PE=3_SV=1			47.60649551332404	82.99	2.3	0.002770083102493075		0		0	Single Protein		A0A090I536	1	41	41	1	41	1	1	53	100.0	Doubtful
219	A0A090I4R4	A0A090I4R4_METFO_Type_A_flavoprotein_FprA_OS=Methanobacterium_formicicum_OX=2162_GN=fprA1_PE=4_SV=1			45.74385527369273	68.3	4.67	0.00819672131147541		0		0	Single Protein		A0A090I4R4	2	14	14	2	14	2	4	20	100.0	Confident
220	A0A089ZHU8	A0A089ZHU8_METFO_Response_regulator_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1223_PE=4_SV=1			32.90166185651595	90.97	4.51	0.006944444444444444		0		0	Single Protein		A0A089ZHU8	1	42	42	1	42	1	2	49	100.0	Doubtful
221	A0A090JYU9	A0A090JYU9_METFO_Phosphosulfolactate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=comA_PE=3_SV=1			28.540609564536208	89.92	11.24	0.024547803617571053		0		0	Single Protein		A0A090JYU9	3	27	27	3	27	3	10	50	100.0	Confident
222	A0A090I503	A0A090I503_METFO_Malate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=mdh_PE=3_SV=1			34.86234106348909	100.0	14.86	0.008771929824561405		0		0	Single Protein		A0A090I503	3	20	20	3	20	3	5	31	100.0	Confident
223	A0A089ZI81	A0A089ZI81_METFO_30S_ribosomal_protein_S17e_OS=Methanobacterium_formicicum_OX=2162_GN=rps17e_PE=3_SV=1			7.370903050879592	100.0	31.75	0.03968253968253968		0		0	Single Protein		A0A089ZI81	2	5	5	2	5	2	3	7	100.0	Confident
224	A0A090I518	A0A090I518_METFO_Digeranylgeranylglycerophospholipid_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2293_PE=3_SV=1			41.86563826191979	73.03	9.92	0.019744483159117303		0		0	Single Protein		A0A090I518	3	41	40	3	40	3	10	58	100.0	Confident
225	A0A090I4P9	A0A090I4P9_METFO_Glucose-methanol-choline_oxidoreductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1935_PE=4_SV=1			42.50976813446887	90.84	2.97	0.005449591280653951		0		0	Single Protein		A0A090I4P9	1	21	21	1	21	1	2	26	100.0	Doubtful
226	A0A090I514	A0A090I514_METFO_UPF0219_protein_DSM1535_2142_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2142_PE=3_SV=1			37.374637146922645	57.83	17.66	0.029392446633825946		0		0	Single Protein		A0A090I514	5	29	29	5	29	5	16	53	100.0	Confident
227	A0A090I4P4	A0A090I4P4_METFO_Endonuclease_NucS_OS=Methanobacterium_formicicum_OX=2162_GN=nucS_PE=3_SV=1			28.82686288523649	87.11	4.69	0.004484304932735426		0		0	Single Protein		A0A090I4P4	1	31	31	1	31	1	1	44	100.0	Doubtful
228	A0A090I4P0	A0A090I4P0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2090_PE=4_SV=1			77.42131243269937	38.05	5.87	0.007505175983436852		0		0	Single Protein		A0A090I4P0	4	22	22	4	22	4	5	32	100.0	Confident
229	A0A089Z9L4	A0A089Z9L4_METFO_Nitrogen_regulatory_protein_P-II_GlnK1_OS=Methanobacterium_formicicum_OX=2162_GN=glnK1_PE=3_SV=1			12.377677417186838	100.0	9.82	0.005952380952380952		0		0	Related Proteins	A0A090I2A2	A0A089Z9L4, A0A090I2A2	1	1	0	0	1	1	2	3	100.0	Doubtful
230	A0A090I4N2	A0A090I4N2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0407_PE=4_SV=1			34.67353320420682	81.03	3.22	0.0035971223021582736		0		0	Single Protein		A0A090I4N2	1	30	30	1	30	1	1	38	100.0	Doubtful
231	A0A089ZHQ4	A0A089ZHQ4_METFO_Methyl-coenzyme_M_reductase_component_A2_AtwA3_OS=Methanobacterium_formicicum_OX=2162_GN=atwA3_PE=4_SV=1			59.33283722128096	94.16	19.77	0.02162005772005771		0		0	Single Protein		A0A089ZHQ4	8	53	46	5	46	5	30	107	100.0	Confident
232	A0A090JYQ2	A0A090JYQ2_METFO_Vitamin-B12_independent_methionine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2392_PE=4_SV=1			35.19208678265967	100.0	3.69	0.003076923076923077		0		0	Single Protein		A0A090JYQ2	1	21	21	1	21	1	1	27	100.0	Doubtful
233	A0A089Z7Q8	A0A089Z7Q8_METFO_TetR_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0027_PE=4_SV=1			21.045906063216684	100.0	7.69	0.01098901098901099		0		0	Single Protein		A0A089Z7Q8	1	16	16	1	16	1	2	24	100.0	Doubtful
234	A0A089ZIP7	A0A089ZIP7_METFO_DNA_primase_DnaG_OS=Methanobacterium_formicicum_OX=2162_GN=dnaG_PE=3_SV=1			42.61513727298473	90.44	39.53	0.03944918573489999		0		0	Single Protein		A0A089ZIP7	12	56	56	12	56	12	48	118	100.0	Confident
235	SUMO1_HUMAN				11.549705505545806	100.0	21.78	0.009900990099009901		0		0	Single Protein		SUMO1_HUMAN	1	20	20	1	20	1	1	22	100.0	Doubtful
236	A0A090I672	A0A090I672_METFO_dTDP-glucose_4,6-dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=acbB_PE=4_SV=1			35.419690130000056	70.74	18.01	0.0282520325203252		0		0	Single Protein		A0A090I672	5	27	27	5	27	5	14	48	100.0	Confident
237	A0A090I5U4	A0A090I5U4_METFO_SPFH_domain/Band_7_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2165_PE=3_SV=1			28.976820028695343	100.0	32.57	0.05115854771027185		0		0	Single Protein		A0A090I5U4	7	27	27	7	27	7	28	62	100.0	Confident
238	A0A090I5W3	A0A090I5W3_METFO_30S_ribosomal_protein_S3Ae_OS=Methanobacterium_formicicum_OX=2162_GN=rps3ae_PE=3_SV=1			22.66924151675158	100.0	46.43	0.0991496598639456		0		0	Single Protein		A0A090I5W3	10	42	42	10	42	10	54	116	100.0	Confident
239	A0A090I6E9	A0A090I6E9_METFO_NADPH-dependent_FMN_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0233_PE=4_SV=1			20.770803467826862	85.95	4.86	0.005405405405405406		0		0	Single Protein		A0A090I6E9	1	15	15	1	15	1	1	22	100.0	Doubtful
240	A0A090I6E5	A0A090I6E5_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1361_PE=4_SV=1			20.75826467048072	64.09	4.97	0.017241379310344827		0		0	Single Protein		A0A090I6E5	1	15	15	1	15	1	2	25	100.0	Doubtful
241	A0A090I6C9	A0A090I6C9_METFO_Ketol-acid_reductoisomerase_(NADP(+))_OS=Methanobacterium_formicicum_OX=2162_GN=ilvC_PE=3_SV=1			36.148439561295206	60.67	17.38	0.033462532299741596		0		0	Single Protein		A0A090I6C9	5	35	35	5	35	5	18	70	100.0	Confident
242	A0A089ZA94	A0A089ZA94_METFO_CobQ/CobB/MinD/ParA_nucleotide_binding_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0904_PE=4_SV=1			28.086697734643067	76.34	14.5	0.012481644640234948		0		0	Single Protein		A0A089ZA94	3	22	22	3	22	3	4	36	100.0	Confident
243	A0A090I6D9	A0A090I6D9_METFO_Trk_system_potassium_uptake_protein_TrkA_homolog_OS=Methanobacterium_formicicum_OX=2162_GN=trkA1_PE=4_SV=1			23.144239523339408	50.0	4.17	0.009259259259259259		0		0	Single Protein		A0A090I6D9	1	7	7	1	7	1	1	8	100.0	Doubtful
244	A0A090I6D3	A0A090I6D3_METFO_Ornithine_carbamoyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=argF_PE=3_SV=1			33.410818644337006	55.81	10.63	0.006726457399103139		0		0	Single Protein		A0A090I6D3	2	26	26	2	26	2	2	36	100.0	Confident
245	A0A090I6D0	A0A090I6D0_METFO_Tryptophan_synthase_beta_chain_OS=Methanobacterium_formicicum_OX=2162_GN=trpB1_PE=3_SV=1			42.41362431938235	60.56	7.63	0.01069182389937107		0		0	Single Protein		A0A090I6D0	3	27	27	3	27	3	5	36	100.0	Confident
246	A0A090I6A2	A0A090I6A2_METFO_Peptidylprolyl_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1304_PE=4_SV=1			15.493915748138107	82.07	8.97	0.020689655172413793		0		0	Single Protein		A0A090I6A2	1	9	9	1	9	1	4	16	100.0	Doubtful
247	A0A090I6B5	A0A090I6B5_METFO_DUF521_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1324_PE=4_SV=1			44.01013873983232	67.4	6.37	0.011513157894736841		0		0	Single Protein		A0A090I6B5	2	21	21	2	21	2	5	31	100.0	Confident
248	A0A089ZB18	A0A089ZB18_METFO_50S_ribosomal_protein_L23_OS=Methanobacterium_formicicum_OX=2162_GN=rpl23_PE=3_SV=1			9.980283897603876	100.0	36.05	0.13759689922480625		0		0	Single Protein		A0A089ZB18	3	19	19	3	19	3	18	42	100.0	Confident
249	A0A090I5I0	A0A090I5I0_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_C_OS=Methanobacterium_formicicum_OX=2162_GN=mtrC_PE=3_SV=1			27.172603937358275	34.07	5.56	0.02717391304347826		0		0	Single Protein		A0A090I5I0	2	6	6	2	6	2	4	14	100.0	Confident
250	A0A090I5J7	A0A090I5J7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0962_PE=4_SV=1			25.83189189599708	59.13	8.26	0.015306122448979591		0		0	Single Protein		A0A090I5J7	2	19	18	1	19	2	7	32	100.0	Confident
251	A0A090I5G8	A0A090I5G8_METFO_F420-non-reducing_hydrogenase_subunit_G_OS=Methanobacterium_formicicum_OX=2162_GN=mvhG_PE=4_SV=1			33.5284823929711	45.95	25.24	0.0708920187793427		0		0	Single Protein		A0A090I5G8	6	11	11	6	11	6	20	33	100.0	Confident
252	A0A090I5G4	A0A090I5G4_METFO_Exosome_complex_component_Rrp41_OS=Methanobacterium_formicicum_OX=2162_GN=rrp41_PE=3_SV=1			27.128915996216968	88.0	17.6	0.034666666666666665		0		0	Single Protein		A0A090I5G4	4	35	35	4	35	4	12	55	100.0	Confident
253	A0A090I5H7	A0A090I5H7_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_H_OS=Methanobacterium_formicicum_OX=2162_GN=mtrH_PE=3_SV=1			33.67262528323462	47.95	45.11	0.1920347365999542		0		0	Single Protein		A0A090I5H7	10	16	16	10	16	10	77	118	100.0	Confident
254	A0A090I5H3	A0A090I5H3_METFO_Methenyltetrahydromethanopterin_cyclohydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=mch_PE=3_SV=1			34.19841125070676	82.19	55.0	0.05263501255688746		0		0	Single Protein		A0A090I5H3	15	33	33	15	33	15	75	123	100.0	Confident
255	A0A090I5H1	A0A090I5H1_METFO_PRC-barrel_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0919_PE=4_SV=1			10.220629455242797	100.0	14.29	0.01098901098901099		0		0	Single Protein		A0A090I5H1	1	10	10	1	10	1	1	13	100.0	Doubtful
256	A0A090I5E9	A0A090I5E9_METFO_Pyruvate_carboxylase_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=pycB_PE=4_SV=1			63.61127788829821	68.18	1.92	0.0044943820224719105		0		0	Single Protein		A0A090I5E9	1	43	43	1	43	1	3	57	100.0	Doubtful
257	A0A090I5E6	A0A090I5E6_METFO_Inositol-3-phosphate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=ino1_PE=3_SV=1			40.746170591275714	67.85	13.35	0.012437810945273632		0		0	Single Protein		A0A090I5E6	3	37	37	3	37	3	6	46	100.0	Confident
258	A0A090I5F2	A0A090I5F2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0857_PE=4_SV=1			43.352654186096345	100.0	4.91	0.002583979328165375		0		0	Single Protein		A0A090I5F2	2	34	34	2	34	2	1	58	100.0	Doubtful
259	A0A089Z979	A0A089Z979_METFO_Cell_division_ATPase_MinD3_OS=Methanobacterium_formicicum_OX=2162_GN=minD3_PE=3_SV=1			27.298735446607157	43.24	34.75	0.06432359307359305		0		0	Single Protein		A0A089Z979	8	16	16	8	16	8	32	50	100.0	Confident
260	A0A090I646	A0A090I646_METFO_50S_ribosomal_protein_L21e_OS=Methanobacterium_formicicum_OX=2162_GN=rpl21e_PE=3_SV=1			11.1872394649161	100.0	13.4	0.020618556701030927		0		0	Single Protein		A0A090I646	1	18	18	1	18	1	2	30	100.0	Doubtful
261	A0A090I5S8	A0A090I5S8_METFO_Argininosuccinate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=argG_PE=3_SV=1			43.957178538800264	81.89	15.82	0.023312564901349943		0		0	Single Protein		A0A090I5S8	5	24	24	5	24	5	17	46	100.0	Confident
262	K1C9_HUMAN				62.09190997979053	63.72	41.73	0.03829258532282842		0		0	Single Protein		K1C9_HUMAN	23	63	63	23	63	23	78	173	100.0	Confident
263	A0A090I5U3	A0A090I5U3_METFO_Geranylgeranylglyceryl_phosphate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0016_PE=3_SV=1			26.003603850969103	55.28	3.66	0.018518518518518517		0		0	Single Protein		A0A090I5U3	1	10	10	1	10	1	3	17	100.0	Doubtful
264	A0A090I657	A0A090I657_METFO_3-isopropylmalate_dehydratase_large_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=leuC1_PE=3_SV=1			44.84117475492701	50.24	14.42	0.025668073136427567		0		0	Single Protein		A0A090I657	4	17	17	4	17	4	10	31	100.0	Confident
265	A0A090I5T3	A0A090I5T3_METFO_Methyl-coenzyme_M_reductase_subunit_gamma_OS=Methanobacterium_formicicum_OX=2162_GN=mrtG_PE=3_SV=1			30.266059318730253	100.0	46.24	0.08769583591012163		0		0	Single Protein		A0A090I5T3	11	55	55	11	55	11	63	145	100.0	Confident
266	A0A090I653	A0A090I653_METFO_Methanogenesis_marker_protein_11_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2289_PE=4_SV=1			33.54835064605599	90.0	9.03	0.013739545997610514		0		0	Single Protein		A0A090I653	3	18	18	3	18	3	5	28	100.0	Confident
267	A0A090I622	A0A090I622_METFO_Translation_initiation_factor_2_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=eif2a_PE=3_SV=1			29.129003243622755	74.9	22.39	0.02300150829562594		0		0	Single Protein		A0A090I622	4	24	24	4	24	4	11	39	100.0	Confident
268	A0A090I640	A0A090I640_METFO_Exosome_complex_component_Csl4_OS=Methanobacterium_formicicum_OX=2162_GN=csl4_PE=3_SV=1			20.809915606007994	83.6	13.76	0.00949367088607595		0		0	Single Protein		A0A090I640	2	22	22	2	22	2	2	35	100.0	Confident
269	A0A089ZAI4	A0A089ZAI4_METFO_Formylmethanofuran_dehydrogenase_subunit_A_FwdA_OS=Methanobacterium_formicicum_OX=2162_GN=fwdA_PE=4_SV=1			63.3897190350874	71.7	14.76	0.020007680491551452		0		0	Single Protein		A0A089ZAI4	5	56	56	5	56	5	21	99	100.0	Confident
270	A0A089ZJ55	A0A089ZJ55_METFO_DNA_polymerase_sliding_clamp_OS=Methanobacterium_formicicum_OX=2162_GN=pcn_PE=3_SV=1			27.589992469933524	88.52	15.98	0.026980874316939886		0		0	Single Protein		A0A089ZJ55	4	21	21	4	21	4	17	41	100.0	Confident
271	A0A089ZJ52	A0A089ZJ52_METFO_PepSY_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2253_PE=4_SV=1			14.568282598291182	55.1	8.84	0.04938271604938271		0		0	Single Protein		A0A089ZJ52	1	2	2	1	2	1	4	7	100.0	Doubtful
272	A0A090I609	A0A090I609_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2244_PE=4_SV=1			20.36764999964636	84.78	11.96	0.01358695652173913		0		0	Single Protein		A0A090I609	2	26	26	2	26	2	3	35	100.0	Confident
