	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting NSAF	Confident Phosphosites	#Confident Phosphosites	Ambiguous Phosphosites	#Ambiguous Phosphosites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
182	A0A090I4M6	A0A090I4M6_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2070_PE=4_SV=1			133.6397609294667	12.97	6.21	0.02835595776772249		0		0	Single Protein		A0A090I4M6	6	17	17	6	17	6	20	49	100.0	Confident
183	A0A089ZHQ4	A0A089ZHQ4_METFO_Methyl-coenzyme_M_reductase_component_A2_AtwA3_OS=Methanobacterium_formicicum_OX=2162_GN=atwA3_PE=4_SV=1			59.33283722128096	84.75	12.62	0.00803809523809524		0		0	Single Protein		A0A089ZHQ4	5	38	32	3	32	3	9	58	100.0	Confident
184	A0A089ZI49	A0A089ZI49_METFO_Sensory_transduction_histidine_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1404_PE=4_SV=1			34.09974827796633	90.0	5.33	0.007407407407407408		0		0	Single Protein		A0A089ZI49	1	13	13	1	13	1	2	19	100.0	Doubtful
185	A0A089ZIP7	A0A089ZIP7_METFO_DNA_primase_DnaG_OS=Methanobacterium_formicicum_OX=2162_GN=dnaG_PE=3_SV=1			42.61513727298473	90.44	23.26	0.021551020408163264		0		0	Single Protein		A0A089ZIP7	7	42	42	7	42	7	19	72	100.0	Confident
186	A0A090I689	A0A090I689_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1284_PE=4_SV=1			57.498904566843386	30.96	7.88	0.0033602150537634405		0		0	Single Protein		A0A090I689	2	11	11	2	11	2	2	16	100.0	Confident
187	A0A090I672	A0A090I672_METFO_dTDP-glucose_4,6-dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=acbB_PE=4_SV=1			35.419690130000056	70.74	14.79	0.017953929539295393		0		0	Single Protein		A0A090I672	4	24	24	4	24	4	8	33	100.0	Confident
188	A0A090I5U4	A0A090I5U4_METFO_SPFH_domain/Band_7_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2165_PE=3_SV=1			28.976820028695343	100.0	44.44	0.03703399622939851		0		0	Single Protein		A0A090I5U4	10	27	27	10	27	10	26	54	100.0	Confident
189	A0A090I666	A0A090I666_METFO_Nitrogenase_iron_protein_2_OS=Methanobacterium_formicicum_OX=2162_GN=nifH2-1_PE=3_SV=1			28.898857239931132	55.47	4.53	0.005		0		0	Single Protein		A0A090I666	1	16	16	1	16	1	1	20	100.0	Doubtful
190	A0A090I5W3	A0A090I5W3_METFO_30S_ribosomal_protein_S3Ae_OS=Methanobacterium_formicicum_OX=2162_GN=rps3ae_PE=3_SV=1			22.66924151675158	100.0	34.69	0.06868318756073856		0		0	Single Protein		A0A090I5W3	8	33	33	8	33	8	37	80	100.0	Confident
191	A0A090I684	A0A090I684_METFO_Formylmethanofuran_dehydrogenase_subunit_E_OS=Methanobacterium_formicicum_OX=2162_GN=fwdE-1_PE=4_SV=1			22.33305540416935	73.13	5.47	0.004975124378109453		0		0	Single Protein		A0A090I684	1	18	18	1	18	1	2	24	100.0	Doubtful
192	A0A090I6E5	A0A090I6E5_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1361_PE=4_SV=1			20.75826467048072	64.09	4.97	0.017241379310344827		0		0	Single Protein		A0A090I6E5	1	14	14	1	14	1	2	19	100.0	Doubtful
193	A0A090I6C9	A0A090I6C9_METFO_Ketol-acid_reductoisomerase_(NADP(+))_OS=Methanobacterium_formicicum_OX=2162_GN=ilvC_PE=3_SV=1			36.148439561295206	53.05	9.15	0.0103359173126615		0		0	Single Protein		A0A090I6C9	3	26	26	3	26	3	6	38	100.0	Confident
194	A0A089ZA94	A0A089ZA94_METFO_CobQ/CobB/MinD/ParA_nucleotide_binding_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0904_PE=4_SV=1			28.086697734643067	76.34	3.44	0.004405286343612335		0		0	Single Protein		A0A089ZA94	1	11	11	1	11	1	1	19	82.35294117647058	Doubtful
195	A0A090I6D3	A0A090I6D3_METFO_Ornithine_carbamoyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=argF_PE=3_SV=1			33.410818644337006	55.81	13.29	0.012705530642750375		0		0	Single Protein		A0A090I6D3	3	15	15	3	15	3	4	23	100.0	Confident
196	A0A089ZII9	A0A089ZII9_METFO_MotA/TolQ/ExbB_proton_channel_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1697_PE=3_SV=1			23.63148749892086	53.15	10.36	0.029661016949152543		0		0	Single Protein		A0A089ZII9	2	10	10	2	10	2	4	12	100.0	Confident
197	A0A090I6A2	A0A090I6A2_METFO_Peptidylprolyl_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1304_PE=4_SV=1			15.493915748138107	82.07	8.97	0.006896551724137931		0		0	Single Protein		A0A090I6A2	1	7	7	1	7	1	1	8	100.0	Doubtful
198	A0A089ZB18	A0A089ZB18_METFO_50S_ribosomal_protein_L23_OS=Methanobacterium_formicicum_OX=2162_GN=rpl23_PE=3_SV=1			9.980283897603876	100.0	53.49	0.14244186046511634		0		0	Single Protein		A0A089ZB18	4	16	16	4	16	4	20	46	100.0	Confident
199	A0A090I5I4	A0A090I5I4_METFO_Archaeal_Lon_protease_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1771_PE=3_SV=1			69.01043560853732	74.49	1.42	0.004		0		0	Single Protein		A0A090I5I4	1	40	40	1	40	1	3	51	99.51456310679612	Doubtful
200	A0A090I5I0	A0A090I5I0_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_C_OS=Methanobacterium_formicicum_OX=2162_GN=mtrC_PE=3_SV=1			27.172603937358275	34.07	5.56	0.043478260869565216		0		0	Single Protein		A0A090I5I0	1	5	5	1	5	1	5	17	100.0	Doubtful
201	A0A090I5J7	A0A090I5J7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0962_PE=4_SV=1			25.83189189599708	59.13	8.26	0.011904761904761904		0		0	Single Protein		A0A090I5J7	2	5	4	1	5	2	5	11	100.0	Confident
202	A0A090I5G8	A0A090I5G8_METFO_F420-non-reducing_hydrogenase_subunit_G_OS=Methanobacterium_formicicum_OX=2162_GN=mvhG_PE=4_SV=1			33.5284823929711	45.95	25.24	0.07065727699530512		0		0	Single Protein		A0A090I5G8	6	13	13	6	13	6	21	34	100.0	Confident
203	A0A090I5G4	A0A090I5G4_METFO_Exosome_complex_component_Rrp41_OS=Methanobacterium_formicicum_OX=2162_GN=rrp41_PE=3_SV=1			27.128915996216968	88.0	17.6	0.021666666666666664		0		0	Single Protein		A0A090I5G4	4	32	32	4	32	4	9	47	100.0	Confident
204	A0A090I5H7	A0A090I5H7_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_H_OS=Methanobacterium_formicicum_OX=2162_GN=mtrH_PE=3_SV=1			33.67262528323462	47.95	37.85	0.08008396595353118		0		0	Single Protein		A0A090I5H7	8	13	13	8	13	8	35	62	100.0	Confident
205	A0A090I5H3	A0A090I5H3_METFO_Methenyltetrahydromethanopterin_cyclohydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=mch_PE=3_SV=1			34.19841125070676	74.38	42.81	0.03972594246031743		0		0	Single Protein		A0A090I5H3	10	20	20	10	20	10	41	63	100.0	Confident
206	A0A090I5H1	A0A090I5H1_METFO_PRC-barrel_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0919_PE=4_SV=1			10.220629455242797	100.0	25.27	0.02197802197802198		0		0	Single Protein		A0A090I5H1	2	7	7	2	7	2	3	12	100.0	Confident
207	A0A090I5E9	A0A090I5E9_METFO_Pyruvate_carboxylase_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=pycB_PE=4_SV=1			63.61127788829821	68.18	8.22	0.007677902621722847		0		0	Single Protein		A0A090I5E9	4	26	26	4	26	4	6	39	100.0	Confident
208	A0A090I5F3	A0A090I5F3_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2355_PE=4_SV=1			95.79708151880938	44.82	28.15	0.056325718464826716		0		0	Single Protein		A0A090I5F3	19	28	28	19	28	19	116	169	100.0	Confident
209	A0A089Z979	A0A089Z979_METFO_Cell_division_ATPase_MinD3_OS=Methanobacterium_formicicum_OX=2162_GN=minD3_PE=3_SV=1			27.298735446607157	43.24	29.34	0.048896103896103875		0		0	Single Protein		A0A089Z979	7	14	14	7	14	7	24	47	100.0	Confident
210	A0A090I5S8	A0A090I5S8_METFO_Argininosuccinate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=argG_PE=3_SV=1			43.957178538800264	81.89	9.18	0.009865005192107998		0		0	Single Protein		A0A090I5S8	3	27	27	3	27	3	7	39	100.0	Confident
211	K1C9_HUMAN				62.09190997979053	63.72	40.45	0.04324926483824142		0		0	Single Protein		K1C9_HUMAN	19	49	49	19	49	19	74	144	100.0	Confident
212	A0A090I5U3	A0A090I5U3_METFO_Geranylgeranylglyceryl_phosphate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0016_PE=3_SV=1			26.003603850969103	55.28	14.23	0.026748971193415638		0		0	Single Protein		A0A090I5U3	3	7	7	3	7	3	7	13	100.0	Confident
213	A0A090I658	A0A090I658_METFO_Putative_snRNP_Sm-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1953_PE=3_SV=1			10.915926340117503	73.0	9.0	0.01		0		0	Single Protein		A0A090I658	1	7	7	1	7	1	1	9	76.47058823529412	Doubtful
214	A0A090I5T3	A0A090I5T3_METFO_Methyl-coenzyme_M_reductase_subunit_gamma_OS=Methanobacterium_formicicum_OX=2162_GN=mrtG_PE=3_SV=1			30.266059318730253	100.0	46.24	0.04430570473803555		0		0	Single Protein		A0A090I5T3	9	48	48	9	48	9	31	99	100.0	Confident
215	A0A090I653	A0A090I653_METFO_Methanogenesis_marker_protein_11_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2289_PE=4_SV=1			33.54835064605599	81.94	10.65	0.008960573476702509		0		0	Single Protein		A0A090I653	2	11	11	2	11	2	3	17	100.0	Confident
216	A0A090I622	A0A090I622_METFO_Translation_initiation_factor_2_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=eif2a_PE=3_SV=1			29.129003243622755	74.9	29.34	0.02217194570135747		0		0	Single Protein		A0A090I622	6	34	34	6	34	6	14	51	100.0	Confident
217	A0A090I640	A0A090I640_METFO_Exosome_complex_component_Csl4_OS=Methanobacterium_formicicum_OX=2162_GN=csl4_PE=3_SV=1			20.809915606007994	83.6	7.41	0.006329113924050633		0		0	Single Protein		A0A090I640	1	21	21	1	21	1	1	29	100.0	Doubtful
218	A0A089ZAI4	A0A089ZAI4_METFO_Formylmethanofuran_dehydrogenase_subunit_A_FwdA_OS=Methanobacterium_formicicum_OX=2162_GN=fwdA_PE=4_SV=1			63.3897190350874	67.31	14.06	0.012063857801184996		0		0	Single Protein		A0A089ZAI4	7	59	59	7	59	7	18	98	100.0	Confident
219	A0A089ZJ55	A0A089ZJ55_METFO_DNA_polymerase_sliding_clamp_OS=Methanobacterium_formicicum_OX=2162_GN=pcn_PE=3_SV=1			27.589992469933524	88.52	20.08	0.018920765027322407		0		0	Single Protein		A0A089ZJ55	5	21	21	5	21	5	10	32	100.0	Confident
220	A0A089ZJ52	A0A089ZJ52_METFO_PepSY_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2253_PE=4_SV=1			14.568282598291182	55.1	8.84	0.04938271604938271		0		0	Single Protein		A0A089ZJ52	1	2	2	1	2	1	4	6	100.0	Doubtful
221	A0A089Z928	A0A089Z928_METFO_FeMo_cofactor_biosynthesis_protein_NifB_OS=Methanobacterium_formicicum_OX=2162_GN=nifB_PE=3_SV=1			31.378193240850187	77.74	3.89	0.008130081300813009		0		0	Single Protein		A0A089Z928	1	27	27	1	27	1	2	42	100.0	Doubtful
222	A0A089Z8Q6	A0A089Z8Q6_METFO_30S_ribosomal_protein_S11_OS=Methanobacterium_formicicum_OX=2162_GN=rps11p_PE=3_SV=1			13.789311997283344	75.0	37.12	0.14612794612794613		0		0	Single Protein		A0A089Z8Q6	6	10	10	6	10	6	25	40	100.0	Confident
223	A0A090I618	A0A090I618_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1186_PE=4_SV=1			26.283668199644474	73.64	4.6	0.0048543689320388345		0		0	Single Protein		A0A090I618	1	15	15	1	15	1	1	27	100.0	Doubtful
224	A0A090I613	A0A090I613_METFO_Coenzyme_F420_hydrogenase_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=frhB_PE=4_SV=1			32.06030589815718	69.73	32.65	0.04798829441686584		0		0	Single Protein		A0A090I613	9	28	28	9	28	9	29	64	100.0	Confident
225	A0A089Z9R7	A0A089Z9R7_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0721_PE=4_SV=1			14.613581410593673	58.7	17.39	0.012345679012345678		0		0	Single Protein		A0A089Z9R7	1	3	3	1	3	1	1	3	100.0	Doubtful
226	A0A090I6Y8	A0A090I6Y8_METFO_DNA-directed_RNA_polymerase_OS=Methanobacterium_formicicum_OX=2162_GN=rpoB2_PE=3_SV=1			56.34816920226317	92.94	1.81	0.004338394793926247		0		0	Single Protein		A0A090I6Y8	1	48	48	1	48	1	3	60	99.50980392156863	Doubtful
227	A0A090JSP3	A0A090JSP3_METFO_Uridylate_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=pyrH_PE=3_SV=1			24.649696032641504	81.86	23.01	0.03243243243243243		0		0	Single Protein		A0A090JSP3	4	14	14	4	14	4	12	30	100.0	Confident
228	A0A090JSM8	A0A090JSM8_METFO_Transcription_initiation_factor_IIB_OS=Methanobacterium_formicicum_OX=2162_GN=tfb_PE=3_SV=1			38.326974078624616	100.0	7.65	0.004411764705882353		0		0	Single Protein		A0A090JSM8	2	45	45	2	45	2	3	62	100.0	Confident
229	A0A090I6W9	A0A090I6W9_METFO_Cell_shape_determining_protein_MreB/Mrl_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1588_PE=4_SV=1			37.631950333712844	68.63	43.7	0.06534105963027528		0		0	Single Protein		A0A090I6W9	17	29	29	17	29	17	68	122	100.0	Confident
230	A0A090I6W5	A0A090I6W5_METFO_Coenzyme_F420:L-glutamate_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=cofE_PE=3_SV=1			27.600632729957457	64.06	7.81	0.018229166666666668		0		0	Single Protein		A0A090I6W5	2	6	6	2	6	2	4	13	100.0	Confident
231	A0A090I6Y3	A0A090I6Y3_METFO_S-adenosyl-L-methionine-dependent_tRNA_4-demethylwyosine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=taw1_PE=3_SV=1			34.68112615346503	79.93	3.29	0.007380073800738007		0		0	Single Protein		A0A090I6Y3	1	48	48	1	48	1	2	68	100.0	Doubtful
232	A0A090I796	A0A090I796_METFO_Pyridoxal_5'-phosphate_synthase_subunit_PdxS_OS=Methanobacterium_formicicum_OX=2162_GN=pdxS1_PE=3_SV=1			31.56615487666368	67.58	18.43	0.01607065653758261		0		0	Single Protein		A0A090I796	6	27	20	3	27	6	11	46	100.0	Confident
233	A0A089ZAX5	A0A089ZAX5_METFO_30S_ribosomal_protein_S2_OS=Methanobacterium_formicicum_OX=2162_GN=rps2p_PE=3_SV=1			22.264936435261937	85.86	51.01	0.08862233445566782		0		0	Single Protein		A0A089ZAX5	10	27	27	10	27	10	44	98	100.0	Confident
234	A0A089ZAY7	A0A089ZAY7_METFO_30S_ribosomal_protein_S4_OS=Methanobacterium_formicicum_OX=2162_GN=rps4p_PE=3_SV=1			22.699279714625263	100.0	27.98	0.029792746113989632		0		0	Single Protein		A0A089ZAY7	4	50	50	4	50	4	10	73	100.0	Confident
235	A0A090I7C8	A0A090I7C8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1770_PE=4_SV=1			45.119462007868215	70.15	3.48	0.0027548209366391185		0		0	Single Protein		A0A090I7C8	1	22	22	1	22	1	1	24	100.0	Doubtful
236	A0A090I7A7	A0A090I7A7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1730_PE=4_SV=1			29.669602921852672	62.59	4.44	0.005154639175257732		0		0	Single Protein		A0A090I7A7	1	19	19	1	19	1	1	23	82.35294117647058	Doubtful
237	A0A090JSU7	A0A090JSU7_METFO_Glyceraldehyde-3-phosphate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=gap_PE=3_SV=1			36.947370945319314	73.59	6.23	0.005494505494505495		0		0	Single Protein		A0A090JSU7	2	11	11	2	11	2	2	13	88.23529411764706	Confident
238	A0A090I7B8	A0A090I7B8_METFO_30S_ribosomal_protein_S19e_OS=Methanobacterium_formicicum_OX=2162_GN=rps19e_PE=3_SV=1			16.518635294964827	100.0	20.69	0.02413793103448276		0		0	Single Protein		A0A090I7B8	2	16	16	2	16	2	5	25	100.0	Confident
239	A0A090JSW3	A0A090JSW3_METFO_zinc_ribbon_2_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0145_PE=4_SV=1			20.608391602329345	62.3	5.46	0.006993006993006993		0		0	Single Protein		A0A090JSW3	1	13	13	1	13	1	1	22	100.0	Doubtful
240	A0A090I7B6	A0A090I7B6_METFO_Inosine-5'-monophosphate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=guaB_PE=3_SV=1			53.06613911997351	57.46	13.71	0.019497716894977167		0		0	Single Protein		A0A090I7B6	5	21	21	5	21	5	18	41	100.0	Confident
241	A0A089ZBQ7	A0A089ZBQ7_METFO_50S_ribosomal_protein_L7Ae_OS=Methanobacterium_formicicum_OX=2162_GN=rpl7ae_PE=3_SV=1			13.262914197332691	53.66	7.32	0.016260162601626018		0		0	Single Protein		A0A089ZBQ7	1	6	6	1	6	1	2	9	100.0	Doubtful
242	A0A089ZC51	A0A089ZC51_METFO_Extracellular_phosphate-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=pstS1_PE=4_SV=1			28.790169746829335	90.3	18.28	0.02860696517412935		0		0	Single Protein		A0A089ZC51	3	15	15	3	15	3	11	28	100.0	Confident
243	A0A090I6K9	A0A090I6K9_METFO_30S_ribosomal_protein_S17_OS=Methanobacterium_formicicum_OX=2162_GN=rps17_PE=3_SV=1			12.238447589979568	100.0	22.43	0.06697819314641744		0		0	Single Protein		A0A090I6K9	3	25	25	3	25	3	10	42	100.0	Confident
244	A0A089ZBS9	A0A089ZBS9_METFO_Acetyl-CoA_acetyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1452_PE=4_SV=1			40.494037905184996	49.22	31.25	0.04640079365079361		0		0	Single Protein		A0A089ZBS9	8	21	21	8	21	8	49	81	100.0	Confident
245	A0A089ZBS5	A0A089ZBS5_METFO_30S_ribosomal_protein_S6e_OS=Methanobacterium_formicicum_OX=2162_GN=rps6e_PE=3_SV=1			13.73732582446927	100.0	53.17	0.042989417989417994		0		0	Single Protein		A0A089ZBS5	4	12	12	4	12	4	13	29	100.0	Confident
246	A0A090I6I6	A0A090I6I6_METFO_Isopentenyl-diphosphate_delta-isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=fni_PE=3_SV=1			37.84047283534251	81.48	13.11	0.007383966244725739		0		0	Single Protein		A0A090I6I6	3	22	22	3	22	3	4	36	100.0	Confident
247	A0A090I6I2	A0A090I6I2_METFO_Adenylosuccinate_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=purA_PE=3_SV=1			37.287410871746154	84.71	27.94	0.01818277310924371		0		0	Single Protein		A0A090I6I2	8	31	31	8	31	8	21	63	100.0	Confident
248	A0A090I6J2	A0A090I6J2_METFO_Oxidored_nitro_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1422_PE=4_SV=1			39.43651940264239	80.22	7.97	0.0046875		0		0	Single Protein		A0A090I6J2	2	12	12	2	12	2	3	12	99.51219512195122	Doubtful
249	A0A090I6H4	A0A090I6H4_METFO_Family_2_glycosyl_transferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0273_PE=4_SV=1			30.066773350792875	74.01	4.33	0.00975609756097561		0		0	Single Protein		A0A090I6H4	1	13	13	1	13	1	2	16	100.0	Doubtful
250	A0A090I781	A0A090I781_METFO_Fructose-1,6-bisphosphate_aldolase/phosphatase_OS=Methanobacterium_formicicum_OX=2162_GN=fbp_PE=3_SV=1			40.25487119379003	70.96	11.23	0.01695906432748538		0		0	Single Protein		A0A090I781	3	30	30	3	30	3	8	48	100.0	Confident
251	A0A090I6V8	A0A090I6V8_METFO_CoB-CoM_heterodisulfide_reductase_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=hdrB_PE=3_SV=1			31.83147891692074	52.25	11.76	0.016420361247947456		0		0	Single Protein		A0A090I6V8	3	32	32	3	32	3	7	44	100.0	Confident
252	A0A090I6T0	A0A090I6T0_METFO_Glutamine_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=glnA1_PE=3_SV=1			49.94474492677991	56.11	7.92	0.0077007700770077014		0		0	Single Protein		A0A090I6T0	3	22	22	3	22	3	4	30	100.0	Confident
253	A0A090I6T8	A0A090I6T8_METFO_Histidine_kinase/response_regulator_hybrid_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2138_PE=4_SV=1			53.72868918011807	70.55	4.24	0.00211864406779661		0		0	Single Protein		A0A090I6T8	1	33	33	1	33	1	2	38	82.35294117647058	Doubtful
254	A0A090I729	A0A090I729_METFO_TrkA_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0570_PE=4_SV=1			22.21445946281592	100.0	18.41	0.00912106135986733		0		0	Single Protein		A0A090I729	3	18	18	3	18	3	3	28	100.0	Confident
255	A0A090I6Q2	A0A090I6Q2_METFO_Formylmethanofuran_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=fwdC_PE=4_SV=1			29.324464627705627	100.0	35.69	0.03891396707381836		0		0	Single Protein		A0A090I6Q2	8	24	24	8	24	8	23	56	100.0	Confident
256	A0A089ZBE1	A0A089ZBE1_METFO_UPF0288_protein_BRM9_0509_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0509_PE=3_SV=1			57.131414947592674	80.59	10.39	0.004176157934700076		0		0	Single Protein		A0A089ZBE1	3	23	23	3	23	3	4	26	100.0	Confident
257	K1C10_HUMAN				59.48287701205572	61.72	45.7	0.04725532363817295		0		0	Single Protein		K1C10_HUMAN	25	44	40	22	40	22	126	218	100.0	Confident
258	A0A090JU72	A0A090JU72_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0630_PE=4_SV=1			17.00959552109985	80.0	15.0	0.03125		0		0	Single Protein		A0A090JU72	2	7	7	2	7	2	5	15	100.0	Confident
259	A0A090JTT4	A0A090JTT4_METFO_Methanogenesis_marker_protein_15_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0505_PE=4_SV=1			44.08565178869224	61.93	9.64	0.010560146923783287		0		0	Single Protein		A0A090JTT4	3	9	9	3	9	3	6	14	100.0	Confident
260	A0A090IA01	A0A090IA01_METFO_Beta-lactamase_domain_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1211_PE=4_SV=1			23.858370980488196	100.0	4.67	0.009345794392523364		0		0	Single Protein		A0A090IA01	1	13	13	1	13	1	2	18	100.0	Doubtful
261	A0A090JU33	A0A090JU33_METFO_DNA-directed_RNA_polymerase_OS=Methanobacterium_formicicum_OX=2162_GN=rpoE1_PE=4_SV=1			21.7285997109712	78.35	19.07	0.04276315789473683		0		0	Single Protein		A0A090JU33	3	19	19	3	19	3	12	34	100.0	Confident
262	A0A090I7Z4	A0A090I7Z4_METFO_O-acetylserine_sulfhydrylase_OS=Methanobacterium_formicicum_OX=2162_GN=cysK_PE=4_SV=1			34.88767621368269	80.18	10.67	0.00636574074074074		0		0	Single Protein		A0A090I7Z4	3	9	9	3	9	3	3	16	99.75429975429975	Confident
263	A0A090JU20	A0A090JU20_METFO_3-hexulose-6-phosphate_isomerase_HxlB2_OS=Methanobacterium_formicicum_OX=2162_GN=hxlB2_PE=3_SV=1			21.249861014749083	52.33	12.95	0.015748031496062992		0		0	Single Protein		A0A090JU20	2	5	5	2	5	2	2	10	100.0	Doubtful
264	A0A089ZCA7	A0A089ZCA7_METFO_Thioesterase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1609_PE=4_SV=1			15.919034459562997	100.0	25.93	0.046913580246913576		0		0	Single Protein		A0A089ZCA7	3	12	12	3	12	3	9	21	100.0	Confident
265	A0A090JU15	A0A090JU15_METFO_Putative_KH_and_PIN-domain_containing_protein_MJ1533_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0570_PE=4_SV=1			50.391584129937876	87.75	1.78	0.0022271714922048997		0		0	Single Protein		A0A090JU15	1	52	52	1	52	1	1	56	76.47058823529412	Doubtful
266	A0A090I8J3	A0A090I8J3_METFO_Cobalt-precorrin-8X_methylmutase_OS=Methanobacterium_formicicum_OX=2162_GN=cbiC_PE=4_SV=1			22.810860902108303	86.79	7.08	0.009433962264150943		0		0	Single Protein		A0A090I8J3	1	12	12	1	12	1	2	17	100.0	Doubtful
267	A0A090JTZ4	A0A090JTZ4_METFO_Robl_LC7_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0545_PE=4_SV=1			55.73456914301631	86.88	3.78	0.004576659038901602		0		0	Single Protein		A0A090JTZ4	2	34	34	2	34	2	3	46	100.0	Confident
268	A0A090JTX8	A0A090JTX8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0530_PE=4_SV=1			44.91145928840658	87.34	21.84	0.00990783410138249		0		0	Single Protein		A0A090JTX8	7	15	15	7	15	7	12	28	100.0	Confident
269	A0A090IA48	A0A090IA48_METFO_Nitrite_reductase_(NAD(P)H)_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1953_PE=4_SV=1			24.2808842892419	85.39	15.07	0.00980392156862745		0		0	Single Protein		A0A090IA48	3	17	17	3	17	3	3	19	100.0	Confident
270	A0A090IA40	A0A090IA40_METFO_Thermosome_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=thsA_PE=3_SV=1			58.46071331926441	83.43	47.7	0.029140723232128685		0		0	Single Protein		A0A090IA40	22	59	51	15	51	15	105	200	100.0	Confident
271	A0A089ZBW3	A0A089ZBW3_METFO_Glutamate_synthase_beta_subunit_GltB1_OS=Methanobacterium_formicicum_OX=2162_GN=gltB1_PE=4_SV=1			25.19856597670688	61.74	7.39	0.014084507042253521		0		0	Single Protein		A0A089ZBW3	1	18	18	1	18	1	2	23	100.0	Doubtful
272	A0A090I8D3	A0A090I8D3_METFO_Heat_shock_protein_Hsp20/alpha_crystallin_family_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1518_PE=3_SV=1			24.215731929746987	70.78	6.39	0.01935483870967742		0		0	Single Protein		A0A090I8D3	1	9	9	1	9	1	4	14	100.0	Doubtful
