	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting NSAF	Confident Phosphosites	#Confident Phosphosites	Ambiguous Phosphosites	#Ambiguous Phosphosites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
181	A0A090I582	A0A090I582_METFO_50S_ribosomal_protein_L1_OS=Methanobacterium_formicicum_OX=2162_GN=rpl1p_PE=3_SV=1			23.486771255250797	84.43	16.04	0.021415270018621976		0		0	Single Protein		A0A090I582	3	53	53	3	53	3	9	82	100.0	Confident
182	A0A090I4V7	A0A090I4V7_METFO_Cysteine_desulfurase_IscS_OS=Methanobacterium_formicicum_OX=2162_GN=iscS1_PE=3_SV=1			42.09035635590923	75.06	4.37	0.003125		0		0	Single Protein		A0A090I4V7	1	19	17	1	19	1	1	26	100.0	Doubtful
183	A0A090I579	A0A090I579_METFO_PK_C_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1810_PE=4_SV=1			19.9004209157602	83.96	28.34	0.022281639928698752		0		0	Single Protein		A0A090I579	3	18	18	3	18	3	6	24	100.0	Confident
184	A0A090I4T1	A0A090I4T1_METFO_Aspartate-semialdehyde_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=asd_PE=3_SV=1			38.25504187691318	62.93	12.36	0.007362784471218206		0		0	Single Protein		A0A090I4T1	3	23	23	3	23	3	3	37	100.0	Confident
185	A0A090I552	A0A090I552_METFO_Exosome_complex_component_Rrp42_OS=Methanobacterium_formicicum_OX=2162_GN=rrp42_PE=3_SV=1			28.90522075613332	68.28	17.91	0.02641165755919854		0		0	Single Protein		A0A090I552	4	20	20	4	20	4	10	28	100.0	Confident
186	A0A090I4T3	A0A090I4T3_METFO_Orotate_phosphoribosyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=pyrE_PE=3_SV=1			19.209264990088805	84.66	23.86	0.029356060606060604		0		0	Single Protein		A0A090I4T3	3	15	15	3	15	3	9	31	100.0	Confident
187	A0A090I553	A0A090I553_METFO_ATP-grasp_fold_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2199_PE=4_SV=1			37.006930071109274	77.15	2.67	0.003472222222222222		0		0	Single Protein		A0A090I553	1	16	16	1	16	1	1	22	70.58823529411764	Doubtful
188	A0A090I549	A0A090I549_METFO_Beta-ribofuranosylaminobenzene_5'-phosphate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2194_PE=3_SV=1			35.410291455399275	79.03	9.42	0.007692307692307693		0		0	Single Protein		A0A090I549	2	21	21	2	21	2	3	30	100.0	Confident
189	A0A090I4S4	A0A090I4S4_METFO_Family_2_glycosyl_transferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1980_PE=4_SV=1			40.72135152723474	47.04	2.96	0.008620689655172414		0		0	Single Protein		A0A090I4S4	1	28	28	1	28	1	2	35	100.0	Doubtful
190	A0A090I564	A0A090I564_METFO_DEAD-box_ATP-dependent_RNA_helicase_CshA_OS=Methanobacterium_formicicum_OX=2162_GN=cshA_PE=3_SV=1			60.05777959594701	100.0	4.75	0.0038022813688212928		0		0	Single Protein		A0A090I564	2	78	78	2	78	2	3	112	100.0	Confident
191	A0A090I560	A0A090I560_METFO_Putative_hydrogenase_nickel_incorporation_protein_HypB_OS=Methanobacterium_formicicum_OX=2162_GN=hypB_PE=4_SV=1			23.880300179084863	79.36	15.6	0.016377649325626204		0		0	Single Protein		A0A090I560	3	18	18	3	18	3	4	25	100.0	Confident
192	A0A090I5C2	A0A090I5C2_METFO_V-type_ATP_synthase_beta_chain_OS=Methanobacterium_formicicum_OX=2162_GN=atpB_PE=3_SV=1			51.33396570798045	72.57	33.26	0.0459341939592304		0		0	Single Protein		A0A090I5C2	17	44	44	17	44	17	63	133	100.0	Confident
193	A0A090I5C4	A0A090I5C4_METFO_LemA_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1605_PE=3_SV=1			21.37980785857159	65.59	6.99	0.006622516556291391		0		0	Single Protein		A0A090I5C4	1	7	7	1	7	1	1	12	100.0	Doubtful
194	A0A090I5D7	A0A090I5D7_METFO_Glutamate-1-semialdehyde_2,1-aminomutase_OS=Methanobacterium_formicicum_OX=2162_GN=hemL_PE=3_SV=1			47.935368103479405	69.57	6.41	0.004143646408839779		0		0	Single Protein		A0A090I5D7	2	56	56	2	56	2	2	78	100.0	Confident
195	A0A090I5D0	A0A090I5D0_METFO_Daunorubicin_resistance_ABC_transporter_ATPase_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0817_PE=4_SV=1			35.66538974048511	100.0	2.56	0.006389776357827476		0		0	Single Protein		A0A090I5D0	1	46	46	1	46	1	2	61	64.70588235294117	Doubtful
196	A0A090I5D2	A0A090I5D2_METFO_MarR_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2315_PE=4_SV=1			29.467539419804844	100.0	9.4	0.005639097744360902		0		0	Single Protein		A0A090I5D2	2	34	34	2	34	2	2	42	100.0	Confident
197	A0A089ZHE0	A0A089ZHE0_METFO_Molybdenum_cofactor_synthesis_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=moeA1_PE=4_SV=1			43.903905875922945	66.34	9.76	0.004065040650406504		0		0	Single Protein		A0A089ZHE0	3	51	51	3	51	3	2	73	100.0	Confident
198	K2C1_HUMAN				65.84694613410919	69.21	33.75	0.03347762375687028		0		0	Single Protein		K2C1_HUMAN	20	95	91	18	91	18	70	197	100.0	Confident
199	A0A089ZHC6	A0A089ZHC6_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=mtrB_PE=3_SV=1			10.715451009802509	29.0	22.0	0.01694915254237288		0		0	Single Protein		A0A089ZHC6	1	5	5	1	5	1	1	6	100.0	Doubtful
200	A0A090I4J0	A0A090I4J0_METFO_Pyruvate_carboxylase_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=pycA_PE=4_SV=1			54.447526527379296	93.95	12.1	0.007426075268817205		0		0	Single Protein		A0A090I4J0	5	49	49	5	49	5	8	71	100.0	Confident
201	A0A090JYP3	A0A090JYP3_METFO_Ribosome_maturation_protein_SDO1_homolog_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1738_PE=3_SV=1			26.31499187204342	100.0	10.82	0.006493506493506494		0		0	Single Protein		A0A090JYP3	2	38	38	2	38	2	2	64	100.0	Confident
202	A0A089ZA17	A0A089ZA17_METFO_Peptidase_U32_family_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0828_PE=4_SV=1			33.49325563004242	90.73	8.61	0.004966887417218543		0		0	Single Protein		A0A089ZA17	2	33	33	2	33	2	2	50	100.0	Confident
203	A0A089ZA11	A0A089ZA11_METFO_UPF0145_protein_BRM9_0823_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0823_PE=3_SV=1			12.310070695707447	100.0	46.9	0.053834808259587016		0		0	Single Protein		A0A089ZA11	4	21	21	4	21	4	11	46	100.0	Confident
204	A0A090I4G9	A0A090I4G9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1784_PE=4_SV=1			23.790019015422956	62.95	41.52	0.22806484295845977		0		0	Single Protein		A0A090I4G9	9	10	10	9	10	9	94	132	100.0	Confident
205	A0A090I4G3	A0A090I4G3_METFO_LL-diaminopimelate_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=dapL_PE=3_SV=1			46.0227708641051	72.99	20.44	0.008642857142857141		0		0	Single Protein		A0A090I4G3	7	27	27	7	27	7	9	43	100.0	Confident
206	A0A090I4G1	A0A090I4G1_METFO_RNase_Zc3h12a_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1769_PE=4_SV=1			38.403086789075815	87.94	6.76	0.005016722408026756		0		0	Single Protein		A0A090I4G1	2	42	42	2	42	2	2	61	100.0	Confident
207	A0A090I4G2	A0A090I4G2_METFO_Bifunctional_short_chain_isoprenyl_diphosphate_synthase_IdsA_OS=Methanobacterium_formicicum_OX=2162_GN=idsA_PE=3_SV=1			35.757233203338785	89.67	11.85	0.00847457627118644		0		0	Single Protein		A0A090I4G2	2	21	21	2	21	2	3	27	100.0	Confident
208	A0A090JYM0	A0A090JYM0_METFO_Glutamine_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=glnA3_PE=3_SV=1			50.511165238345896	85.0	10.0	0.004010695187165776		0		0	Single Protein		A0A090JYM0	3	48	48	3	48	3	2	75	100.0	Confident
209	A0A089ZA06	A0A089ZA06_METFO_PRC-barrel_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0818_PE=4_SV=1			14.295771539284049	100.0	18.6	0.01937984496124031		0		0	Single Protein		A0A089ZA06	2	26	26	2	26	2	3	31	100.0	Confident
210	A0A090I4H9	A0A090I4H9_METFO_UDP-glucose_4-epimerase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1999_PE=4_SV=1			33.88938908017004	70.23	13.27	0.015360983102918587		0		0	Single Protein		A0A090I4H9	3	12	12	3	12	3	5	21	100.0	Confident
211	A0A090I4H6	A0A090I4H6_METFO_50S_ribosomal_protein_L15_OS=Methanobacterium_formicicum_OX=2162_GN=rpl15_PE=3_SV=1			16.25878766028575	100.0	8.97	0.006896551724137931		0		0	Single Protein		A0A090I4H6	1	49	49	1	49	1	1	69	100.0	Doubtful
212	A0A090I4E4	A0A090I4E4_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0256_PE=4_SV=1			47.212610112242984	84.56	2.94	0.002680965147453083		0		0	Single Protein		A0A090I4E4	1	79	79	1	79	1	1	111	82.35294117647058	Doubtful
213	A0A090I4F5	A0A090I4F5_METFO_Putative_cobalt-precorrin-4_C(11)-methyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=cbiF_PE=3_SV=1			27.570449620645388	73.33	6.67	0.009302325581395349		0		0	Single Protein		A0A090I4F5	1	17	17	1	17	1	2	23	100.0	Doubtful
214	A0A090JYL6	A0A090JYL6_METFO_Peptidase_C60_sortase_A_and_B_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2337_PE=4_SV=1			36.028058348017694	73.7	6.73	0.0045871559633027525		0		0	Single Protein		A0A090JYL6	2	13	13	2	13	2	3	18	100.0	Doubtful
215	A0A090I4D4	A0A090I4D4_METFO_Acetyl-coenzyme_A_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=acsA5_PE=4_SV=1			71.90089828045005	72.24	4.42	0.003820960698689956		0		0	Single Protein		A0A090I4D4	3	103	91	2	91	2	3	142	100.0	Confident
216	A0A090JYJ5	A0A090JYJ5_METFO_Glutamine--fructose-6-phosphate_aminotransferase_[isomerizing]_OS=Methanobacterium_formicicum_OX=2162_GN=glmS_PE=3_SV=1			65.32375883042427	82.29	7.93	0.00521792510742787		0		0	Single Protein		A0A090JYJ5	3	42	42	3	42	3	4	56	100.0	Confident
217	A0A090I4R1	A0A090I4R1_METFO_Glutamate-ammonia_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2121_PE=3_SV=1			50.08933719529743	77.65	2.43	0.0026455026455026454		0		0	Single Protein		A0A090I4R1	1	45	45	1	45	1	1	59	100.0	Doubtful
218	A0A090I531	A0A090I531_METFO_Putative_hydrogenase_expression/formation_protein_MJ0676_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2329_PE=3_SV=1			34.185396540200074	74.61	7.12	0.006224066390041493		0		0	Single Protein		A0A090I531	2	28	28	2	28	2	2	37	100.0	Confident
219	A0A090I525	A0A090I525_METFO_Shikimate_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=aroK_PE=3_SV=1			30.441758100632942	54.48	5.86	0.009389671361502348		0		0	Single Protein		A0A090I525	1	12	12	1	12	1	3	16	100.0	Doubtful
220	A0A090I4Q7	A0A090I4Q7_METFO_Aspartate--tRNA(Asp/Asn)_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=aspS_PE=3_SV=1			50.07555106802221	92.48	24.83	0.020405231057940412		0		0	Single Protein		A0A090I4Q7	8	58	58	8	58	8	23	99	100.0	Confident
221	A0A090I4Q8	A0A090I4Q8_METFO_Phenylalanine--tRNA_ligase_alpha_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=pheS_PE=3_SV=1			58.11792148052254	93.19	11.09	0.007480862908837857		0		0	Single Protein		A0A090I4Q8	4	65	65	4	65	4	6	94	100.0	Confident
222	A0A090I528	A0A090I528_METFO_Probable_cyclic_pyranopterin_monophosphate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=moaC_PE=3_SV=1			17.486344598920255	78.26	9.94	0.015873015873015872		0		0	Single Protein		A0A090I528	1	16	16	1	16	1	2	20	100.0	Doubtful
223	A0A090I521	A0A090I521_METFO_4-hydroxy-tetrahydrodipicolinate_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=dapB3_PE=3_SV=1			28.73996770174158	88.6	15.07	0.02420470262793914		0		0	Single Protein		A0A090I521	3	11	11	3	11	3	7	17	100.0	Confident
224	A0A090I524	A0A090I524_METFO_RNA-splicing_ligase_RtcB_OS=Methanobacterium_formicicum_OX=2162_GN=rtcB_PE=3_SV=1			52.85251512790345	85.89	6.02	0.007882882882882882		0		0	Single Protein		A0A090I524	2	77	77	2	77	2	4	111	100.0	Confident
225	A0A089ZI64	A0A089ZI64_METFO_ATP_phosphoribosyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=hisG2_PE=4_SV=1			36.85682517122576	90.88	18.54	0.02477203647416413		0		0	Single Protein		A0A089ZI64	5	21	21	5	21	5	15	42	100.0	Confident
226	A0A090I536	A0A090I536_METFO_Signal_recognition_particle_receptor_FtsY_OS=Methanobacterium_formicicum_OX=2162_GN=ftsY_PE=3_SV=1			47.60649551332404	82.99	5.52	0.002770083102493075		0		0	Single Protein		A0A090I536	1	46	46	1	46	1	1	61	100.0	Doubtful
227	A0A090I4R4	A0A090I4R4_METFO_Type_A_flavoprotein_FprA_OS=Methanobacterium_formicicum_OX=2162_GN=fprA1_PE=4_SV=1			45.74385527369273	68.3	7.86	0.007650273224043717		0		0	Single Protein		A0A090I4R4	3	24	24	3	24	3	4	37	100.0	Confident
228	A0A089ZHU8	A0A089ZHU8_METFO_Response_regulator_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1223_PE=4_SV=1			32.90166185651595	100.0	4.51	0.006944444444444444		0		0	Single Protein		A0A089ZHU8	1	44	44	1	44	1	2	67	100.0	Doubtful
229	A0A090JYU9	A0A090JYU9_METFO_Phosphosulfolactate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=comA_PE=3_SV=1			28.540609564536208	100.0	20.16	0.010400516795865634		0		0	Single Protein		A0A090JYU9	5	23	23	5	23	5	7	36	100.0	Confident
230	A0A090I503	A0A090I503_METFO_Malate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=mdh_PE=3_SV=1			34.86234106348909	100.0	13.0	0.0041279669762641896		0		0	Single Protein		A0A090I503	3	25	25	3	25	3	2	32	100.0	Confident
231	A0A089ZI81	A0A089ZI81_METFO_30S_ribosomal_protein_S17e_OS=Methanobacterium_formicicum_OX=2162_GN=rps17e_PE=3_SV=1			7.370903050879592	100.0	17.46	0.031746031746031744		0		0	Single Protein		A0A089ZI81	1	10	10	1	10	1	2	14	100.0	Doubtful
232	A0A090I518	A0A090I518_METFO_Digeranylgeranylglycerophospholipid_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2293_PE=3_SV=1			41.86563826191979	73.03	13.74	0.027003484320557488		0		0	Single Protein		A0A090I518	4	33	33	4	33	4	13	49	100.0	Confident
233	A0A090I4P9	A0A090I4P9_METFO_Glucose-methanol-choline_oxidoreductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1935_PE=4_SV=1			42.50976813446887	90.84	4.21	0.0027247956403269754		0		0	Single Protein		A0A090I4P9	1	21	21	1	21	1	1	27	100.0	Doubtful
234	A0A090I4P4	A0A090I4P4_METFO_Endonuclease_NucS_OS=Methanobacterium_formicicum_OX=2162_GN=nucS_PE=3_SV=1			28.82686288523649	87.11	18.75	0.013826606875934231		0		0	Single Protein		A0A090I4P4	4	37	37	4	37	4	6	52	100.0	Confident
235	A0A090I514	A0A090I514_METFO_UPF0219_protein_DSM1535_2142_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2142_PE=3_SV=1			37.374637146922645	57.83	22.51	0.02561576354679803		0		0	Single Protein		A0A090I514	5	21	21	5	21	5	13	39	100.0	Confident
236	A0A090I4P0	A0A090I4P0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2090_PE=4_SV=1			77.42131243269937	41.77	8.3	0.008799171842650104		0		0	Single Protein		A0A090I4P0	4	16	16	4	16	4	6	24	100.0	Confident
237	A0A089Z9L4	A0A089Z9L4_METFO_Nitrogen_regulatory_protein_P-II_GlnK1_OS=Methanobacterium_formicicum_OX=2162_GN=glnK1_PE=3_SV=1			12.377677417186838	100.0	9.82	0.008928571428571428		0		0	Related Proteins	A0A090I2A2	A0A089Z9L4, A0A090I2A2	1	1	0	0	1	1	3	4	100.0	Doubtful
238	A0A089ZHQ4	A0A089ZHQ4_METFO_Methyl-coenzyme_M_reductase_component_A2_AtwA3_OS=Methanobacterium_formicicum_OX=2162_GN=atwA3_PE=4_SV=1			59.33283722128096	94.16	19.77	0.008442135642135643		0		0	Single Protein		A0A089ZHQ4	8	69	57	5	57	5	14	107	100.0	Confident
239	A0A090I4K5	A0A090I4K5_METFO_Glutamate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=gdh_PE=3_SV=1			49.333152584908866	100.0	9.46	0.009759759759759758		0		0	Single Protein		A0A090I4K5	3	63	63	3	63	3	6	94	100.0	Confident
240	A0A090JYQ2	A0A090JYQ2_METFO_Vitamin-B12_independent_methionine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2392_PE=4_SV=1			35.19208678265967	100.0	11.69	0.007692307692307693		0		0	Single Protein		A0A090JYQ2	2	21	21	2	21	2	3	35	100.0	Confident
241	A0A090I4L9	A0A090I4L9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1880_PE=4_SV=1			107.16284820935215	89.55	1.92	0.0011173184357541898		0		0	Single Protein		A0A090I4L9	1	130	130	1	130	1	2	176	100.0	Doubtful
242	A0A090I4L7	A0A090I4L7_METFO_CoB--CoM_heterodisulfide_reductase_iron-sulfur_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2055_PE=3_SV=1			88.30190452662582	92.95	1.89	0.0012594458438287153		0		0	Single Protein		A0A090I4L7	1	108	108	1	108	1	1	140	88.23529411764706	Doubtful
243	A0A089ZI49	A0A089ZI49_METFO_Sensory_transduction_histidine_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1404_PE=4_SV=1			34.09974827796633	90.0	8.33	0.003703703703703704		0		0	Single Protein		A0A089ZI49	1	18	18	1	18	1	1	29	100.0	Doubtful
244	A0A089ZI47	A0A089ZI47_METFO_PAS/PAC_sensor_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1398_PE=4_SV=1			47.51304005673724	78.35	6.82	0.003865979381443299		0		0	Single Protein		A0A089ZI47	2	65	65	2	65	2	2	98	100.0	Doubtful
245	A0A089ZIP7	A0A089ZIP7_METFO_DNA_primase_DnaG_OS=Methanobacterium_formicicum_OX=2162_GN=dnaG_PE=3_SV=1			42.61513727298473	90.44	37.98	0.019467326324469177		0		0	Single Protein		A0A089ZIP7	12	63	63	12	63	12	31	108	100.0	Confident
246	A0A090I672	A0A090I672_METFO_dTDP-glucose_4,6-dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=acbB_PE=4_SV=1			35.419690130000056	79.1	25.4	0.011120789779326363		0		0	Single Protein		A0A090I672	7	28	28	7	28	7	8	52	100.0	Confident
247	A0A090I673	A0A090I673_METFO_Homoserine_O-acetyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1258_PE=4_SV=1			36.55129029290775	65.74	12.96	0.006198347107438017		0		0	Single Protein		A0A090I673	2	23	23	2	23	2	2	33	100.0	Confident
248	A0A090I5U4	A0A090I5U4_METFO_SPFH_domain/Band_7_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2165_PE=3_SV=1			28.976820028695343	100.0	35.63	0.030528188286808977		0		0	Single Protein		A0A090I5U4	8	30	30	8	30	8	16	59	100.0	Confident
249	A0A090I666	A0A090I666_METFO_Nitrogenase_iron_protein_2_OS=Methanobacterium_formicicum_OX=2162_GN=nifH2-1_PE=3_SV=1			28.898857239931132	65.28	7.17	0.01		0		0	Single Protein		A0A090I666	2	19	19	2	19	2	3	28	100.0	Confident
250	A0A090I5W3	A0A090I5W3_METFO_30S_ribosomal_protein_S3Ae_OS=Methanobacterium_formicicum_OX=2162_GN=rps3ae_PE=3_SV=1			22.66924151675158	100.0	41.84	0.046622934888241		0		0	Single Protein		A0A090I5W3	9	71	71	9	71	9	28	122	100.0	Confident
251	A0A090I684	A0A090I684_METFO_Formylmethanofuran_dehydrogenase_subunit_E_OS=Methanobacterium_formicicum_OX=2162_GN=fwdE-1_PE=4_SV=1			22.33305540416935	73.13	5.47	0.004975124378109453		0		0	Single Protein		A0A090I684	1	17	17	1	17	1	1	22	100.0	Doubtful
252	A0A090I685	A0A090I685_METFO_DNA_helicase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1975_PE=3_SV=1			56.5605953121518	94.31	2.55	0.00196078431372549		0		0	Single Protein		A0A090I685	1	38	38	1	38	1	1	45	100.0	Doubtful
253	A0A090I679	A0A090I679_METFO_UDP-galactose_4-epimerase_OS=Methanobacterium_formicicum_OX=2162_GN=galE_PE=4_SV=1			36.38233871832967	100.0	4.97	0.003105590062111801		0		0	Single Protein		A0A090I679	1	30	30	1	30	1	1	39	100.0	Doubtful
254	A0A090I6E5	A0A090I6E5_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1361_PE=4_SV=1			20.75826467048072	64.09	4.97	0.017241379310344827		0		0	Single Protein		A0A090I6E5	1	15	15	1	15	1	2	23	100.0	Doubtful
255	A0A090I6C9	A0A090I6C9_METFO_Ketol-acid_reductoisomerase_(NADP(+))_OS=Methanobacterium_formicicum_OX=2162_GN=ilvC_PE=3_SV=1			36.148439561295206	60.67	20.43	0.029328165374676998		0		0	Single Protein		A0A090I6C9	6	42	42	6	42	6	16	78	100.0	Confident
256	A0A089ZA94	A0A089ZA94_METFO_CobQ/CobB/MinD/ParA_nucleotide_binding_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0904_PE=4_SV=1			28.086697734643067	76.34	9.54	0.006607929515418502		0		0	Single Protein		A0A089ZA94	2	20	20	2	20	2	2	26	100.0	Confident
257	A0A090I6D3	A0A090I6D3_METFO_Ornithine_carbamoyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=argF_PE=3_SV=1			33.410818644337006	64.45	12.29	0.0037369207772795215		0		0	Single Protein		A0A090I6D3	3	29	29	3	29	3	2	41	100.0	Confident
258	A0A089ZII9	A0A089ZII9_METFO_MotA/TolQ/ExbB_proton_channel_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1697_PE=3_SV=1			23.63148749892086	53.15	6.76	0.00847457627118644		0		0	Single Protein		A0A089ZII9	1	16	16	1	16	1	1	18	100.0	Doubtful
259	A0A090I6D0	A0A090I6D0_METFO_Tryptophan_synthase_beta_chain_OS=Methanobacterium_formicicum_OX=2162_GN=trpB1_PE=3_SV=1			42.41362431938235	60.56	2.29	0.007547169811320755		0		0	Single Protein		A0A090I6D0	1	25	25	1	25	1	2	32	100.0	Doubtful
260	A0A090I6A2	A0A090I6A2_METFO_Peptidylprolyl_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1304_PE=4_SV=1			15.493915748138107	100.0	26.21	0.014942528735632184		0		0	Single Protein		A0A090I6A2	3	9	9	3	9	3	4	14	100.0	Confident
261	A0A090I6B5	A0A090I6B5_METFO_DUF521_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1324_PE=4_SV=1			44.01013873983232	67.4	3.68	0.006578947368421052		0		0	Single Protein		A0A090I6B5	1	22	22	1	22	1	2	32	100.0	Doubtful
262	A0A089ZB18	A0A089ZB18_METFO_50S_ribosomal_protein_L23_OS=Methanobacterium_formicicum_OX=2162_GN=rpl23_PE=3_SV=1			9.980283897603876	100.0	53.49	0.028294573643410856		0		0	Single Protein		A0A089ZB18	5	23	23	5	23	5	9	47	100.0	Confident
263	A0A090I5I4	A0A090I5I4_METFO_Archaeal_Lon_protease_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1771_PE=3_SV=1			69.01043560853732	74.49	4.41	0.004		0		0	Single Protein		A0A090I5I4	2	72	72	2	72	2	3	101	100.0	Confident
264	A0A090I5G8	A0A090I5G8_METFO_F420-non-reducing_hydrogenase_subunit_G_OS=Methanobacterium_formicicum_OX=2162_GN=mvhG_PE=4_SV=1			33.5284823929711	45.95	25.24	0.018661971830985915		0		0	Single Protein		A0A090I5G8	6	15	15	6	15	6	7	21	100.0	Confident
265	A0A090I5G4	A0A090I5G4_METFO_Exosome_complex_component_Rrp41_OS=Methanobacterium_formicicum_OX=2162_GN=rrp41_PE=3_SV=1			27.128915996216968	88.0	5.6	0.016		0		0	Single Protein		A0A090I5G4	1	44	44	1	44	1	4	68	100.0	Doubtful
266	A0A090I5H7	A0A090I5H7_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_H_OS=Methanobacterium_formicicum_OX=2162_GN=mtrH_PE=3_SV=1			33.67262528323462	47.95	41.64	0.06374702860210103		0		0	Single Protein		A0A090I5H7	10	17	17	10	17	10	39	65	100.0	Confident
267	A0A090I5H3	A0A090I5H3_METFO_Methenyltetrahydromethanopterin_cyclohydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=mch_PE=3_SV=1			34.19841125070676	82.19	37.5	0.038918650793650776		0		0	Single Protein		A0A090I5H3	9	30	30	9	30	9	32	69	100.0	Confident
268	A0A090I5H1	A0A090I5H1_METFO_PRC-barrel_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0919_PE=4_SV=1			10.220629455242797	100.0	14.29	0.02197802197802198		0		0	Single Protein		A0A090I5H1	1	10	10	1	10	1	2	14	100.0	Doubtful
269	A0A090I5E9	A0A090I5E9_METFO_Pyruvate_carboxylase_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=pycB_PE=4_SV=1			63.61127788829821	68.18	7.34	0.0018726591760299624		0		0	Single Protein		A0A090I5E9	3	60	60	3	60	3	2	90	100.0	Confident
270	A0A090I5E4	A0A090I5E4_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0842_PE=4_SV=1			42.76646047180785	30.6	4.34	0.012903225806451613		0		0	Single Protein		A0A090I5E4	1	11	11	1	11	1	2	16	100.0	Doubtful
271	A0A090I5E6	A0A090I5E6_METFO_Inositol-3-phosphate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=ino1_PE=3_SV=1			40.746170591275714	67.85	13.08	0.017412935323383085		0		0	Single Protein		A0A090I5E6	3	33	33	3	33	3	7	43	100.0	Confident
