	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1007	A0A090I5Z1	A0A090I5Z1_METFO_Isochorismatase_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2225_PE=4_SV=1			20.49030816457225	84.07	0.0	0.0					Single Protein		A0A090I5Z1	0	23	23	0	0	0	0	32	0.0	Not Validated
1008	A0A090I5Z3	A0A090I5Z3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0066_PE=4_SV=1			74.3426275827056	66.36	0.0	0.0					Single Protein		A0A090I5Z3	0	54	54	0	0	0	0	71	0.0	Not Validated
1009	TRY1_BOVIN				25.408419297583514	82.3	0.0	0.0					Single Protein		TRY1_BOVIN	0	4	4	0	0	0	0	5	0.0	Not Validated
1010	A0A089Z8Q1	A0A089Z8Q1_METFO_DNA-directed_RNA_polymerase_subunit_N_OS=Methanobacterium_formicicum_OX=2162_GN=rpoN_PE=3_SV=1			6.482142718953392	100.0	0.0	0.0					Single Protein		A0A089Z8Q1	0	11	11	0	0	0	0	12	0.0	Not Validated
1011	A0A089ZJ37	A0A089ZJ37_METFO_Flavodoxin_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2208_PE=4_SV=1			19.184983644902633	100.0	0.0	0.0					Single Protein		A0A089ZJ37	0	32	32	0	0	0	0	37	0.0	Not Validated
1012	A0A089ZIQ0	A0A089ZIQ0_METFO_Metallophosphoesterase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1882_PE=4_SV=1			32.17745345432003	78.87	3.52	25.08542708462503					Single Protein		A0A089ZIQ0	1	65	65	1	0	0	1	121	80.0	Not Validated
1013	A0A090I5X4	A0A090I5X4_METFO_Cytosine_deaminase_OS=Methanobacterium_formicicum_OX=2162_GN=serA1_PE=4_SV=1			16.802517098795676	77.18	0.0	0.0					Single Protein		A0A090I5X4	0	9	9	0	0	0	0	9	0.0	Not Validated
1014	A0A090I696	A0A090I696_METFO_4-hydroxybutyrate_coenzyme_A_transferase_OS=Methanobacterium_formicicum_OX=2162_GN=cat2_PE=3_SV=1			47.53698274875538	48.5	0.0	0.0					Single Protein		A0A090I696	0	25	25	0	0	0	0	28	0.0	Not Validated
1015	A0A090I5X2	A0A090I5X2_METFO_L-2,4-diaminobutyric_acid_acetyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=ectA_PE=3_SV=1			19.432899182470848	64.71	0.0	0.0					Single Protein		A0A090I5X2	0	10	10	0	0	0	0	11	0.0	Not Validated
1016	SODC_HUMAN				15.7948633415518	78.43	0.0	0.0					Single Protein		SODC_HUMAN	0	2	2	0	0	0	0	3	0.0	Not Validated
1017	SUMO1_HUMAN				11.549705505545806	100.0	0.0	0.0					Single Protein		SUMO1_HUMAN	0	24	24	0	0	0	0	33	0.0	Not Validated
1018	A0A090I689	A0A090I689_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1284_PE=4_SV=1			57.498904566843386	30.96	0.0	0.0					Single Protein		A0A090I689	0	12	12	0	0	0	0	16	0.0	Not Validated
1019	A0A090I5Y6	A0A090I5Y6_METFO_PadR_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2220_PE=4_SV=1			19.98917586657826	76.88	0.0	0.0					Single Protein		A0A090I5Y6	0	46	46	0	0	0	1	59	0.0	Not Validated
1020	A0A090I5X9	A0A090I5X9_METFO_PadR-like_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1868_PE=4_SV=1			11.72729049962306	100.0	0.0	0.0					Single Protein		A0A090I5X9	0	16	16	0	0	0	0	23	0.0	Not Validated
1021	A0A090I699	A0A090I699_METFO_Putative_N-glycosylase/DNA_lyase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1299_PE=4_SV=1			37.07585340992004	100.0	0.0	0.0					Single Protein		A0A090I699	0	29	29	0	0	0	0	42	0.0	Not Validated
1022	A0A090I672	A0A090I672_METFO_dTDP-glucose_4,6-dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=acbB_PE=4_SV=1			35.419690130000056	79.1	25.4	70.02141004431643					Single Protein		A0A090I672	7	28	28	7	28	7	8	52	100.0	Confident
1023	A0A090I673	A0A090I673_METFO_Homoserine_O-acetyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1258_PE=4_SV=1			36.55129029290775	65.74	12.96	39.02753428661704					Single Protein		A0A090I673	2	23	23	2	23	2	2	33	100.0	Confident
1024	A0A090I5V3	A0A090I5V3_METFO_HTH_cro/C1-type_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0026_PE=4_SV=1			7.6790575624853155	100.0	0.0	0.0					Single Protein		A0A090I5V3	0	9	9	0	0	0	0	9	0.0	Not Validated
1025	A0A090I5V4	A0A090I5V4_METFO_Bifunctional_deaminase-reductase_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1115_PE=4_SV=1			26.003479393621678	83.48	0.0	0.0					Single Protein		A0A090I5V4	0	22	22	0	0	0	0	27	0.0	Not Validated
1026	A0A089Z8L6	A0A089Z8L6_METFO_Phosphoribosyl-ATP_pyrophosphatase_OS=Methanobacterium_formicicum_OX=2162_GN=hisE_PE=3_SV=1			11.309797338048368	100.0	0.0	0.0					Single Protein		A0A089Z8L6	0	19	19	0	0	0	0	23	0.0	Not Validated
1027	A0A090I5U8	A0A090I5U8_METFO_Magnesium-chelatase_subunit_ChlI_homolog_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0021_PE=3_SV=1			38.9883119357828	82.05	0.0	0.0					Single Protein		A0A090I5U8	0	49	49	0	0	0	0	72	0.0	Not Validated
1028	A0A090I669	A0A090I669_METFO_Putative_NADH_oxidase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1253_PE=4_SV=1			49.309922643177856	64.47	2.41	18.093224707588742					Single Protein		A0A090I669	1	59	59	1	0	0	1	81	70.58823529411764	Not Validated
1029	A0A090I5U9	A0A090I5U9_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2170_PE=4_SV=1			9.608339198017198	56.98	0.0	0.0					Single Protein		A0A090I5U9	0	1	1	0	0	0	0	2	0.0	Not Validated
1030	A0A090I5U4	A0A090I5U4_METFO_SPFH_domain/Band_7_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2165_PE=3_SV=1			28.976820028695343	100.0	35.63	192.2189729649071					Single Protein		A0A090I5U4	8	30	30	8	30	8	16	59	100.0	Confident
1031	A0A090I664	A0A090I664_METFO_Phosphatidate_cytidylyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2309_PE=4_SV=1			20.630567610745818	43.55	0.0	0.0					Single Protein		A0A090I664	0	2	2	0	0	0	0	2	0.0	Not Validated
1032	A0A090I666	A0A090I666_METFO_Nitrogenase_iron_protein_2_OS=Methanobacterium_formicicum_OX=2162_GN=nifH2-1_PE=3_SV=1			28.898857239931132	65.28	7.17	62.96442198240883					Single Protein		A0A090I666	2	19	19	2	19	2	3	28	100.0	Confident
1033	A0A090I667	A0A090I667_METFO_ABC_transporter_permease_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1248_PE=4_SV=1			42.79916126306723	62.24	0.0	0.0					Single Protein		A0A090I667	0	17	17	0	0	0	0	24	0.0	Not Validated
1034	A0A090I5W3	A0A090I5W3_METFO_30S_ribosomal_protein_S3Ae_OS=Methanobacterium_formicicum_OX=2162_GN=rps3ae_PE=3_SV=1			22.66924151675158	100.0	41.84	293.5586146361577					Single Protein		A0A090I5W3	9	71	71	9	71	9	28	122	100.0	Confident
1035	A0A090I684	A0A090I684_METFO_Formylmethanofuran_dehydrogenase_subunit_E_OS=Methanobacterium_formicicum_OX=2162_GN=fwdE-1_PE=4_SV=1			22.33305540416935	73.13	5.47	31.325583075825286					Single Protein		A0A090I684	1	17	17	1	17	1	1	22	100.0	Doubtful
1036	A0A090I685	A0A090I685_METFO_DNA_helicase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1975_PE=3_SV=1			56.5605953121518	94.31	2.55	12.345965094589966					Single Protein		A0A090I685	1	38	38	1	38	1	1	45	100.0	Doubtful
1037	A0A089Z8K1	A0A089Z8K1_METFO_PMBR_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0314_PE=4_SV=1			24.676296554643635	67.09	0.0	0.0					Single Protein		A0A089Z8K1	0	8	8	0	0	0	0	14	0.0	Not Validated
1038	A0A090I679	A0A090I679_METFO_UDP-galactose_4-epimerase_OS=Methanobacterium_formicicum_OX=2162_GN=galE_PE=4_SV=1			36.38233871832967	100.0	4.97	19.55416831751827					Single Protein		A0A090I679	1	30	30	1	30	1	1	39	100.0	Doubtful
1039	A0A090I676	A0A090I676_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1263_PE=4_SV=1			157.08817380832036	41.14	0.0	0.0					Single Protein		A0A090I676	0	20	20	0	0	0	0	29	0.0	Not Validated
1040	A0A089ZIM2	A0A089ZIM2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1800_PE=4_SV=1			16.490524241101067	66.9	0.0	0.0					Single Protein		A0A089ZIM2	0	5	5	0	0	0	0	5	0.0	Not Validated
1041	A0A090I5V7	A0A090I5V7_METFO_NADPH-dependent_FMN_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1848_PE=4_SV=1			20.733465257866445	73.54	0.0	0.0					Single Protein		A0A090I5V7	0	24	24	0	0	0	0	28	0.0	Not Validated
1042	A0A090I6E8	A0A090I6E8_METFO_HAD_superfamily_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1366_PE=4_SV=1			47.17081513853976	92.25	0.0	0.0					Single Protein		A0A090I6E8	0	69	69	0	0	0	0	95	0.0	Not Validated
1043	A0A089Z8F0	A0A089Z8F0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0257_PE=4_SV=1			10.442277295957178	100.0	0.0	0.0					Single Protein		A0A089Z8F0	0	10	10	0	0	0	0	13	0.0	Not Validated
1044	A0A090I6E9	A0A090I6E9_METFO_NADPH-dependent_FMN_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0233_PE=4_SV=1			20.770803467826862	100.0	0.0	0.0					Single Protein		A0A090I6E9	0	18	18	0	0	0	0	26	0.0	Not Validated
1045	A0A090I6E5	A0A090I6E5_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1361_PE=4_SV=1			20.75826467048072	64.09	4.97	108.55934824553245					Single Protein		A0A090I6E5	1	15	15	1	15	1	2	23	100.0	Doubtful
1046	A0A090I6E1	A0A090I6E1_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1356_PE=4_SV=1			14.906091585048149	100.0	0.0	0.0					Single Protein		A0A090I6E1	0	33	33	0	0	0	0	41	0.0	Not Validated
1047	A0A090I6E2	A0A090I6E2_METFO_Zn-dependent_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0223_PE=4_SV=1			25.72500297292559	78.45	0.0	0.0					Single Protein		A0A090I6E2	0	16	16	0	0	0	0	19	0.0	Not Validated
1048	A0A089ZIH0	A0A089ZIH0_METFO_Signal_transduction_histidine_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1636_PE=4_SV=1			43.156828696478	81.07	0.0	0.0					Single Protein		A0A089ZIH0	0	62	61	0	0	0	0	79	0.0	Not Validated
1049	PPIA_HUMAN				17.869844791607655	83.54	0.0	0.0					Single Protein		PPIA_HUMAN	0	16	16	0	0	0	0	17	0.0	Not Validated
1050	A0A090I6F8	A0A090I6F8_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0248_PE=4_SV=1			56.35216166156555	44.11	0.0	0.0					Single Protein		A0A090I6F8	0	16	16	0	0	0	0	17	0.0	Not Validated
1051	K2M2_SHEEP				53.64732976558479	81.26	0.0	0.0					Single Protein		K2M2_SHEEP	0	54	34	0	0	0	0	75	0.0	Not Validated
1052	A0A090I6F5	A0A090I6F5_METFO_Beta_helix_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0243_PE=4_SV=1			59.57708900330502	26.0	0.0	0.0					Single Protein		A0A090I6F5	0	2	2	0	0	0	0	2	0.0	Not Validated
1053	A0A090I6F6	A0A090I6F6_METFO_HTH_tetR-type_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1376_PE=4_SV=1			24.18534151594499	100.0	0.0	0.0					Single Protein		A0A090I6F6	0	51	51	0	0	0	0	76	0.0	Not Validated
1054	A0A090I6F1	A0A090I6F1_METFO_4Fe-4S_ferredoxin-type_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0238_PE=4_SV=1			47.53754996684841	81.06	0.0	0.0					Single Protein		A0A090I6F1	0	58	58	0	0	0	0	70	0.0	Not Validated
1055	A0A090I6F3	A0A090I6F3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1371_PE=4_SV=1			8.524035302454847	100.0	0.0	0.0					Single Protein		A0A090I6F3	0	19	19	0	0	0	0	26	0.0	Not Validated
1056	IL8_HUMAN				11.090929183293937	100.0	0.0	0.0					Single Protein		IL8_HUMAN	0	11	11	0	0	0	0	12	0.0	Not Validated
1057	A0A090I6C9	A0A090I6C9_METFO_Ketol-acid_reductoisomerase_(NADP(+))_OS=Methanobacterium_formicicum_OX=2162_GN=ilvC_PE=3_SV=1			36.148439561295206	60.67	20.43	184.6630980621034					Single Protein		A0A090I6C9	6	42	42	6	42	6	16	78	100.0	Confident
1058	A0A090I6C2	A0A090I6C2_METFO_ABC_transporter_ATP-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2000_PE=4_SV=1			28.27622246811884	74.8	4.4	0.0					Single Protein		A0A090I6C2	1	29	29	1	0	0	0	43	64.70588235294117	Not Validated
1059	A0A089ZA94	A0A089ZA94_METFO_CobQ/CobB/MinD/ParA_nucleotide_binding_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0904_PE=4_SV=1			28.086697734643067	76.34	9.54	41.60644624388249					Single Protein		A0A089ZA94	2	20	20	2	20	2	2	26	100.0	Confident
1060	A0A090I6C4	A0A090I6C4_METFO_Undecaprenyl-diphosphatase_OS=Methanobacterium_formicicum_OX=2162_GN=uppP_PE=3_SV=1			30.129367159252112	57.35	0.0	0.0					Single Protein		A0A090I6C4	0	6	6	0	0	0	0	7	0.0	Not Validated
1061	A0A090I6D7	A0A090I6D7_METFO_MgtC_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0031_PE=4_SV=1			46.08069949532556	45.77	0.0	0.0					Single Protein		A0A090I6D7	0	9	9	0	0	0	0	11	0.0	Not Validated
1062	A0A090I6D9	A0A090I6D9_METFO_Trk_system_potassium_uptake_protein_TrkA_homolog_OS=Methanobacterium_formicicum_OX=2162_GN=trkA1_PE=4_SV=1			23.144239523339408	50.0	0.0	0.0					Single Protein		A0A090I6D9	0	11	11	0	0	0	0	12	0.0	Not Validated
1063	A0A090I6D3	A0A090I6D3_METFO_Ornithine_carbamoyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=argF_PE=3_SV=1			33.410818644337006	64.45	12.29	23.5293056735459					Single Protein		A0A090I6D3	3	29	29	3	29	3	2	41	100.0	Confident
1064	A0A090I6D5	A0A090I6D5_METFO_Ribosomal_RNA_adenine_dimethylase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0213_PE=4_SV=1			26.313035597770437	100.0	0.0	0.0					Single Protein		A0A090I6D5	0	20	20	0	0	0	0	27	0.0	Not Validated
1065	A0A089ZII9	A0A089ZII9_METFO_MotA/TolQ/ExbB_proton_channel_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1697_PE=3_SV=1			23.63148749892086	53.15	6.76	53.35967964610918					Single Protein		A0A089ZII9	1	16	16	1	16	1	1	18	100.0	Doubtful
1066	A0A090I6D0	A0A090I6D0_METFO_Tryptophan_synthase_beta_chain_OS=Methanobacterium_formicicum_OX=2162_GN=trpB1_PE=3_SV=1			42.41362431938235	60.56	2.29	47.520318477289685					Single Protein		A0A090I6D0	1	25	25	1	25	1	2	32	100.0	Doubtful
1067	A0A090I6D1	A0A090I6D1_METFO_Copper-translocating_P-type_ATPase_OS=Methanobacterium_formicicum_OX=2162_GN=copB_PE=3_SV=1			73.12317144897061	58.68	0.0	0.0					Single Protein		A0A090I6D1	0	58	58	0	0	0	0	93	0.0	Not Validated
1068	KRA3_SHEEP				14.153010879956565	52.67	0.0	0.0					Single Protein		KRA3_SHEEP	0	11	8	0	0	0	0	14	0.0	Not Validated
1069	A0A090I6A9	A0A090I6A9_METFO_PK_C_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2382_PE=4_SV=1			25.22283430885522	48.23	0.0	0.0					Single Protein		A0A090I6A9	0	18	18	0	0	0	0	25	0.0	Not Validated
1070	A0A089ZA33	A0A089ZA33_METFO_UPF0216_protein_BRM9_0844_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0844_PE=3_SV=1			16.111742775937362	100.0	0.0	0.0					Single Protein		A0A089ZA33	0	65	65	0	0	0	0	91	0.0	Not Validated
1071	A0A090I6A2	A0A090I6A2_METFO_Peptidylprolyl_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1304_PE=4_SV=1			15.493915748138107	100.0	26.21	94.08476847946147					Single Protein		A0A090I6A2	3	9	9	3	9	3	4	14	100.0	Confident
1072	CAS2_BOVIN				26.00226670062708	100.0	0.0	0.0					Single Protein		CAS2_BOVIN	0	32	32	0	0	0	0	44	0.0	Not Validated
1073	A0A089Z8B7	A0A089Z8B7_METFO_Energy-converting_hydrogenase_B_subunit_A_EhbA_OS=Methanobacterium_formicicum_OX=2162_GN=ehbA_PE=4_SV=1			11.491402592617897	73.79	0.0	0.0					Single Protein		A0A089Z8B7	0	3	3	0	0	0	0	4	0.0	Not Validated
1074	A0A089Z8A3	A0A089Z8A3_METFO_ABC_transporter_permease_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0207_PE=3_SV=1			36.670937268874866	64.71	0.0	0.0					Single Protein		A0A089Z8A3	0	11	11	0	0	0	0	11	0.0	Not Validated
1075	A0A090I6B9	A0A090I6B9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0187_PE=4_SV=1			12.342475838443013	100.0	0.0	0.0					Single Protein		A0A090I6B9	0	22	22	0	0	0	0	33	0.0	Not Validated
1076	A0A089ZA25	A0A089ZA25_METFO_Restriction_endonuclease_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0018_PE=4_SV=1			29.902674925263234	66.05	0.0	0.0					Single Protein		A0A089ZA25	0	45	45	0	0	0	0	60	0.0	Not Validated
1077	A0A090I6B5	A0A090I6B5_METFO_DUF521_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1324_PE=4_SV=1			44.01013873983232	67.4	3.68	41.42396183053212					Single Protein		A0A090I6B5	1	22	22	1	22	1	2	32	100.0	Doubtful
1078	A0A090I6B6	A0A090I6B6_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0182_PE=4_SV=1			30.488593531579536	89.89	0.0	0.0					Single Protein		A0A090I6B6	0	24	24	0	0	0	0	29	0.0	Not Validated
1079	A0A090I6B0	A0A090I6B0_METFO_EmrB/QacA_subfamily_drug_resistance_transporter_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1980_PE=4_SV=1			50.399017513572524	26.45	0.0	0.0					Single Protein		A0A090I6B0	0	5	5	0	0	0	0	5	0.0	Not Validated
1080	A0A090I6B3	A0A090I6B3_METFO_Homocitrate_synthase_AksA_OS=Methanobacterium_formicicum_OX=2162_GN=aksA_PE=3_SV=1			43.45046288514533	71.1	2.3	20.509583707625026					Single Protein		A0A090I6B3	1	15	15	1	0	0	1	19	81.25	Not Validated
1081	A0A089Z8A8	A0A089Z8A8_METFO_4Fe-4S_ferredoxin_iron-sulfur_binding_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0212_PE=4_SV=1			6.768128964043973	100.0	0.0	0.0					Single Protein		A0A089Z8A8	0	3	3	0	0	0	0	3	0.0	Not Validated
1082	A0A089ZA59	A0A089ZA59_METFO_Transcriptional_regulator_effector-binding_domain_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0869_PE=4_SV=1			16.952342741802326	50.0	0.0	0.0					Single Protein		A0A089ZA59	0	9	9	0	0	0	0	16	0.0	Not Validated
1083	A0A089Z8D2	A0A089Z8D2_METFO_Energy-converting_hydrogenase_B_subunit_P_EhbP_OS=Methanobacterium_formicicum_OX=2162_GN=ehbP_PE=4_SV=1			10.56076204963548	100.0	0.0	0.0					Single Protein		A0A089Z8D2	0	8	8	0	0	0	0	9	0.0	Not Validated
1084	A0A089Z8C7	A0A089Z8C7_METFO_4Fe-4S_ferredoxin_OS=Methanobacterium_formicicum_OX=2162_GN=ehbK_PE=4_SV=1			49.769195455892756	100.0	0.0	0.0					Single Protein		A0A089Z8C7	0	77	77	0	0	0	0	117	0.0	Not Validated
1085	A0A089ZB18	A0A089ZB18_METFO_50S_ribosomal_protein_L23_OS=Methanobacterium_formicicum_OX=2162_GN=rpl23_PE=3_SV=1			9.980283897603876	100.0	53.49	178.1551474696064	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A0A089ZB18	5	23	23	5	23	5	9	47	100.0	Confident
1086	A0A090I5K6	A0A090I5K6_METFO_Signal_transduction_histidine_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0947_PE=4_SV=1			29.089133118665515	100.0	0.0	0.0					Single Protein		A0A090I5K6	0	15	15	0	0	0	0	17	0.0	Not Validated
1087	A0A090I5K2	A0A090I5K2_METFO_cobW_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2448_PE=4_SV=1			25.228709730030253	81.97	0.0	0.0					Single Protein		A0A090I5K2	0	15	15	0	0	0	0	15	0.0	Not Validated
1088	A0A090I5K0	A0A090I5K0_METFO_TfuA-like_core_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1802_PE=4_SV=1			23.699253427022942	69.34	0.0	0.0					Single Protein		A0A090I5K0	0	30	30	0	0	0	0	46	0.0	Not Validated
1089	GAG_SCVLA				75.94590284830895	50.29	0.0	0.0					Single Protein		GAG_SCVLA	0	36	36	0	0	0	0	58	0.0	Not Validated
1090	A0A090I5L8	A0A090I5L8_METFO_Aldo/keto_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0967_PE=4_SV=1			43.73616947323717	78.91	0.0	0.0					Single Protein		A0A090I5L8	0	28	28	0	0	0	0	34	0.0	Not Validated
1091	A0A090I5L5	A0A090I5L5_METFO_Ribosyldihydronicotinamide_dehydrogenase_(Quinone)_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0962_PE=4_SV=1			24.8884742443667	85.58	0.0	0.0					Single Protein		A0A090I5L5	0	17	17	0	0	0	0	21	0.0	Not Validated
1092	A0A090I5L2	A0A090I5L2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0341_PE=4_SV=1			11.927792613023506	62.5	0.0	0.0					Single Protein		A0A090I5L2	0	12	12	0	0	0	0	19	0.0	Not Validated
1093	A0A089ZB36	A0A089ZB36_METFO_Na+/H+_antiporter_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0422_PE=4_SV=1			43.664605528872634	43.28	0.0	0.0					Single Protein		A0A089ZB36	0	6	6	0	0	0	0	6	0.0	Not Validated
1094	A0A089ZB30	A0A089ZB30_METFO_NYN_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0415_PE=4_SV=1			18.202401689938732	54.55	0.0	0.0					Single Protein		A0A089ZB30	0	16	16	0	0	0	1	18	82.35294117647058	Not Validated
1095	A0A090I5I8	A0A090I5I8_METFO_Nitro_FeMo-Co_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0917_PE=4_SV=1			13.105571391172122	74.8	0.0	0.0					Single Protein		A0A090I5I8	0	7	7	0	0	0	0	8	0.0	Not Validated
1096	A0A090I5I9	A0A090I5I9_METFO_Mur_ligase_middle_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2423_PE=4_SV=1			51.63176396111393	75.8	0.0	0.0					Single Protein		A0A090I5I9	0	12	12	0	0	0	0	13	0.0	Not Validated
1097	A0A090I5I4	A0A090I5I4_METFO_Archaeal_Lon_protease_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1771_PE=3_SV=1			69.01043560853732	74.49	4.41	25.185768792963533					Single Protein		A0A090I5I4	2	72	72	2	72	2	3	101	100.0	Confident
1098	A0A090I5I5	A0A090I5I5_METFO_Cation_diffusion_facilitator_family_transporter_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0912_PE=4_SV=1			45.477667071126646	72.71	0.0	0.0					Single Protein		A0A090I5I5	0	25	25	0	0	0	0	35	0.0	Not Validated
1099	A0A090I5I6	A0A090I5I6_METFO_Putative_nickel-responsive_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2418_PE=3_SV=1			15.902116850180112	80.0	6.67	15.546770859854032					Single Protein		A0A090I5I6	1	54	0	0	0	0	1	68	0.0	Not Validated
1100	A0A090I5I0	A0A090I5I0_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_C_OS=Methanobacterium_formicicum_OX=2162_GN=mtrC_PE=3_SV=1			27.172603937358275	34.07	5.56	68.43958911131394					Single Protein		A0A090I5I0	1	7	7	1	0	0	1	12	82.35294117647058	Not Validated
1101	A0A090I5I2	A0A090I5I2_METFO_Methyl-coenzyme_M_reductase_operon_protein_C_OS=Methanobacterium_formicicum_OX=2162_GN=mcrC_PE=4_SV=1			21.367272378359452	82.32	0.0	0.0					Single Protein		A0A090I5I2	0	19	19	0	0	0	1	25	82.35294117647058	Not Validated
1102	A0A090I5J9	A0A090I5J9_METFO_Transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0937_PE=4_SV=1			20.278780982586948	79.67	0.0	0.0					Single Protein		A0A090I5J9	0	16	16	0	0	0	0	20	0.0	Not Validated
1103	A0A090I5J5	A0A090I5J5_METFO_ATP_bind_3_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0927_PE=4_SV=1			33.06818782979794	100.0	0.0	0.0					Single Protein		A0A090I5J5	0	38	38	0	0	0	0	51	0.0	Not Validated
1104	A0A090I5J7	A0A090I5J7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0962_PE=4_SV=1			25.83189189599708	59.13	4.35	42.832940124087635					Single Protein		A0A090I5J7	1	11	0	0	11	1	4	15	0.0	Not Validated
