	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
945	A0A090I4K5	A0A090I4K5_METFO_Glutamate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=gdh_PE=3_SV=1			49.333152584908866	100.0	0.0	0.0					Single Protein		A0A090I4K5	0	23	23	0	0	0	0	29	71.42857142857143	Not Validated
946	A0A090I4K6	A0A090I4K6_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0362_PE=4_SV=1			15.362118893736483	100.0	0.0	0.0					Single Protein		A0A090I4K6	0	4	4	0	0	0	0	6	0.0	Not Validated
947	A0A090JYQ2	A0A090JYQ2_METFO_Vitamin-B12_independent_methionine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2392_PE=4_SV=1			35.19208678265967	100.0	0.0	0.0					Single Protein		A0A090JYQ2	0	7	7	0	0	0	0	7	0.0	Not Validated
948	A0A090I4K0	A0A090I4K0_METFO_Major_facilitator_superfamily_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0352_PE=4_SV=1			53.383646723231	27.59	0.0	0.0					Single Protein		A0A090I4K0	0	5	5	0	0	0	0	5	0.0	Not Validated
949	A0A090I4K1	A0A090I4K1_METFO_ThiF_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1345_PE=4_SV=1			26.127394873813845	51.25	0.0	0.0					Single Protein		A0A090I4K1	0	9	9	0	0	0	0	9	0.0	Not Validated
950	A0A090I4K2	A0A090I4K2_METFO_AAA_23_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1849_PE=4_SV=1			5.659853059607171	100.0	0.0	0.0					Single Protein		A0A090I4K2	0	10	3	0	0	0	0	11	0.0	Not Validated
951	UB2E1_HUMAN				21.390664851207013	67.88	0.0	0.0					Single Protein		UB2E1_HUMAN	0	7	7	0	0	0	0	10	0.0	Not Validated
952	A0A089Z7Q8	A0A089Z7Q8_METFO_TetR_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0027_PE=4_SV=1			21.045906063216684	100.0	0.0	0.0					Single Protein		A0A089Z7Q8	0	7	7	0	0	0	0	8	0.0	Not Validated
953	A0A090I4L8	A0A090I4L8_METFO_Oligosaccharyl_transferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0382_PE=3_SV=1			85.06576420786087	53.0	0.0	0.0					Single Protein		A0A090I4L8	0	6	6	0	0	0	0	8	0.0	Not Validated
954	A0A090I4L9	A0A090I4L9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1880_PE=4_SV=1			107.16284820935215	89.55	0.0	0.0					Single Protein		A0A090I4L9	0	51	51	0	0	0	0	57	72.0	Not Validated
955	A0A089Z7R5	A0A089Z7R5_METFO_Acetyltransferase_GNAT_family_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0032_PE=4_SV=1			18.192160861794004	80.77	0.0	0.0					Single Protein		A0A089Z7R5	0	27	27	0	0	0	0	37	0.0	Not Validated
956	A0A090I4L4	A0A090I4L4_METFO_NAD(FAD)-dependent_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2050_PE=4_SV=1			15.493037963281505	79.14	0.0	0.0					Single Protein		A0A090I4L4	0	16	16	0	0	0	0	23	0.0	Not Validated
957	A0A090I4L6	A0A090I4L6_METFO_PLD_phosphodiesterase_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1874_PE=4_SV=1			20.36046478669118	79.43	0.0	0.0					Single Protein		A0A090I4L6	0	11	11	0	0	0	0	11	0.0	Not Validated
958	A0A090I4L7	A0A090I4L7_METFO_CoB--CoM_heterodisulfide_reductase_iron-sulfur_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2055_PE=3_SV=1			88.30190452662582	92.95	0.0	0.0					Single Protein		A0A090I4L7	0	44	44	0	0	0	0	50	40.0	Not Validated
959	A0A090JYR8	A0A090JYR8_METFO_Trk_system_potassium_uptake_protein_TrkA_homolog_OS=Methanobacterium_formicicum_OX=2162_GN=trkA3_PE=4_SV=1			23.037017110882818	64.19	0.0	0.0					Single Protein		A0A090JYR8	0	2	2	0	0	0	0	2	0.0	Not Validated
960	A0A090I4L0	A0A090I4L0_METFO_Cysteine--tRNA_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=cysS_PE=3_SV=1			53.57630398043889	86.98	4.56	0.0					Single Protein		A0A090I4L0	1	24	24	1	0	0	0	35	69.23076923076923	Not Validated
961	A0A090I4L1	A0A090I4L1_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1864_PE=4_SV=1			7.189951398054347	100.0	0.0	0.0					Single Protein		A0A090I4L1	0	7	7	0	0	0	0	8	0.0	Not Validated
962	A0A090I4L2	A0A090I4L2_METFO_SIR2_2_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0372_PE=4_SV=1			47.49895497201788	78.73	0.0	0.0					Single Protein		A0A090I4L2	0	11	11	0	0	0	0	14	0.0	Not Validated
963	A0A090JYR5	A0A090JYR5_METFO_Protein_serine/threonine_phosphatase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1768_PE=4_SV=1			49.46843550909696	43.74	0.0	0.0					Single Protein		A0A090JYR5	0	3	3	0	0	0	0	4	0.0	Not Validated
964	A0A090I4L3	A0A090I4L3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1869_PE=4_SV=1			26.7541499989644	58.06	0.0	0.0					Single Protein		A0A090I4L3	0	11	11	0	0	0	0	13	0.0	Not Validated
965	A0A089ZI49	A0A089ZI49_METFO_Sensory_transduction_histidine_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1404_PE=4_SV=1			34.09974827796633	90.0	0.0	0.0					Single Protein		A0A089ZI49	0	7	7	0	0	0	0	7	0.0	Not Validated
966	A0A089ZI47	A0A089ZI47_METFO_PAS/PAC_sensor_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1398_PE=4_SV=1			47.51304005673724	78.35	0.0	0.0					Single Protein		A0A089ZI47	0	24	24	0	0	0	1	30	28.000000000000004	Not Validated
967	A0A089ZIP9	A0A089ZIP9_METFO_H/ACA_RNA-protein_complex_component_Gar1_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1876_PE=4_SV=1			10.391877100847543	100.0	0.0	0.0					Single Protein		A0A089ZIP9	0	2	2	0	0	0	0	2	0.0	Not Validated
968	A0A089ZJ16	A0A089ZJ16_METFO_Ferredoxin-thioredoxin_reductase_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2141_PE=3_SV=1			19.347481844177864	100.0	0.0	0.0					Single Protein		A0A089ZJ16	0	9	9	0	0	0	0	11	0.0	Not Validated
969	A0A089ZIP7	A0A089ZIP7_METFO_DNA_primase_DnaG_OS=Methanobacterium_formicicum_OX=2162_GN=dnaG_PE=3_SV=1			42.61513727298473	90.44	25.32	154.34265287952653					Single Protein		A0A089ZIP7	7	28	28	7	28	7	13	47	100.0	Confident
970	A0A089ZJ17	A0A089ZJ17_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2146_PE=4_SV=1			7.524227015300762	100.0	0.0	0.0					Single Protein		A0A089ZJ17	0	1	1	0	0	0	0	1	0.0	Not Validated
971	A0A089ZJ33	A0A089ZJ33_METFO_PadR-like_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2196_PE=4_SV=1			13.355934496368139	100.0	0.0	0.0					Single Protein		A0A089ZJ33	0	8	8	0	0	0	0	10	0.0	Not Validated
972	A0A090I5Z6	A0A090I5Z6_METFO_4Fe-4S_ferredoxin_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1160_PE=4_SV=1			26.760282269950494	87.55	0.0	0.0					Single Protein		A0A090I5Z6	0	6	6	0	0	0	0	7	0.0	Not Validated
973	A0A090I5Z7	A0A090I5Z7_METFO_ABC_transporter_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0071_PE=4_SV=1			23.879392271481205	100.0	0.0	0.0					Single Protein		A0A090I5Z7	0	6	6	0	0	0	0	7	0.0	Not Validated
974	A0A090I5Z1	A0A090I5Z1_METFO_Isochorismatase_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2225_PE=4_SV=1			20.49030816457225	84.07	0.0	0.0					Single Protein		A0A090I5Z1	0	8	8	0	0	0	0	9	0.0	Not Validated
975	A0A090I5Z3	A0A090I5Z3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0066_PE=4_SV=1			74.3426275827056	66.36	0.0	0.0					Single Protein		A0A090I5Z3	0	9	9	0	0	0	0	10	0.0	Not Validated
976	A0A089Z8Q1	A0A089Z8Q1_METFO_DNA-directed_RNA_polymerase_subunit_N_OS=Methanobacterium_formicicum_OX=2162_GN=rpoN_PE=3_SV=1			6.482142718953392	100.0	0.0	0.0					Single Protein		A0A089Z8Q1	0	4	4	0	0	0	0	4	0.0	Not Validated
977	A0A089ZJ37	A0A089ZJ37_METFO_Flavodoxin_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2208_PE=4_SV=1			19.184983644902633	100.0	0.0	0.0					Single Protein		A0A089ZJ37	0	8	8	0	0	0	0	9	0.0	Not Validated
978	A0A089ZIQ0	A0A089ZIQ0_METFO_Metallophosphoesterase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1882_PE=4_SV=1			32.17745345432003	78.87	0.0	0.0					Single Protein		A0A089ZIQ0	0	28	28	0	0	0	0	37	0.0	Not Validated
979	A0A090I5X4	A0A090I5X4_METFO_Cytosine_deaminase_OS=Methanobacterium_formicicum_OX=2162_GN=serA1_PE=4_SV=1			16.802517098795676	77.18	0.0	0.0					Single Protein		A0A090I5X4	0	6	6	0	0	0	0	11	0.0	Not Validated
980	A0A090I696	A0A090I696_METFO_4-hydroxybutyrate_coenzyme_A_transferase_OS=Methanobacterium_formicicum_OX=2162_GN=cat2_PE=3_SV=1			47.53698274875538	48.5	0.0	0.0					Single Protein		A0A090I696	0	7	7	0	0	0	0	10	0.0	Not Validated
981	A0A090I5X2	A0A090I5X2_METFO_L-2,4-diaminobutyric_acid_acetyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=ectA_PE=3_SV=1			19.432899182470848	64.71	0.0	0.0					Single Protein		A0A090I5X2	0	2	2	0	0	0	0	2	0.0	Not Validated
982	SODC_HUMAN				15.7948633415518	78.43	0.0	0.0					Single Protein		SODC_HUMAN	0	1	1	0	0	0	0	1	0.0	Not Validated
983	SUMO1_HUMAN				11.549705505545806	100.0	0.0	0.0					Single Protein		SUMO1_HUMAN	0	6	6	0	0	0	0	9	0.0	Not Validated
984	A0A090I689	A0A090I689_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1284_PE=4_SV=1			57.498904566843386	30.96	0.0	0.0					Single Protein		A0A090I689	0	3	3	0	0	0	0	4	0.0	Not Validated
985	A0A090I5Y6	A0A090I5Y6_METFO_PadR_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2220_PE=4_SV=1			19.98917586657826	76.88	0.0	0.0					Single Protein		A0A090I5Y6	0	29	29	0	0	0	0	41	0.0	Not Validated
986	A0A090I699	A0A090I699_METFO_Putative_N-glycosylase/DNA_lyase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1299_PE=4_SV=1			37.07585340992004	100.0	2.47	33.44118111313097					Single Protein		A0A090I699	1	21	21	1	0	0	1	22	73.07692307692308	Not Validated
987	A0A090I5X9	A0A090I5X9_METFO_PadR-like_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1868_PE=4_SV=1			11.72729049962306	100.0	0.0	0.0					Single Protein		A0A090I5X9	0	5	5	0	0	0	0	5	0.0	Not Validated
988	A0A090I672	A0A090I672_METFO_dTDP-glucose_4,6-dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=acbB_PE=4_SV=1			35.419690130000056	79.1	7.4	66.06672366252707					Single Protein		A0A090I672	2	17	17	2	17	2	2	21	100.0	Doubtful
989	A0A090I673	A0A090I673_METFO_Homoserine_O-acetyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1258_PE=4_SV=1			36.55129029290775	65.74	0.0	0.0					Single Protein		A0A090I673	0	12	12	0	0	0	0	14	0.0	Not Validated
990	A0A090I5V3	A0A090I5V3_METFO_HTH_cro/C1-type_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0026_PE=4_SV=1			7.6790575624853155	100.0	0.0	0.0					Single Protein		A0A090I5V3	0	1	1	0	0	0	0	1	0.0	Not Validated
991	A0A090I5V4	A0A090I5V4_METFO_Bifunctional_deaminase-reductase_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1115_PE=4_SV=1			26.003479393621678	83.48	0.0	0.0					Single Protein		A0A090I5V4	0	8	8	0	0	0	0	10	0.0	Not Validated
992	A0A089Z8L6	A0A089Z8L6_METFO_Phosphoribosyl-ATP_pyrophosphatase_OS=Methanobacterium_formicicum_OX=2162_GN=hisE_PE=3_SV=1			11.309797338048368	100.0	0.0	0.0					Single Protein		A0A089Z8L6	0	8	8	0	0	0	0	8	0.0	Not Validated
993	A0A090I5U8	A0A090I5U8_METFO_Magnesium-chelatase_subunit_ChlI_homolog_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0021_PE=3_SV=1			38.9883119357828	82.05	0.0	0.0					Single Protein		A0A090I5U8	0	10	10	0	0	0	0	13	0.0	Not Validated
994	A0A090I669	A0A090I669_METFO_Putative_NADH_oxidase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1253_PE=4_SV=1			49.309922643177856	64.47	0.0	0.0					Single Protein		A0A090I669	0	20	20	0	0	0	0	29	0.0	Not Validated
995	A0A090I5U9	A0A090I5U9_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2170_PE=4_SV=1			9.608339198017198	56.98	0.0	0.0					Single Protein		A0A090I5U9	0	1	1	0	0	0	0	1	0.0	Not Validated
996	A0A090I5U4	A0A090I5U4_METFO_SPFH_domain/Band_7_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2165_PE=3_SV=1			28.976820028695343	100.0	12.64	76.10751563678086					Single Protein		A0A090I5U4	3	10	10	3	10	3	3	15	100.0	Confident
997	A0A090I664	A0A090I664_METFO_Phosphatidate_cytidylyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2309_PE=4_SV=1			20.630567610745818	43.55	0.0	0.0					Single Protein		A0A090I664	0	1	1	0	0	0	0	1	0.0	Not Validated
998	A0A090I666	A0A090I666_METFO_Nitrogenase_iron_protein_2_OS=Methanobacterium_formicicum_OX=2162_GN=nifH2-1_PE=3_SV=1			28.898857239931132	65.28	0.0	0.0					Single Protein		A0A090I666	0	6	6	0	0	0	0	6	0.0	Not Validated
999	A0A090I667	A0A090I667_METFO_ABC_transporter_permease_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1248_PE=4_SV=1			42.79916126306723	62.24	0.0	0.0					Single Protein		A0A090I667	0	4	4	0	0	0	0	4	0.0	Not Validated
1000	A0A090I5W3	A0A090I5W3_METFO_30S_ribosomal_protein_S3Ae_OS=Methanobacterium_formicicum_OX=2162_GN=rps3ae_PE=3_SV=1			22.66924151675158	100.0	0.0	0.0					Single Protein		A0A090I5W3	0	17	17	0	0	0	0	19	0.0	Not Validated
1001	A0A090I684	A0A090I684_METFO_Formylmethanofuran_dehydrogenase_subunit_E_OS=Methanobacterium_formicicum_OX=2162_GN=fwdE-1_PE=4_SV=1			22.33305540416935	73.13	13.43	26.952593732971238					Single Protein		A0A090I684	2	7	7	2	7	2	1	9	100.0	Doubtful
1002	A0A090I685	A0A090I685_METFO_DNA_helicase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1975_PE=3_SV=1			56.5605953121518	94.31	0.0	0.0					Single Protein		A0A090I685	0	7	7	0	0	0	0	7	0.0	Not Validated
1003	A0A089Z8K1	A0A089Z8K1_METFO_PMBR_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0314_PE=4_SV=1			24.676296554643635	67.09	0.0	0.0					Single Protein		A0A089Z8K1	0	6	6	0	0	0	0	7	0.0	Not Validated
1004	A0A090I679	A0A090I679_METFO_UDP-galactose_4-epimerase_OS=Methanobacterium_formicicum_OX=2162_GN=galE_PE=4_SV=1			36.38233871832967	100.0	4.35	33.64889031259142					Single Protein		A0A090I679	1	9	9	1	0	0	1	12	50.0	Not Validated
1005	A0A090I676	A0A090I676_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1263_PE=4_SV=1			157.08817380832036	41.14	0.0	0.0					Single Protein		A0A090I676	0	5	5	0	0	0	0	10	0.0	Not Validated
1006	A0A089ZIM2	A0A089ZIM2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1800_PE=4_SV=1			16.490524241101067	66.9	0.0	0.0					Single Protein		A0A089ZIM2	0	5	5	0	0	0	0	6	0.0	Not Validated
1007	A0A090I5V7	A0A090I5V7_METFO_NADPH-dependent_FMN_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1848_PE=4_SV=1			20.733465257866445	73.54	0.0	0.0					Single Protein		A0A090I5V7	0	9	9	0	0	0	0	12	0.0	Not Validated
1008	A0A089Z8F0	A0A089Z8F0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0257_PE=4_SV=1			10.442277295957178	100.0	0.0	0.0					Single Protein		A0A089Z8F0	0	9	9	0	0	0	0	12	0.0	Not Validated
1009	A0A090I6E8	A0A090I6E8_METFO_HAD_superfamily_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1366_PE=4_SV=1			47.17081513853976	92.25	0.0	0.0					Single Protein		A0A090I6E8	0	32	32	0	0	0	0	34	0.0	Not Validated
1010	A0A090I6E9	A0A090I6E9_METFO_NADPH-dependent_FMN_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0233_PE=4_SV=1			20.770803467826862	100.0	0.0	0.0					Single Protein		A0A090I6E9	0	11	11	0	0	0	0	12	0.0	Not Validated
1011	A0A090I6E5	A0A090I6E5_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1361_PE=4_SV=1			20.75826467048072	64.09	0.0	0.0					Single Protein		A0A090I6E5	0	15	15	0	0	0	0	17	0.0	Not Validated
1012	A0A090I6E1	A0A090I6E1_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1356_PE=4_SV=1			14.906091585048149	100.0	0.0	0.0					Single Protein		A0A090I6E1	0	5	5	0	0	0	0	5	0.0	Not Validated
1013	A0A090I6E2	A0A090I6E2_METFO_Zn-dependent_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0223_PE=4_SV=1			25.72500297292559	78.45	0.0	0.0					Single Protein		A0A090I6E2	0	2	2	0	0	0	0	2	0.0	Not Validated
1014	A0A089ZIH0	A0A089ZIH0_METFO_Signal_transduction_histidine_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1636_PE=4_SV=1			43.156828696478	81.07	0.0	0.0					Single Protein		A0A089ZIH0	0	30	30	0	0	0	0	39	0.0	Not Validated
1015	PPIA_HUMAN				17.869844791607655	83.54	0.0	0.0					Single Protein		PPIA_HUMAN	0	8	8	0	0	0	0	8	0.0	Not Validated
1016	A0A090I6F8	A0A090I6F8_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0248_PE=4_SV=1			56.35216166156555	44.11	0.0	0.0					Single Protein		A0A090I6F8	0	7	7	0	0	0	0	8	0.0	Not Validated
1017	K2M2_SHEEP				53.64732976558479	81.26	0.0	0.0					Single Protein		K2M2_SHEEP	0	18	10	0	0	0	0	20	0.0	Not Validated
1018	A0A090I6F6	A0A090I6F6_METFO_HTH_tetR-type_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1376_PE=4_SV=1			24.18534151594499	100.0	0.0	0.0					Single Protein		A0A090I6F6	0	20	20	0	0	0	0	24	0.0	Not Validated
1019	A0A090I6F1	A0A090I6F1_METFO_4Fe-4S_ferredoxin-type_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0238_PE=4_SV=1			47.53754996684841	81.06	0.0	0.0					Single Protein		A0A090I6F1	0	31	31	0	0	0	0	41	0.0	Not Validated
1020	A0A090I6F3	A0A090I6F3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1371_PE=4_SV=1			8.524035302454847	100.0	0.0	0.0					Single Protein		A0A090I6F3	0	14	14	0	0	0	0	19	0.0	Not Validated
1021	IL8_HUMAN				11.090929183293937	100.0	0.0	0.0					Single Protein		IL8_HUMAN	0	10	10	0	0	0	0	13	0.0	Not Validated
1022	A0A090I6C9	A0A090I6C9_METFO_Ketol-acid_reductoisomerase_(NADP(+))_OS=Methanobacterium_formicicum_OX=2162_GN=ilvC_PE=3_SV=1			36.148439561295206	60.67	19.82	199.48053384925808					Single Protein		A0A090I6C9	5	24	24	5	24	5	10	42	100.0	Confident
1023	A0A090I6C2	A0A090I6C2_METFO_ABC_transporter_ATP-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2000_PE=4_SV=1			28.27622246811884	74.8	0.0	0.0					Single Protein		A0A090I6C2	0	13	13	0	0	0	0	17	0.0	Not Validated
1024	A0A089ZA94	A0A089ZA94_METFO_CobQ/CobB/MinD/ParA_nucleotide_binding_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0904_PE=4_SV=1			28.086697734643067	76.34	3.44	47.73102502490942					Single Protein		A0A089ZA94	1	6	6	1	6	1	1	13	100.0	Doubtful
1025	A0A090I6C4	A0A090I6C4_METFO_Undecaprenyl-diphosphatase_OS=Methanobacterium_formicicum_OX=2162_GN=uppP_PE=3_SV=1			30.129367159252112	57.35	0.0	0.0					Single Protein		A0A090I6C4	0	1	1	0	0	0	0	1	0.0	Not Validated
1026	A0A090I6D7	A0A090I6D7_METFO_MgtC_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0031_PE=4_SV=1			46.08069949532556	45.77	0.0	0.0					Single Protein		A0A090I6D7	0	4	4	0	0	0	0	4	0.0	Not Validated
1027	A0A090I6D9	A0A090I6D9_METFO_Trk_system_potassium_uptake_protein_TrkA_homolog_OS=Methanobacterium_formicicum_OX=2162_GN=trkA1_PE=4_SV=1			23.144239523339408	50.0	0.0	0.0					Single Protein		A0A090I6D9	0	2	2	0	0	0	0	2	0.0	Not Validated
1028	A0A090I6D3	A0A090I6D3_METFO_Ornithine_carbamoyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=argF_PE=3_SV=1			33.410818644337006	64.45	0.0	0.0					Single Protein		A0A090I6D3	0	1	1	0	0	0	0	1	0.0	Not Validated
1029	A0A090I6D5	A0A090I6D5_METFO_Ribosomal_RNA_adenine_dimethylase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0213_PE=4_SV=1			26.313035597770437	100.0	0.0	0.0					Single Protein		A0A090I6D5	0	6	6	0	0	0	0	9	0.0	Not Validated
1030	A0A089ZII9	A0A089ZII9_METFO_MotA/TolQ/ExbB_proton_channel_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1697_PE=3_SV=1			23.63148749892086	53.15	6.76	183.6430962822786					Single Protein		A0A089ZII9	1	2	2	1	2	1	2	3	100.0	Doubtful
1031	A0A090I6D0	A0A090I6D0_METFO_Tryptophan_synthase_beta_chain_OS=Methanobacterium_formicicum_OX=2162_GN=trpB1_PE=3_SV=1			42.41362431938235	60.56	0.0	0.0					Single Protein		A0A090I6D0	0	8	8	0	0	0	0	10	0.0	Not Validated
1032	A0A090I6D1	A0A090I6D1_METFO_Copper-translocating_P-type_ATPase_OS=Methanobacterium_formicicum_OX=2162_GN=copB_PE=3_SV=1			73.12317144897061	58.68	0.0	0.0					Single Protein		A0A090I6D1	0	39	39	0	0	0	0	54	0.0	Not Validated
1033	KRA3_SHEEP				14.153010879956565	52.67	0.0	0.0					Single Protein		KRA3_SHEEP	0	5	4	0	0	0	0	6	0.0	Not Validated
1034	A0A090I6A9	A0A090I6A9_METFO_PK_C_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2382_PE=4_SV=1			25.22283430885522	48.23	0.0	0.0					Single Protein		A0A090I6A9	0	9	9	0	0	0	0	12	0.0	Not Validated
1035	A0A089ZA33	A0A089ZA33_METFO_UPF0216_protein_BRM9_0844_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0844_PE=3_SV=1			16.111742775937362	100.0	0.0	0.0					Single Protein		A0A089ZA33	0	19	19	0	0	0	0	24	0.0	Not Validated
1036	A0A090I6A2	A0A090I6A2_METFO_Peptidylprolyl_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1304_PE=4_SV=1			15.493915748138107	100.0	0.0	0.0					Single Protein		A0A090I6A2	0	2	2	0	0	0	0	2	0.0	Not Validated
1037	CAS2_BOVIN				26.00226670062708	100.0	0.0	0.0					Single Protein		CAS2_BOVIN	0	14	14	0	0	0	0	15	0.0	Not Validated
1038	A0A089Z8B7	A0A089Z8B7_METFO_Energy-converting_hydrogenase_B_subunit_A_EhbA_OS=Methanobacterium_formicicum_OX=2162_GN=ehbA_PE=4_SV=1			11.491402592617897	73.79	0.0	0.0					Single Protein		A0A089Z8B7	0	1	1	0	0	0	0	1	0.0	Not Validated
1039	A0A089Z8A3	A0A089Z8A3_METFO_ABC_transporter_permease_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0207_PE=3_SV=1			36.670937268874866	64.71	0.0	0.0					Single Protein		A0A089Z8A3	0	3	3	0	0	0	0	4	0.0	Not Validated
1040	A0A090I6B9	A0A090I6B9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0187_PE=4_SV=1			12.342475838443013	100.0	0.0	0.0					Single Protein		A0A090I6B9	0	5	5	0	0	0	0	5	0.0	Not Validated
1041	A0A089ZA25	A0A089ZA25_METFO_Restriction_endonuclease_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0018_PE=4_SV=1			29.902674925263234	66.05	0.0	0.0					Single Protein		A0A089ZA25	0	14	14	0	0	0	0	17	0.0	Not Validated
1042	A0A090I6B5	A0A090I6B5_METFO_DUF521_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1324_PE=4_SV=1			44.01013873983232	67.4	0.0	0.0					Single Protein		A0A090I6B5	0	10	10	0	0	0	0	10	0.0	Not Validated
