	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1004	SUMO1_HUMAN				11.549705505545806	100.0	0.0	0.0					Single Protein		SUMO1_HUMAN	0	14	14	0	0	0	0	22	0.0	Not Validated
1005	A0A090I689	A0A090I689_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1284_PE=4_SV=1			57.498904566843386	30.96	8.85	37.8869686704139					Single Protein		A0A090I689	3	12	12	3	12	3	4	16	100.0	Confident
1006	A0A090I5Y6	A0A090I5Y6_METFO_PadR_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2220_PE=4_SV=1			19.98917586657826	76.88	0.0	0.0					Single Protein		A0A090I5Y6	0	45	45	0	0	0	0	67	0.0	Not Validated
1007	A0A090I699	A0A090I699_METFO_Putative_N-glycosylase/DNA_lyase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1299_PE=4_SV=1			37.07585340992004	100.0	0.0	0.0					Single Protein		A0A090I699	0	33	33	0	0	0	0	35	0.0	Not Validated
1008	A0A090I5X9	A0A090I5X9_METFO_PadR-like_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1868_PE=4_SV=1			11.72729049962306	100.0	0.0	0.0					Single Protein		A0A090I5X9	0	3	3	0	0	0	0	4	0.0	Not Validated
1009	A0A090I672	A0A090I672_METFO_dTDP-glucose_4,6-dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=acbB_PE=4_SV=1			35.419690130000056	79.1	23.47	123.55249846792879					Single Protein		A0A090I672	6	32	32	6	32	6	14	53	100.0	Confident
1010	A0A090I673	A0A090I673_METFO_Homoserine_O-acetyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1258_PE=4_SV=1			36.55129029290775	65.74	0.0	0.0					Single Protein		A0A090I673	0	20	20	0	0	0	0	29	0.0	Not Validated
1011	A0A090I5V3	A0A090I5V3_METFO_HTH_cro/C1-type_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0026_PE=4_SV=1			7.6790575624853155	100.0	0.0	0.0					Single Protein		A0A090I5V3	0	6	6	0	0	0	0	6	0.0	Not Validated
1012	A0A090I5V4	A0A090I5V4_METFO_Bifunctional_deaminase-reductase_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1115_PE=4_SV=1			26.003479393621678	83.48	0.0	0.0					Single Protein		A0A090I5V4	0	15	15	0	0	0	0	16	0.0	Not Validated
1013	A0A089Z8L6	A0A089Z8L6_METFO_Phosphoribosyl-ATP_pyrophosphatase_OS=Methanobacterium_formicicum_OX=2162_GN=hisE_PE=3_SV=1			11.309797338048368	100.0	0.0	0.0					Single Protein		A0A089Z8L6	0	14	14	0	0	0	0	17	0.0	Not Validated
1014	A0A090I5U8	A0A090I5U8_METFO_Magnesium-chelatase_subunit_ChlI_homolog_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0021_PE=3_SV=1			38.9883119357828	82.05	0.0	0.0					Single Protein		A0A090I5U8	0	26	26	0	0	0	0	37	0.0	Not Validated
1015	A0A090I669	A0A090I669_METFO_Putative_NADH_oxidase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1253_PE=4_SV=1			49.309922643177856	64.47	0.0	0.0					Single Protein		A0A090I669	0	37	37	0	0	0	0	45	0.0	Not Validated
1016	A0A090I5U9	A0A090I5U9_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2170_PE=4_SV=1			9.608339198017198	56.98	0.0	0.0					Single Protein		A0A090I5U9	0	2	2	0	0	0	0	3	0.0	Not Validated
1017	A0A090I5U4	A0A090I5U4_METFO_SPFH_domain/Band_7_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2165_PE=3_SV=1			28.976820028695343	100.0	32.18	130.71757043886498					Single Protein		A0A090I5U4	7	22	22	7	22	7	17	43	100.0	Confident
1018	A0A090I664	A0A090I664_METFO_Phosphatidate_cytidylyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2309_PE=4_SV=1			20.630567610745818	43.55	0.0	0.0					Single Protein		A0A090I664	0	4	4	0	0	0	0	5	0.0	Not Validated
1019	A0A090I666	A0A090I666_METFO_Nitrogenase_iron_protein_2_OS=Methanobacterium_formicicum_OX=2162_GN=nifH2-1_PE=3_SV=1			28.898857239931132	65.28	7.92	36.76683220537558					Single Protein		A0A090I666	2	15	14	2	15	2	2	21	100.0	Confident
1020	A0A090I667	A0A090I667_METFO_ABC_transporter_permease_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1248_PE=4_SV=1			42.79916126306723	62.24	0.0	0.0					Single Protein		A0A090I667	0	14	14	0	0	0	0	15	0.0	Not Validated
1021	A0A090I5W3	A0A090I5W3_METFO_30S_ribosomal_protein_S3Ae_OS=Methanobacterium_formicicum_OX=2162_GN=rps3ae_PE=3_SV=1			22.66924151675158	100.0	29.08	161.32385559501532					Single Protein		A0A090I5W3	5	35	35	5	35	5	13	53	100.0	Confident
1022	A0A090I684	A0A090I684_METFO_Formylmethanofuran_dehydrogenase_subunit_E_OS=Methanobacterium_formicicum_OX=2162_GN=fwdE-1_PE=4_SV=1			22.33305540416935	73.13	15.42	77.23270446679227					Single Protein		A0A090I684	3	18	18	3	18	3	5	26	100.0	Confident
1023	A0A090I685	A0A090I685_METFO_DNA_helicase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1975_PE=3_SV=1			56.5605953121518	94.31	2.35	9.61224371382368					Single Protein		A0A090I685	1	24	24	1	0	0	1	30	52.63157894736843	Not Validated
1024	A0A090I680	A0A090I680_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1268_PE=4_SV=1			13.359453263853966	76.07	0.0	0.0					Single Protein		A0A090I680	0	2	2	0	0	0	0	2	0.0	Not Validated
1025	A0A089Z8K1	A0A089Z8K1_METFO_PMBR_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0314_PE=4_SV=1			24.676296554643635	67.09	3.85	31.22448594936355					Single Protein		A0A089Z8K1	1	12	12	1	12	1	1	15	100.0	Doubtful
1026	A0A090I679	A0A090I679_METFO_UDP-galactose_4-epimerase_OS=Methanobacterium_formicicum_OX=2162_GN=galE_PE=4_SV=1			36.38233871832967	100.0	4.35	15.224361161646202					Single Protein		A0A090I679	1	13	13	1	13	1	1	21	100.0	Doubtful
1027	A0A090I676	A0A090I676_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1263_PE=4_SV=1			157.08817380832036	41.14	0.64	0.0					Single Protein		A0A090I676	1	15	15	1	0	0	0	27	82.35294117647058	Not Validated
1028	A0A089ZIM2	A0A089ZIM2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1800_PE=4_SV=1			16.490524241101067	66.9	0.0	0.0					Single Protein		A0A089ZIM2	0	4	4	0	0	0	0	4	0.0	Not Validated
1029	A0A090I5V7	A0A090I5V7_METFO_NADPH-dependent_FMN_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1848_PE=4_SV=1			20.733465257866445	73.54	0.0	0.0					Single Protein		A0A090I5V7	0	25	25	0	0	0	0	34	0.0	Not Validated
1030	A0A090I6E8	A0A090I6E8_METFO_HAD_superfamily_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1366_PE=4_SV=1			47.17081513853976	92.25	0.0	0.0					Single Protein		A0A090I6E8	0	53	53	0	0	0	0	76	0.0	Not Validated
1031	A0A089Z8F0	A0A089Z8F0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0257_PE=4_SV=1			10.442277295957178	100.0	0.0	0.0					Single Protein		A0A089Z8F0	0	21	21	0	0	0	0	25	0.0	Not Validated
1032	A0A090I6E9	A0A090I6E9_METFO_NADPH-dependent_FMN_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0233_PE=4_SV=1			20.770803467826862	100.0	0.0	0.0					Single Protein		A0A090I6E9	0	11	11	0	0	0	0	16	0.0	Not Validated
1033	A0A090I6E5	A0A090I6E5_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1361_PE=4_SV=1			20.75826467048072	64.09	0.0	0.0					Single Protein		A0A090I6E5	0	21	21	0	0	0	0	32	0.0	Not Validated
1034	A0A090I6E1	A0A090I6E1_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1356_PE=4_SV=1			14.906091585048149	100.0	0.0	0.0					Single Protein		A0A090I6E1	0	15	15	0	0	0	0	18	0.0	Not Validated
1035	A0A090I6E2	A0A090I6E2_METFO_Zn-dependent_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0223_PE=4_SV=1			25.72500297292559	78.45	0.0	0.0					Single Protein		A0A090I6E2	0	11	11	0	0	0	0	14	0.0	Not Validated
1036	A0A089ZIH0	A0A089ZIH0_METFO_Signal_transduction_histidine_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1636_PE=4_SV=1			43.156828696478	81.07	0.0	0.0					Single Protein		A0A089ZIH0	0	49	49	0	0	0	0	66	0.0	Not Validated
1037	PPIA_HUMAN				17.869844791607655	83.54	0.0	0.0					Single Protein		PPIA_HUMAN	0	15	15	0	0	0	0	17	0.0	Not Validated
1038	A0A090I6F8	A0A090I6F8_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0248_PE=4_SV=1			56.35216166156555	44.11	0.0	0.0					Single Protein		A0A090I6F8	0	12	12	0	0	0	0	15	0.0	Not Validated
1039	K2M2_SHEEP				53.64732976558479	81.26	0.0	0.0					Single Protein		K2M2_SHEEP	0	39	18	0	0	0	0	46	0.0	Not Validated
1040	A0A090I6F6	A0A090I6F6_METFO_HTH_tetR-type_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1376_PE=4_SV=1			24.18534151594499	100.0	0.0	0.0					Single Protein		A0A090I6F6	0	41	41	0	0	0	0	58	0.0	Not Validated
1041	A0A090I6F1	A0A090I6F1_METFO_4Fe-4S_ferredoxin-type_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0238_PE=4_SV=1			47.53754996684841	81.06	0.0	0.0					Single Protein		A0A090I6F1	0	44	44	0	0	0	1	66	0.0	Not Validated
1042	A0A090I6F3	A0A090I6F3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1371_PE=4_SV=1			8.524035302454847	100.0	0.0	0.0					Single Protein		A0A090I6F3	0	15	15	0	0	0	0	20	0.0	Not Validated
1043	IL8_HUMAN				11.090929183293937	100.0	0.0	0.0					Single Protein		IL8_HUMAN	0	12	12	0	0	0	0	17	0.0	Not Validated
1044	A0A090I6C9	A0A090I6C9_METFO_Ketol-acid_reductoisomerase_(NADP(+))_OS=Methanobacterium_formicicum_OX=2162_GN=ilvC_PE=3_SV=1			36.148439561295206	60.67	12.2	207.42700339811378					Single Protein		A0A090I6C9	4	28	28	4	28	4	20	60	100.0	Confident
1045	A0A090I6C2	A0A090I6C2_METFO_ABC_transporter_ATP-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2000_PE=4_SV=1			28.27622246811884	74.8	4.4	0.0					Single Protein		A0A090I6C2	1	33	33	1	0	0	0	50	63.1578947368421	Not Validated
1046	A0A089ZA94	A0A089ZA94_METFO_CobQ/CobB/MinD/ParA_nucleotide_binding_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0904_PE=4_SV=1			28.086697734643067	76.34	14.5	61.188071217952505					Single Protein		A0A089ZA94	3	13	13	3	13	3	4	19	100.0	Confident
1047	A0A090I6C4	A0A090I6C4_METFO_Undecaprenyl-diphosphatase_OS=Methanobacterium_formicicum_OX=2162_GN=uppP_PE=3_SV=1			30.129367159252112	57.35	0.0	0.0					Single Protein		A0A090I6C4	0	2	2	0	0	0	0	2	0.0	Not Validated
1048	A0A090I6D7	A0A090I6D7_METFO_MgtC_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0031_PE=4_SV=1			46.08069949532556	45.77	0.0	0.0					Single Protein		A0A090I6D7	0	10	10	0	0	0	0	11	0.0	Not Validated
1049	A0A090I6D9	A0A090I6D9_METFO_Trk_system_potassium_uptake_protein_TrkA_homolog_OS=Methanobacterium_formicicum_OX=2162_GN=trkA1_PE=4_SV=1			23.144239523339408	50.0	0.0	0.0					Single Protein		A0A090I6D9	0	9	9	0	0	0	0	9	0.0	Not Validated
1050	A0A090I6D3	A0A090I6D3_METFO_Ornithine_carbamoyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=argF_PE=3_SV=1			33.410818644337006	64.45	20.27	86.10070322135788					Single Protein		A0A090I6D3	4	20	20	4	20	4	7	31	100.0	Confident
1051	A0A090I6D5	A0A090I6D5_METFO_Ribosomal_RNA_adenine_dimethylase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0213_PE=4_SV=1			26.313035597770437	100.0	0.0	0.0					Single Protein		A0A090I6D5	0	15	15	0	0	0	0	22	0.0	Not Validated
1052	A0A089ZII9	A0A089ZII9_METFO_MotA/TolQ/ExbB_proton_channel_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1697_PE=3_SV=1			23.63148749892086	53.15	10.36	228.49443743453753					Single Protein		A0A089ZII9	2	9	9	2	9	2	7	14	100.0	Confident
1053	A0A090I6D0	A0A090I6D0_METFO_Tryptophan_synthase_beta_chain_OS=Methanobacterium_formicicum_OX=2162_GN=trpB1_PE=3_SV=1			42.41362431938235	60.56	2.29	18.499035071887086					Single Protein		A0A090I6D0	1	18	18	1	18	1	1	22	100.0	Doubtful
1054	A0A090I6D1	A0A090I6D1_METFO_Copper-translocating_P-type_ATPase_OS=Methanobacterium_formicicum_OX=2162_GN=copB_PE=3_SV=1			73.12317144897061	58.68	0.0	0.0					Single Protein		A0A090I6D1	0	52	52	0	0	0	0	91	0.0	Not Validated
1055	KRA3_SHEEP				14.153010879956565	52.67	0.0	0.0					Single Protein		KRA3_SHEEP	0	16	10	0	0	0	0	29	0.0	Not Validated
1056	A0A090I6A9	A0A090I6A9_METFO_PK_C_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2382_PE=4_SV=1			25.22283430885522	48.23	0.0	0.0					Single Protein		A0A090I6A9	0	11	11	0	0	0	0	12	0.0	Not Validated
1057	A0A089ZA33	A0A089ZA33_METFO_UPF0216_protein_BRM9_0844_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0844_PE=3_SV=1			16.111742775937362	100.0	0.0	0.0					Single Protein		A0A089ZA33	0	49	49	0	0	0	0	62	0.0	Not Validated
1058	A0A090I6A2	A0A090I6A2_METFO_Peptidylprolyl_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1304_PE=4_SV=1			15.493915748138107	100.0	8.97	33.8085813382764					Single Protein		A0A090I6A2	1	3	3	1	3	1	1	4	100.0	Doubtful
1059	CAS2_BOVIN				26.00226670062708	100.0	6.31	22.082181504730077					Single Protein		CAS2_BOVIN	1	24	24	1	0	0	1	30	76.47058823529412	Not Validated
1060	A0A089Z8B7	A0A089Z8B7_METFO_Energy-converting_hydrogenase_B_subunit_A_EhbA_OS=Methanobacterium_formicicum_OX=2162_GN=ehbA_PE=4_SV=1			11.491402592617897	73.79	0.0	0.0					Single Protein		A0A089Z8B7	0	1	1	0	0	0	0	1	0.0	Not Validated
1061	A0A089Z8A3	A0A089Z8A3_METFO_ABC_transporter_permease_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0207_PE=3_SV=1			36.670937268874866	64.71	0.0	0.0					Single Protein		A0A089Z8A3	0	11	11	0	0	0	0	11	0.0	Not Validated
1062	A0A090I6B9	A0A090I6B9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0187_PE=4_SV=1			12.342475838443013	100.0	0.0	0.0					Single Protein		A0A090I6B9	0	21	21	0	0	0	0	25	0.0	Not Validated
1063	A0A089ZA25	A0A089ZA25_METFO_Restriction_endonuclease_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0018_PE=4_SV=1			29.902674925263234	66.05	0.0	0.0					Single Protein		A0A089ZA25	0	33	33	0	0	0	0	39	0.0	Not Validated
1064	A0A090I6B5	A0A090I6B5_METFO_DUF521_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1324_PE=4_SV=1			44.01013873983232	67.4	0.0	0.0					Single Protein		A0A090I6B5	0	20	20	0	0	0	1	22	61.111111111111114	Not Validated
1065	A0A090I6B6	A0A090I6B6_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0182_PE=4_SV=1			30.488593531579536	89.89	0.0	0.0					Single Protein		A0A090I6B6	0	22	22	0	0	0	0	29	0.0	Not Validated
1066	A0A090I6B0	A0A090I6B0_METFO_EmrB/QacA_subfamily_drug_resistance_transporter_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1980_PE=4_SV=1			50.399017513572524	26.45	0.0	0.0					Single Protein		A0A090I6B0	0	7	7	0	0	0	0	9	0.0	Not Validated
1067	A0A090I6B3	A0A090I6B3_METFO_Homocitrate_synthase_AksA_OS=Methanobacterium_formicicum_OX=2162_GN=aksA_PE=3_SV=1			43.45046288514533	71.1	2.3	63.872889824756705					Single Protein		A0A090I6B3	1	23	23	1	23	1	4	28	100.0	Doubtful
1068	A0A089Z8A8	A0A089Z8A8_METFO_4Fe-4S_ferredoxin_iron-sulfur_binding_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0212_PE=4_SV=1			6.768128964043973	100.0	0.0	0.0					Single Protein		A0A089Z8A8	0	2	2	0	0	0	0	2	0.0	Not Validated
1069	A0A089ZA59	A0A089ZA59_METFO_Transcriptional_regulator_effector-binding_domain_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0869_PE=4_SV=1			16.952342741802326	50.0	0.0	0.0					Single Protein		A0A089ZA59	0	8	8	0	0	0	0	10	0.0	Not Validated
1070	A0A089Z8D2	A0A089Z8D2_METFO_Energy-converting_hydrogenase_B_subunit_P_EhbP_OS=Methanobacterium_formicicum_OX=2162_GN=ehbP_PE=4_SV=1			10.56076204963548	100.0	0.0	0.0					Single Protein		A0A089Z8D2	0	5	5	0	0	0	0	5	0.0	Not Validated
1071	A0A089Z8C7	A0A089Z8C7_METFO_4Fe-4S_ferredoxin_OS=Methanobacterium_formicicum_OX=2162_GN=ehbK_PE=4_SV=1			49.769195455892756	100.0	0.0	0.0					Single Protein		A0A089Z8C7	0	69	69	0	0	0	0	115	0.0	Not Validated
1072	A0A089ZB18	A0A089ZB18_METFO_50S_ribosomal_protein_L23_OS=Methanobacterium_formicicum_OX=2162_GN=rpl23_PE=3_SV=1			9.980283897603876	100.0	36.05	589.029353161056					Single Protein		A0A089ZB18	3	26	26	3	26	3	16	49	100.0	Confident
1073	A0A090I5K6	A0A090I5K6_METFO_Signal_transduction_histidine_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0947_PE=4_SV=1			29.089133118665515	100.0	0.0	0.0					Single Protein		A0A090I5K6	0	9	9	0	0	0	0	12	0.0	Not Validated
1074	A0A090I5K2	A0A090I5K2_METFO_cobW_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2448_PE=4_SV=1			25.228709730030253	81.97	0.0	0.0					Single Protein		A0A090I5K2	0	10	10	0	0	0	0	11	0.0	Not Validated
1075	A0A090I5K0	A0A090I5K0_METFO_TfuA-like_core_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1802_PE=4_SV=1			23.699253427022942	69.34	0.0	0.0					Single Protein		A0A090I5K0	0	16	16	0	0	0	0	20	0.0	Not Validated
1076	GAG_SCVLA				75.94590284830895	50.29	0.0	0.0					Single Protein		GAG_SCVLA	0	21	21	0	0	0	0	34	0.0	Not Validated
1077	A0A090I5L8	A0A090I5L8_METFO_Aldo/keto_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0967_PE=4_SV=1			43.73616947323717	78.91	0.0	0.0					Single Protein		A0A090I5L8	0	28	27	0	0	0	0	42	0.0	Not Validated
1078	A0A090I5L5	A0A090I5L5_METFO_Ribosyldihydronicotinamide_dehydrogenase_(Quinone)_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0962_PE=4_SV=1			24.8884742443667	85.58	0.0	0.0					Single Protein		A0A090I5L5	0	6	6	0	0	0	0	9	0.0	Not Validated
1079	A0A090I5L2	A0A090I5L2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0341_PE=4_SV=1			11.927792613023506	62.5	0.0	0.0					Single Protein		A0A090I5L2	0	9	9	0	0	0	0	14	0.0	Not Validated
1080	A0A089ZB36	A0A089ZB36_METFO_Na+/H+_antiporter_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0422_PE=4_SV=1			43.664605528872634	43.28	0.0	0.0					Single Protein		A0A089ZB36	0	8	8	0	0	0	0	10	0.0	Not Validated
1081	A0A089ZB30	A0A089ZB30_METFO_NYN_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0415_PE=4_SV=1			18.202401689938732	54.55	0.0	0.0					Single Protein		A0A089ZB30	0	9	9	0	0	0	0	11	0.0	Not Validated
1082	A0A090I5I8	A0A090I5I8_METFO_Nitro_FeMo-Co_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0917_PE=4_SV=1			13.105571391172122	74.8	0.0	0.0					Single Protein		A0A090I5I8	0	5	5	0	0	0	0	8	0.0	Not Validated
1083	A0A090I5I9	A0A090I5I9_METFO_Mur_ligase_middle_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2423_PE=4_SV=1			51.63176396111393	75.8	0.0	0.0					Single Protein		A0A090I5I9	0	10	10	0	0	0	0	10	0.0	Not Validated
1084	A0A090I5I4	A0A090I5I4_METFO_Archaeal_Lon_protease_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1771_PE=3_SV=1			69.01043560853732	74.49	1.42	9.804488588100154					Single Protein		A0A090I5I4	1	54	54	1	0	0	1	73	94.11764705882352	Not Validated
1085	A0A090I5I5	A0A090I5I5_METFO_Cation_diffusion_facilitator_family_transporter_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0912_PE=4_SV=1			45.477667071126646	72.71	2.66	16.286525893854076					Single Protein		A0A090I5I5	1	24	24	1	0	0	1	27	23.529411764705888	Not Validated
1086	A0A090I5I6	A0A090I5I6_METFO_Putative_nickel-responsive_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2418_PE=3_SV=1			15.902116850180112	80.0	9.63	36.31292069666724					Single Protein		A0A090I5I6	1	40	38	1	40	1	1	50	100.0	Doubtful
1087	A0A090I5I0	A0A090I5I0_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_C_OS=Methanobacterium_formicicum_OX=2162_GN=mtrC_PE=3_SV=1			27.172603937358275	34.07	5.56	133.21316016440426					Single Protein		A0A090I5I0	2	5	5	2	5	2	3	15	100.0	Confident
1088	A0A090I5I2	A0A090I5I2_METFO_Methyl-coenzyme_M_reductase_operon_protein_C_OS=Methanobacterium_formicicum_OX=2162_GN=mcrC_PE=4_SV=1			21.367272378359452	82.32	0.0	0.0					Single Protein		A0A090I5I2	0	13	13	0	0	0	0	15	0.0	Not Validated
1089	A0A090I5J9	A0A090I5J9_METFO_Transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0937_PE=4_SV=1			20.278780982586948	79.67	0.0	0.0					Single Protein		A0A090I5J9	0	12	12	0	0	0	0	15	0.0	Not Validated
1090	A0A090I5J5	A0A090I5J5_METFO_ATP_bind_3_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0927_PE=4_SV=1			33.06818782979794	100.0	0.0	0.0					Single Protein		A0A090I5J5	0	32	32	0	0	0	0	43	0.0	Not Validated
1091	A0A090I5J7	A0A090I5J7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0962_PE=4_SV=1			25.83189189599708	59.13	4.35	8.337150159949111					Single Protein		A0A090I5J7	1	11	0	0	0	0	1	11	0.0	Not Validated
1092	A0A090I5J8	A0A090I5J8_METFO_Amidohydro-rel_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2438_PE=4_SV=1			42.6280216042433	81.28	0.0	0.0					Single Protein		A0A090I5J8	0	14	14	0	0	0	0	18	0.0	Not Validated
1093	A0A090I5J4	A0A090I5J4_METFO_P-type_Ca(2+)_transporter_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2433_PE=4_SV=1			91.81918138309138	63.85	0.0	0.0					Single Protein		A0A090I5J4	0	34	34	0	0	0	0	40	0.0	Not Validated
1094	A0A089ZAL5	A0A089ZAL5_METFO_Energy-converting_hydrogenase_B_subunit_G_EhbG_OS=Methanobacterium_formicicum_OX=2162_GN=ehbG_PE=4_SV=1			12.36571253610984	12.73	0.0	0.0					Single Protein		A0A089ZAL5	0	4	4	0	0	0	0	7	0.0	Not Validated
1095	A0A090I5G8	A0A090I5G8_METFO_F420-non-reducing_hydrogenase_subunit_G_OS=Methanobacterium_formicicum_OX=2162_GN=mvhG_PE=4_SV=1			33.5284823929711	45.95	31.72	220.94622170366546	Oxidation of M(M258)	Oxidation of M(1)			Single Protein		A0A090I5G8	6	12	12	6	12	6	14	25	100.0	Confident
1096	A0A090I5G3	A0A090I5G3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0872_PE=4_SV=1			8.257352089804495	100.0	0.0	0.0					Single Protein		A0A090I5G3	0	10	10	0	0	0	0	13	0.0	Not Validated
1097	A0A090I5G4	A0A090I5G4_METFO_Exosome_complex_component_Rrp41_OS=Methanobacterium_formicicum_OX=2162_GN=rrp41_PE=3_SV=1			27.128915996216968	88.0	16.0	112.75161876315175					Single Protein		A0A090I5G4	4	27	27	4	27	4	10	42	100.0	Confident
1098	A0A090I5G5	A0A090I5G5_METFO_DUF11_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0877_PE=4_SV=1			89.29296091964922	25.42	0.0	0.0					Single Protein		A0A090I5G5	0	3	2	0	0	0	0	4	0.0	Not Validated
1099	A0A090I5G1	A0A090I5G1_METFO_Prefoldin_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=pfdB_PE=3_SV=1			13.852924589732911	77.12	0.0	0.0					Single Protein		A0A090I5G1	0	25	25	0	0	0	0	28	0.0	Not Validated
1100	A0A089ZAL8	A0A089ZAL8_METFO_4Fe-4S_ferredoxin_OS=Methanobacterium_formicicum_OX=2162_GN=ehbL_PE=4_SV=1			17.869884124542374	49.38	0.0	0.0					Single Protein		A0A089ZAL8	0	6	6	0	0	0	0	9	0.0	Not Validated
