	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting NSAF	Confident Phosphosites	#Confident Phosphosites	Ambiguous Phosphosites	#Ambiguous Phosphosites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
183	A0A090JYJ5	A0A090JYJ5_METFO_Glutamine--fructose-6-phosphate_aminotransferase_[isomerizing]_OS=Methanobacterium_formicicum_OX=2162_GN=glmS_PE=3_SV=1			65.32375883042427	82.29	9.11	0.01101903007980356		0		0	Single Protein		A0A090JYJ5	5	27	27	5	27	5	12	44	100.0	Confident
184	A0A090I4Q7	A0A090I4Q7_METFO_Aspartate--tRNA(Asp/Asn)_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=aspS_PE=3_SV=1			50.07555106802221	92.48	16.63	0.020155993431855496		0		0	Single Protein		A0A090I4Q7	6	46	46	6	46	6	20	79	100.0	Confident
185	A0A090I4Q8	A0A090I4Q8_METFO_Phenylalanine--tRNA_ligase_alpha_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=pheS_PE=3_SV=1			58.11792148052254	93.19	9.34	0.006437021572720946		0		0	Single Protein		A0A090I4Q8	4	55	55	4	55	4	6	74	100.0	Confident
186	A0A090I521	A0A090I521_METFO_4-hydroxy-tetrahydrodipicolinate_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=dapB3_PE=3_SV=1			28.73996770174158	88.6	12.13	0.014522821576763486		0		0	Single Protein		A0A090I521	2	10	10	2	10	2	6	17	100.0	Confident
187	A0A090I4Q1	A0A090I4Q1_METFO_Response_regulator_receiver_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2105_PE=4_SV=1			33.71810765614799	90.88	2.7	0.0033783783783783786		0		0	Single Protein		A0A090I4Q1	1	41	41	1	41	1	2	49	100.0	Doubtful
188	A0A090I524	A0A090I524_METFO_RNA-splicing_ligase_RtcB_OS=Methanobacterium_formicicum_OX=2162_GN=rtcB_PE=3_SV=1			52.85251512790345	85.89	2.28	0.0045045045045045045		0		0	Single Protein		A0A090I524	1	48	48	1	48	1	2	74	100.0	Doubtful
189	A0A089ZI64	A0A089ZI64_METFO_ATP_phosphoribosyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=hisG2_PE=4_SV=1			36.85682517122576	90.88	34.95	0.019507164567954847		0		0	Single Protein		A0A089ZI64	8	25	25	8	25	8	21	54	100.0	Confident
190	A0A090I4R6	A0A090I4R6_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1965_PE=4_SV=1			60.36614083117359	100.0	3.65	0.0019193857965451055		0		0	Single Protein		A0A090I4R6	1	116	116	1	116	1	2	169	94.11764705882352	Doubtful
191	A0A090I4R4	A0A090I4R4_METFO_Type_A_flavoprotein_FprA_OS=Methanobacterium_formicicum_OX=2162_GN=fprA1_PE=4_SV=1			45.74385527369273	68.3	19.66	0.029484777517564387		0		0	Single Protein		A0A090I4R4	7	19	19	7	19	7	23	44	100.0	Confident
192	A0A089ZHU8	A0A089ZHU8_METFO_Response_regulator_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1223_PE=4_SV=1			32.90166185651595	100.0	8.68	0.005208333333333333		0		0	Single Protein		A0A089ZHU8	2	47	47	2	47	2	2	62	100.0	Doubtful
193	A0A090I518	A0A090I518_METFO_Digeranylgeranylglycerophospholipid_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2293_PE=3_SV=1			41.86563826191979	73.03	13.74	0.03455284552845529		0		0	Single Protein		A0A090I518	4	32	32	4	32	4	16	52	100.0	Confident
194	A0A090I4P9	A0A090I4P9_METFO_Glucose-methanol-choline_oxidoreductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1935_PE=4_SV=1			42.50976813446887	90.84	7.43	0.004087193460490463		0		0	Single Protein		A0A090I4P9	2	16	16	2	16	2	2	19	99.78632478632478	Confident
195	A0A090I514	A0A090I514_METFO_UPF0219_protein_DSM1535_2142_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2142_PE=3_SV=1			37.374637146922645	57.83	15.1	0.022577996715927754		0		0	Single Protein		A0A090I514	4	28	28	4	28	4	8	36	100.0	Confident
196	A0A090I4P4	A0A090I4P4_METFO_Endonuclease_NucS_OS=Methanobacterium_formicicum_OX=2162_GN=nucS_PE=3_SV=1			28.82686288523649	87.11	8.2	0.01569506726457399		0		0	Single Protein		A0A090I4P4	2	22	22	2	22	2	4	37	100.0	Confident
197	A0A090I4P0	A0A090I4P0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2090_PE=4_SV=1			77.42131243269937	41.77	4.29	0.005693581780538302		0		0	Single Protein		A0A090I4P0	3	9	9	3	9	3	3	14	100.0	Confident
198	A0A090I4M6	A0A090I4M6_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2070_PE=4_SV=1			133.6397609294667	12.97	6.21	0.0487179487179487		0		0	Single Protein		A0A090I4M6	6	17	17	6	17	6	30	53	100.0	Confident
199	A0A089ZHQ4	A0A089ZHQ4_METFO_Methyl-coenzyme_M_reductase_component_A2_AtwA3_OS=Methanobacterium_formicicum_OX=2162_GN=atwA3_PE=4_SV=1			59.33283722128096	94.16	21.66	0.01889285714285714		0		0	Single Protein		A0A089ZHQ4	10	48	40	6	40	6	30	106	100.0	Confident
200	A0A090I4N0	A0A090I4N0_METFO_2,3-bisphosphoglycerate-independent_phosphoglycerate_mutase_OS=Methanobacterium_formicicum_OX=2162_GN=apgM_PE=3_SV=1			47.01082528330892	70.92	4.49	0.0061162079510703364		0		0	Single Protein		A0A090I4N0	2	20	20	2	20	2	3	27	100.0	Confident
201	A0A090I4K5	A0A090I4K5_METFO_Glutamate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=gdh_PE=3_SV=1			49.333152584908866	100.0	6.31	0.007882882882882882		0		0	Single Protein		A0A090I4K5	2	47	47	2	47	2	5	64	100.0	Doubtful
202	A0A090JYQ2	A0A090JYQ2_METFO_Vitamin-B12_independent_methionine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2392_PE=4_SV=1			35.19208678265967	100.0	19.69	0.01112820512820513		0		0	Single Protein		A0A090JYQ2	5	19	19	5	19	5	9	27	100.0	Confident
203	A0A089ZIP7	A0A089ZIP7_METFO_DNA_primase_DnaG_OS=Methanobacterium_formicicum_OX=2162_GN=dnaG_PE=3_SV=1			42.61513727298473	90.44	37.47	0.0407780869923727		0		0	Single Protein		A0A089ZIP7	12	55	55	12	55	12	47	126	100.0	Confident
204	A0A090I689	A0A090I689_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1284_PE=4_SV=1			57.498904566843386	30.96	8.85	0.007728494623655913		0		0	Single Protein		A0A090I689	3	12	12	3	12	3	4	16	100.0	Confident
205	A0A090I672	A0A090I672_METFO_dTDP-glucose_4,6-dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=acbB_PE=4_SV=1			35.419690130000056	79.1	23.47	0.025203252032520326		0		0	Single Protein		A0A090I672	6	32	32	6	32	6	14	53	100.0	Confident
206	A0A090I5U4	A0A090I5U4_METFO_SPFH_domain/Band_7_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2165_PE=3_SV=1			28.976820028695343	100.0	32.18	0.026664842182083565		0		0	Single Protein		A0A090I5U4	7	22	22	7	22	7	17	43	100.0	Confident
207	A0A090I666	A0A090I666_METFO_Nitrogenase_iron_protein_2_OS=Methanobacterium_formicicum_OX=2162_GN=nifH2-1_PE=3_SV=1			28.898857239931132	65.28	7.92	0.0075		0		0	Single Protein		A0A090I666	2	15	14	2	15	2	2	21	100.0	Confident
208	A0A090I5W3	A0A090I5W3_METFO_30S_ribosomal_protein_S3Ae_OS=Methanobacterium_formicicum_OX=2162_GN=rps3ae_PE=3_SV=1			22.66924151675158	100.0	29.08	0.03290816326530612		0		0	Single Protein		A0A090I5W3	5	35	35	5	35	5	13	53	100.0	Confident
209	A0A090I684	A0A090I684_METFO_Formylmethanofuran_dehydrogenase_subunit_E_OS=Methanobacterium_formicicum_OX=2162_GN=fwdE-1_PE=4_SV=1			22.33305540416935	73.13	15.42	0.015754560530679935		0		0	Single Protein		A0A090I684	3	18	18	3	18	3	5	26	100.0	Confident
210	A0A089Z8K1	A0A089Z8K1_METFO_PMBR_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0314_PE=4_SV=1			24.676296554643635	67.09	3.85	0.006369426751592357		0		0	Single Protein		A0A089Z8K1	1	12	12	1	12	1	1	15	100.0	Doubtful
211	A0A090I679	A0A090I679_METFO_UDP-galactose_4-epimerase_OS=Methanobacterium_formicicum_OX=2162_GN=galE_PE=4_SV=1			36.38233871832967	100.0	4.35	0.003105590062111801		0		0	Single Protein		A0A090I679	1	13	13	1	13	1	1	21	100.0	Doubtful
212	A0A090I6C9	A0A090I6C9_METFO_Ketol-acid_reductoisomerase_(NADP(+))_OS=Methanobacterium_formicicum_OX=2162_GN=ilvC_PE=3_SV=1			36.148439561295206	60.67	12.2	0.04231266149870802		0		0	Single Protein		A0A090I6C9	4	28	28	4	28	4	20	60	100.0	Confident
213	A0A089ZA94	A0A089ZA94_METFO_CobQ/CobB/MinD/ParA_nucleotide_binding_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0904_PE=4_SV=1			28.086697734643067	76.34	14.5	0.012481644640234948		0		0	Single Protein		A0A089ZA94	3	13	13	3	13	3	4	19	100.0	Confident
214	A0A090I6D3	A0A090I6D3_METFO_Ornithine_carbamoyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=argF_PE=3_SV=1			33.410818644337006	64.45	20.27	0.017563527653213753		0		0	Single Protein		A0A090I6D3	4	20	20	4	20	4	7	31	100.0	Confident
215	A0A089ZII9	A0A089ZII9_METFO_MotA/TolQ/ExbB_proton_channel_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1697_PE=3_SV=1			23.63148749892086	53.15	10.36	0.046610169491525424		0		0	Single Protein		A0A089ZII9	2	9	9	2	9	2	7	14	100.0	Confident
216	A0A090I6D0	A0A090I6D0_METFO_Tryptophan_synthase_beta_chain_OS=Methanobacterium_formicicum_OX=2162_GN=trpB1_PE=3_SV=1			42.41362431938235	60.56	2.29	0.0037735849056603774		0		0	Single Protein		A0A090I6D0	1	18	18	1	18	1	1	22	100.0	Doubtful
217	A0A090I6A2	A0A090I6A2_METFO_Peptidylprolyl_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1304_PE=4_SV=1			15.493915748138107	100.0	8.97	0.006896551724137931		0		0	Single Protein		A0A090I6A2	1	3	3	1	3	1	1	4	100.0	Doubtful
218	A0A090I6B3	A0A090I6B3_METFO_Homocitrate_synthase_AksA_OS=Methanobacterium_formicicum_OX=2162_GN=aksA_PE=3_SV=1			43.45046288514533	71.1	2.3	0.013029315960912053		0		0	Single Protein		A0A090I6B3	1	23	23	1	23	1	4	28	100.0	Doubtful
219	A0A089ZB18	A0A089ZB18_METFO_50S_ribosomal_protein_L23_OS=Methanobacterium_formicicum_OX=2162_GN=rpl23_PE=3_SV=1			9.980283897603876	100.0	36.05	0.12015503875968996		0		0	Single Protein		A0A089ZB18	3	26	26	3	26	3	16	49	100.0	Confident
220	A0A090I5I6	A0A090I5I6_METFO_Putative_nickel-responsive_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2418_PE=3_SV=1			15.902116850180112	80.0	9.63	0.007407407407407408		0		0	Single Protein		A0A090I5I6	1	40	38	1	40	1	1	50	100.0	Doubtful
221	A0A090I5I0	A0A090I5I0_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_C_OS=Methanobacterium_formicicum_OX=2162_GN=mtrC_PE=3_SV=1			27.172603937358275	34.07	5.56	0.02717391304347826		0		0	Single Protein		A0A090I5I0	2	5	5	2	5	2	3	15	100.0	Confident
222	A0A090I5G8	A0A090I5G8_METFO_F420-non-reducing_hydrogenase_subunit_G_OS=Methanobacterium_formicicum_OX=2162_GN=mvhG_PE=4_SV=1			33.5284823929711	45.95	31.72	0.04507042253521127		0		0	Single Protein		A0A090I5G8	6	12	12	6	12	6	14	25	100.0	Confident
223	A0A090I5G4	A0A090I5G4_METFO_Exosome_complex_component_Rrp41_OS=Methanobacterium_formicicum_OX=2162_GN=rrp41_PE=3_SV=1			27.128915996216968	88.0	16.0	0.022999999999999996		0		0	Single Protein		A0A090I5G4	4	27	27	4	27	4	10	42	100.0	Confident
224	A0A090I5H7	A0A090I5H7_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_H_OS=Methanobacterium_formicicum_OX=2162_GN=mtrH_PE=3_SV=1			33.67262528323462	47.95	41.96	0.0736293229046852		0		0	Single Protein		A0A090I5H7	9	13	13	9	13	9	41	61	100.0	Confident
225	A0A090I5H3	A0A090I5H3_METFO_Methenyltetrahydromethanopterin_cyclohydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=mch_PE=3_SV=1			34.19841125070676	82.19	56.88	0.04031261273448773		0		0	Single Protein		A0A090I5H3	12	22	22	12	22	12	28	56	100.0	Confident
226	A0A090I5H1	A0A090I5H1_METFO_PRC-barrel_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0919_PE=4_SV=1			10.220629455242797	100.0	14.29	0.04395604395604396		0		0	Single Protein		A0A090I5H1	1	10	10	1	10	1	4	14	100.0	Doubtful
227	A0A090I5E9	A0A090I5E9_METFO_Pyruvate_carboxylase_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=pycB_PE=4_SV=1			63.61127788829821	68.18	18.36	0.023973604423042607		0		0	Single Protein		A0A090I5E9	9	40	40	9	40	9	27	74	100.0	Confident
228	A0A090I5E6	A0A090I5E6_METFO_Inositol-3-phosphate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=ino1_PE=3_SV=1			40.746170591275714	67.85	16.08	0.010696517412935324		0		0	Single Protein		A0A090I5E6	4	22	22	4	22	4	7	31	100.0	Confident
229	A0A090I5E1	A0A090I5E1_METFO_Sodium/hydrogen_exchanger_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0837_PE=4_SV=1			71.68319865489948	44.33	2.61	0.0029069767441860465		0		0	Single Protein		A0A090I5E1	1	20	20	1	20	1	1	30	100.0	Doubtful
230	A0A090I5F2	A0A090I5F2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0857_PE=4_SV=1			43.352654186096345	100.0	7.49	0.02411714039621017		0		0	Single Protein		A0A090I5F2	3	39	39	3	39	3	13	65	100.0	Confident
231	A0A090I5F3	A0A090I5F3_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2355_PE=4_SV=1			95.79708151880938	47.64	36.37	0.06727601463417486		0		0	Single Protein		A0A090I5F3	26	32	32	26	32	26	188	253	100.0	Confident
232	A0A089Z979	A0A089Z979_METFO_Cell_division_ATPase_MinD3_OS=Methanobacterium_formicicum_OX=2162_GN=minD3_PE=3_SV=1			27.298735446607157	63.32	23.17	0.024242424242424242		0		0	Single Protein		A0A089Z979	4	11	11	4	11	4	11	26	100.0	Confident
233	A0A090I5S8	A0A090I5S8_METFO_Argininosuccinate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=argG_PE=3_SV=1			43.957178538800264	81.89	23.72	0.02773327399495623		0		0	Single Protein		A0A090I5S8	8	37	37	8	37	8	22	70	100.0	Confident
234	K1C9_HUMAN				62.09190997979053	63.72	37.56	0.04111463581114298		0		0	Single Protein		K1C9_HUMAN	21	60	60	21	60	21	93	196	100.0	Confident
235	A0A090I657	A0A090I657_METFO_3-isopropylmalate_dehydratase_large_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=leuC1_PE=3_SV=1			44.84117475492701	50.24	7.45	0.010548523206751054		0		0	Single Protein		A0A090I657	2	17	17	2	17	2	4	26	100.0	Confident
236	A0A090I5T7	A0A090I5T7_METFO_Bifunctional_NAD(P)H-hydrate_repair_enzyme_OS=Methanobacterium_formicicum_OX=2162_GN=nnr_PE=3_SV=1			51.76573963773304	68.1	4.29	0.006459948320413436		0		0	Single Protein		A0A090I5T7	2	10	10	2	10	2	3	13	100.0	Confident
237	A0A090I653	A0A090I653_METFO_Methanogenesis_marker_protein_11_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2289_PE=4_SV=1			33.54835064605599	90.0	16.77	0.018219832735961766		0		0	Single Protein		A0A090I653	4	18	18	4	18	4	11	34	100.0	Confident
238	A0A090I5T3	A0A090I5T3_METFO_Methyl-coenzyme_M_reductase_subunit_gamma_OS=Methanobacterium_formicicum_OX=2162_GN=mrtG_PE=3_SV=1			30.266059318730253	100.0	56.02	0.03869359546051274		0		0	Single Protein		A0A090I5T3	12	43	43	12	43	12	42	106	100.0	Confident
239	A0A090I626	A0A090I626_METFO_Saccharop_dh_N_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1915_PE=4_SV=1			44.307338671280824	71.15	12.22	0.008841732979664015		0		0	Single Protein		A0A090I626	3	19	19	3	19	3	5	27	100.0	Confident
240	A0A090I622	A0A090I622_METFO_Translation_initiation_factor_2_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=eif2a_PE=3_SV=1			29.129003243622755	74.9	16.22	0.0196078431372549		0		0	Single Protein		A0A090I622	3	28	28	3	28	3	7	37	100.0	Confident
241	A0A090I640	A0A090I640_METFO_Exosome_complex_component_Csl4_OS=Methanobacterium_formicicum_OX=2162_GN=csl4_PE=3_SV=1			20.809915606007994	83.6	8.47	0.0189873417721519		0		0	Single Protein		A0A090I640	1	30	30	1	30	1	3	42	100.0	Doubtful
242	A0A089ZAI4	A0A089ZAI4_METFO_Formylmethanofuran_dehydrogenase_subunit_A_FwdA_OS=Methanobacterium_formicicum_OX=2162_GN=fwdA_PE=4_SV=1			63.3897190350874	76.27	30.58	0.04744260475827297		0		0	Single Protein		A0A089ZAI4	13	53	53	13	53	13	51	143	100.0	Confident
243	A0A089ZJ55	A0A089ZJ55_METFO_DNA_polymerase_sliding_clamp_OS=Methanobacterium_formicicum_OX=2162_GN=pcn_PE=3_SV=1			27.589992469933524	88.52	26.23	0.014959016393442624		0		0	Single Protein		A0A089ZJ55	6	17	17	6	17	6	8	30	100.0	Confident
244	A0A089ZJ52	A0A089ZJ52_METFO_PepSY_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2253_PE=4_SV=1			14.568282598291182	55.1	8.84	0.037037037037037035		0		0	Single Protein		A0A089ZJ52	1	1	1	1	1	1	3	5	100.0	Doubtful
245	A0A090I609	A0A090I609_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2244_PE=4_SV=1			20.36764999964636	84.78	11.96	0.008152173913043478		0		0	Single Protein		A0A090I609	2	17	17	2	17	2	2	19	100.0	Confident
246	A0A089Z928	A0A089Z928_METFO_FeMo_cofactor_biosynthesis_protein_NifB_OS=Methanobacterium_formicicum_OX=2162_GN=nifB_PE=3_SV=1			31.378193240850187	86.93	10.95	0.015582655826558265		0		0	Single Protein		A0A089Z928	3	38	38	3	38	3	7	54	100.0	Confident
247	A0A089Z8Q6	A0A089Z8Q6_METFO_30S_ribosomal_protein_S11_OS=Methanobacterium_formicicum_OX=2162_GN=rps11p_PE=3_SV=1			13.789311997283344	75.0	21.97	0.05892255892255892		0		0	Single Protein		A0A089Z8Q6	3	6	6	3	6	3	9	18	100.0	Confident
248	A0A090I5P8	A0A090I5P8_METFO_Phosphopantothenoylcysteine_decarboxylase/phosphopantothenate/cysteine_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1029_PE=4_SV=1			41.694712966191005	91.6	14.17	0.005969436485195797		0		0	Single Protein		A0A090I5P8	4	19	19	4	19	4	4	25	100.0	Confident
249	A0A090I613	A0A090I613_METFO_Coenzyme_F420_hydrogenase_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=frhB_PE=4_SV=1			32.06030589815718	78.23	32.65	0.04923239566096707		0		0	Single Protein		A0A090I613	8	33	33	8	33	8	30	69	100.0	Confident
250	A0A090I5M1	A0A090I5M1_METFO_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=gatB_PE=3_SV=1			51.38713639396974	81.9	11.48	0.009209344115004493		0		0	Single Protein		A0A090I5M1	4	60	60	4	60	4	7	72	100.0	Confident
251	A0A089Z9L4	A0A089Z9L4_METFO_Nitrogen_regulatory_protein_P-II_GlnK1_OS=Methanobacterium_formicicum_OX=2162_GN=glnK1_PE=3_SV=1			12.377677417186838	100.0	19.64	0.029761904761904764		0		0	Single Protein		A0A089Z9L4	2	11	9	1	11	2	4	16	100.0	Confident
252	A0A090I6Y8	A0A090I6Y8_METFO_DNA-directed_RNA_polymerase_OS=Methanobacterium_formicicum_OX=2162_GN=rpoB2_PE=3_SV=1			56.34816920226317	92.94	8.27	0.006146059291395518		0		0	Single Protein		A0A090I6Y8	3	53	53	3	53	3	5	71	100.0	Confident
253	A0A090JSP3	A0A090JSP3_METFO_Uridylate_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=pyrH_PE=3_SV=1			24.649696032641504	81.86	15.93	0.022522522522522525		0		0	Single Protein		A0A090JSP3	3	14	14	3	14	3	7	24	100.0	Confident
254	A0A090JSM8	A0A090JSM8_METFO_Transcription_initiation_factor_IIB_OS=Methanobacterium_formicicum_OX=2162_GN=tfb_PE=3_SV=1			38.326974078624616	100.0	3.24	0.0029411764705882353		0		0	Single Protein		A0A090JSM8	1	54	54	1	54	1	1	70	100.0	Doubtful
255	A0A090I6W9	A0A090I6W9_METFO_Cell_shape_determining_protein_MreB/Mrl_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1588_PE=4_SV=1			37.631950333712844	75.63	37.25	0.050338303671637004		0		0	Single Protein		A0A090I6W9	12	21	21	12	21	12	34	64	100.0	Confident
256	A0A090I6W5	A0A090I6W5_METFO_Coenzyme_F420:L-glutamate_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=cofE_PE=3_SV=1			27.600632729957457	64.06	7.81	0.0078125		0		0	Single Protein		A0A090I6W5	2	9	9	2	9	2	2	11	100.0	Confident
257	A0A090I6Y3	A0A090I6Y3_METFO_S-adenosyl-L-methionine-dependent_tRNA_4-demethylwyosine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=taw1_PE=3_SV=1			34.68112615346503	79.93	3.29	0.007380073800738007		0		0	Single Protein		A0A090I6Y3	1	47	47	1	47	1	2	67	100.0	Doubtful
258	A0A090I796	A0A090I796_METFO_Pyridoxal_5'-phosphate_synthase_subunit_PdxS_OS=Methanobacterium_formicicum_OX=2162_GN=pdxS1_PE=3_SV=1			31.56615487666368	67.58	19.11	0.011710209375579027		0		0	Single Protein		A0A090I796	5	25	19	3	25	5	7	42	100.0	Confident
259	A0A090I6X8	A0A090I6X8_METFO_2-oxoglutarate_ferredoxin_oxidoreductase_subunit_beta_KorB_OS=Methanobacterium_formicicum_OX=2162_GN=korB_PE=4_SV=1			31.677707682087554	65.28	10.76	0.01020408163265306		0		0	Single Protein		A0A090I6X8	2	87	87	2	87	2	3	177	100.0	Doubtful
260	A0A089ZAX5	A0A089ZAX5_METFO_30S_ribosomal_protein_S2_OS=Methanobacterium_formicicum_OX=2162_GN=rps2p_PE=3_SV=1			22.264936435261937	85.86	51.01	0.08302469135802466		0		0	Single Protein		A0A089ZAX5	10	28	28	10	28	10	48	87	100.0	Confident
261	A0A089ZAY7	A0A089ZAY7_METFO_30S_ribosomal_protein_S4_OS=Methanobacterium_formicicum_OX=2162_GN=rps4p_PE=3_SV=1			22.699279714625263	100.0	4.66	0.0051813471502590676		0		0	Single Protein		A0A089ZAY7	1	56	56	1	56	1	1	71	64.70588235294117	Doubtful
262	ADH1_YEAST				36.79966815592812	72.13	2.3	0.010752688172043012		0		0	Single Protein		ADH1_YEAST	1	13	13	1	13	1	3	17	100.0	Doubtful
263	A0A089ZAT7	A0A089ZAT7_METFO_HD_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1090_PE=4_SV=1			43.993249241935395	82.38	2.33	0.0031446540880503146		0		0	Single Protein		A0A089ZAT7	1	37	37	1	37	1	1	42	100.0	Doubtful
264	A0A090I7A7	A0A090I7A7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1730_PE=4_SV=1			29.669602921852672	71.85	4.44	0.005154639175257732		0		0	Single Protein		A0A090I7A7	1	18	18	1	18	1	1	20	100.0	Doubtful
265	A0A089ZAV8	A0A089ZAV8_METFO_RNA-metabolising_metallo-beta-lactamase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0345_PE=4_SV=1			72.32079692917131	77.6	7.57	0.004977520873474631		0		0	Single Protein		A0A089ZAV8	4	68	68	4	68	4	6	79	100.0	Confident
266	A0A090JSU7	A0A090JSU7_METFO_Glyceraldehyde-3-phosphate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=gap_PE=3_SV=1			36.947370945319314	81.01	13.95	0.022283272283272284		0		0	Single Protein		A0A090JSU7	4	10	10	4	10	4	8	19	100.0	Confident
267	A0A090JSW3	A0A090JSW3_METFO_zinc_ribbon_2_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0145_PE=4_SV=1			20.608391602329345	62.3	13.66	0.038461538461538464		0		0	Single Protein		A0A090JSW3	2	19	19	2	19	2	7	39	100.0	Confident
268	A0A090I7B6	A0A090I7B6_METFO_Inosine-5'-monophosphate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=guaB_PE=3_SV=1			53.06613911997351	62.7	21.98	0.0352054794520548		0		0	Single Protein		A0A090I7B6	6	18	18	6	18	6	29	55	100.0	Confident
269	A0A089ZC51	A0A089ZC51_METFO_Extracellular_phosphate-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=pstS1_PE=4_SV=1			28.790169746829335	100.0	5.6	0.007462686567164179		0		0	Single Protein		A0A089ZC51	1	13	13	1	13	1	2	20	100.0	Doubtful
270	A0A090I6K9	A0A090I6K9_METFO_30S_ribosomal_protein_S17_OS=Methanobacterium_formicicum_OX=2162_GN=rps17_PE=3_SV=1			12.238447589979568	100.0	19.63	0.0514018691588785		0		0	Single Protein		A0A090I6K9	2	25	25	2	25	2	9	43	100.0	Confident
271	A0A089ZBS9	A0A089ZBS9_METFO_Acetyl-CoA_acetyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1452_PE=4_SV=1			40.494037905184996	49.22	36.98	0.03184800384800384		0		0	Single Protein		A0A089ZBS9	11	25	25	11	25	11	39	70	100.0	Confident
272	A0A089ZBS5	A0A089ZBS5_METFO_30S_ribosomal_protein_S6e_OS=Methanobacterium_formicicum_OX=2162_GN=rps6e_PE=3_SV=1			13.73732582446927	100.0	14.29	0.031746031746031744		0		0	Single Protein		A0A089ZBS5	1	11	11	1	11	1	4	17	100.0	Doubtful
273	A0A090I6I6	A0A090I6I6_METFO_Isopentenyl-diphosphate_delta-isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=fni_PE=3_SV=1			37.84047283534251	81.48	9.97	0.004746835443037975		0		0	Single Protein		A0A090I6I6	2	17	17	2	17	2	2	21	94.11764705882352	Confident
