	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting NSAF	Confident Phosphosites	#Confident Phosphosites	Ambiguous Phosphosites	#Ambiguous Phosphosites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
181	A0A090I5E9	A0A090I5E9_METFO_Pyruvate_carboxylase_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=pycB_PE=4_SV=1			63.61127788829821	68.18	8.92	0.0059925093632958795		0		0	Single Protein		A0A090I5E9	4	45	45	4	45	4	7	61	100.0	Confident
182	A0A090I5E6	A0A090I5E6_METFO_Inositol-3-phosphate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=ino1_PE=3_SV=1			40.746170591275714	67.85	13.35	0.009452736318407961		0		0	Single Protein		A0A090I5E6	3	19	19	3	19	3	6	28	100.0	Confident
183	A0A090I5F2	A0A090I5F2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0857_PE=4_SV=1			43.352654186096345	93.54	5.17	0.003875968992248062		0		0	Single Protein		A0A090I5F2	2	29	29	2	29	2	2	33	100.0	Confident
184	A0A090I5F3	A0A090I5F3_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2355_PE=4_SV=1			95.79708151880938	44.82	23.99	0.0209649981839331		0		0	Single Protein		A0A090I5F3	16	22	22	16	22	16	62	99	100.0	Confident
185	A0A089Z979	A0A089Z979_METFO_Cell_division_ATPase_MinD3_OS=Methanobacterium_formicicum_OX=2162_GN=minD3_PE=3_SV=1			27.298735446607157	43.24	17.76	0.022727272727272728		0		0	Single Protein		A0A089Z979	4	14	14	4	14	4	10	23	100.0	Confident
186	A0A090I5S8	A0A090I5S8_METFO_Argininosuccinate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=argG_PE=3_SV=1			43.957178538800264	81.89	23.72	0.02098353360035603		0		0	Single Protein		A0A090I5S8	7	26	26	7	26	7	16	44	100.0	Confident
187	K1C9_HUMAN				62.09190997979053	63.72	36.92	0.048761309522821324		0		0	Single Protein		K1C9_HUMAN	19	55	55	19	55	19	73	158	100.0	Confident
188	A0A090I657	A0A090I657_METFO_3-isopropylmalate_dehydratase_large_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=leuC1_PE=3_SV=1			44.84117475492701	50.24	7.21	0.010548523206751054		0		0	Single Protein		A0A090I657	2	19	19	2	19	2	4	27	100.0	Confident
189	A0A090I5T3	A0A090I5T3_METFO_Methyl-coenzyme_M_reductase_subunit_gamma_OS=Methanobacterium_formicicum_OX=2162_GN=mrtG_PE=3_SV=1			30.266059318730253	100.0	52.26	0.03319201683863339		0		0	Single Protein		A0A090I5T3	11	47	47	11	47	11	29	88	100.0	Confident
190	A0A090I653	A0A090I653_METFO_Methanogenesis_marker_protein_11_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2289_PE=4_SV=1			33.54835064605599	81.94	10.65	0.007168458781362007		0		0	Single Protein		A0A090I653	2	9	9	2	9	2	4	17	100.0	Confident
191	A0A090I622	A0A090I622_METFO_Translation_initiation_factor_2_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=eif2a_PE=3_SV=1			29.129003243622755	74.9	16.22	0.018853695324283562		0		0	Single Protein		A0A090I622	3	23	23	3	23	3	7	36	100.0	Confident
192	A0A089ZAI4	A0A089ZAI4_METFO_Formylmethanofuran_dehydrogenase_subunit_A_FwdA_OS=Methanobacterium_formicicum_OX=2162_GN=fwdA_PE=4_SV=1			63.3897190350874	67.31	22.32	0.016919025674786044		0		0	Single Protein		A0A089ZAI4	8	57	57	8	57	8	17	108	100.0	Confident
193	A0A089ZJ55	A0A089ZJ55_METFO_DNA_polymerase_sliding_clamp_OS=Methanobacterium_formicicum_OX=2162_GN=pcn_PE=3_SV=1			27.589992469933524	88.52	11.89	0.012978142076502733		0		0	Single Protein		A0A089ZJ55	3	16	16	3	16	3	5	25	100.0	Confident
194	A0A089ZJ52	A0A089ZJ52_METFO_PepSY_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2253_PE=4_SV=1			14.568282598291182	55.1	8.84	0.024691358024691357		0		0	Single Protein		A0A089ZJ52	1	1	1	1	1	1	2	2	100.0	Doubtful
195	A0A089Z8S1	A0A089Z8S1_METFO_50S_ribosomal_protein_L32e_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0389_PE=3_SV=1			12.550866777153171	100.0	0.0	0.0		0		0	Single Protein		A0A089Z8S1	0	60	60	0	60	0	0	99	82.6086956521739	Doubtful
196	A0A089Z928	A0A089Z928_METFO_FeMo_cofactor_biosynthesis_protein_NifB_OS=Methanobacterium_formicicum_OX=2162_GN=nifB_PE=3_SV=1			31.378193240850187	77.74	7.42	0.014227642276422764		0		0	Single Protein		A0A089Z928	2	28	28	2	28	2	4	42	100.0	Confident
197	A0A089Z8Q6	A0A089Z8Q6_METFO_30S_ribosomal_protein_S11_OS=Methanobacterium_formicicum_OX=2162_GN=rps11p_PE=3_SV=1			13.789311997283344	75.0	21.97	0.025252525252525252		0		0	Single Protein		A0A089Z8Q6	2	8	8	2	8	2	4	17	100.0	Confident
198	A0A090I5P8	A0A090I5P8_METFO_Phosphopantothenoylcysteine_decarboxylase/phosphopantothenate/cysteine_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1029_PE=4_SV=1			41.694712966191005	78.48	0.0	0.0		0		0	Single Protein		A0A090I5P8	0	16	16	0	16	0	1	22	95.65217391304348	Doubtful
199	A0A090I613	A0A090I613_METFO_Coenzyme_F420_hydrogenase_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=frhB_PE=4_SV=1			32.06030589815718	69.73	32.65	0.023063369491940926		0		0	Single Protein		A0A090I613	10	26	26	10	26	10	20	49	100.0	Confident
200	A0A090I5M1	A0A090I5M1_METFO_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=gatB_PE=3_SV=1			51.38713639396974	81.9	7.06	0.004043126684636119		0		0	Single Protein		A0A090I5M1	2	51	51	2	51	2	2	59	100.0	Confident
201	A0A090I6Y8	A0A090I6Y8_METFO_DNA-directed_RNA_polymerase_OS=Methanobacterium_formicicum_OX=2162_GN=rpoB2_PE=3_SV=1			56.34816920226317	92.94	1.61	0.0		0		0	Single Protein		A0A090I6Y8	1	57	57	1	57	1	0	67	95.65217391304348	Doubtful
202	A0A090JSP3	A0A090JSP3_METFO_Uridylate_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=pyrH_PE=3_SV=1			24.649696032641504	81.86	15.93	0.02072072072072072		0		0	Single Protein		A0A090JSP3	3	22	22	3	22	3	5	27	100.0	Confident
203	A0A090I6W9	A0A090I6W9_METFO_Cell_shape_determining_protein_MreB/Mrl_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1588_PE=4_SV=1			37.631950333712844	68.63	37.25	0.03238843461065684		0		0	Single Protein		A0A090I6W9	12	26	26	12	26	12	30	58	100.0	Confident
204	A0A090JSN4	A0A090JSN4_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0065_PE=4_SV=1			25.854591464151238	39.06	6.44	0.006666666666666667		0		0	Single Protein		A0A090JSN4	1	12	12	1	12	1	1	18	100.0	Doubtful
205	A0A090I796	A0A090I796_METFO_Pyridoxal_5'-phosphate_synthase_subunit_PdxS_OS=Methanobacterium_formicicum_OX=2162_GN=pdxS1_PE=3_SV=1			31.56615487666368	67.58	11.6	0.01848249027237354		0		0	Single Protein		A0A090I796	3	24	17	2	24	3	8	44	100.0	Confident
206	A0A089ZAX5	A0A089ZAX5_METFO_30S_ribosomal_protein_S2_OS=Methanobacterium_formicicum_OX=2162_GN=rps2p_PE=3_SV=1			22.264936435261937	85.86	33.84	0.050757575757575724		0		0	Single Protein		A0A089ZAX5	6	26	26	6	26	6	25	66	100.0	Confident
207	A0A089ZAV8	A0A089ZAV8_METFO_RNA-metabolising_metallo-beta-lactamase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0345_PE=4_SV=1			72.32079692917131	77.6	3.15	0.002890173410404624		0		0	Single Protein		A0A089ZAV8	2	62	62	2	62	2	2	69	100.0	Confident
208	A0A090JSU7	A0A090JSU7_METFO_Glyceraldehyde-3-phosphate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=gap_PE=3_SV=1			36.947370945319314	73.59	6.23	0.005494505494505495		0		0	Single Protein		A0A090JSU7	2	10	10	2	10	2	2	12	100.0	Confident
209	A0A090JSW3	A0A090JSW3_METFO_zinc_ribbon_2_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0145_PE=4_SV=1			20.608391602329345	62.3	8.2	0.013986013986013986		0		0	Single Protein		A0A090JSW3	1	18	18	1	18	1	3	21	100.0	Doubtful
210	A0A090I7B6	A0A090I7B6_METFO_Inosine-5'-monophosphate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=guaB_PE=3_SV=1			53.06613911997351	57.46	9.27	0.00502283105022831		0		0	Single Protein		A0A090I7B6	3	19	19	3	19	3	3	33	100.0	Confident
211	A0A090I6M8	A0A090I6M8_METFO_DNA_polymerase_II_large_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=polC_PE=3_SV=1			123.97939770893265	83.3	0.0	0.0		0		0	Single Protein		A0A090I6M8	0	89	89	0	89	0	0	123	86.95652173913044	Doubtful
212	A0A089ZBQ7	A0A089ZBQ7_METFO_50S_ribosomal_protein_L7Ae_OS=Methanobacterium_formicicum_OX=2162_GN=rpl7ae_PE=3_SV=1			13.262914197332691	53.66	7.32	0.016260162601626018		0		0	Single Protein		A0A089ZBQ7	1	12	12	1	12	1	2	15	100.0	Doubtful
213	A0A089ZC51	A0A089ZC51_METFO_Extracellular_phosphate-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=pstS1_PE=4_SV=1			28.790169746829335	90.3	5.6	0.0037313432835820895		0		0	Single Protein		A0A089ZC51	1	13	13	1	13	1	1	17	100.0	Doubtful
214	A0A090I6K9	A0A090I6K9_METFO_30S_ribosomal_protein_S17_OS=Methanobacterium_formicicum_OX=2162_GN=rps17_PE=3_SV=1			12.238447589979568	100.0	19.63	0.03271028037383177		0		0	Single Protein		A0A090I6K9	2	20	20	2	20	2	5	33	100.0	Confident
215	A0A089ZBS9	A0A089ZBS9_METFO_Acetyl-CoA_acetyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1452_PE=4_SV=1			40.494037905184996	49.22	29.43	0.03772222222222219		0		0	Single Protein		A0A089ZBS9	8	22	22	8	22	8	36	62	100.0	Confident
216	A0A089ZBS5	A0A089ZBS5_METFO_30S_ribosomal_protein_S6e_OS=Methanobacterium_formicicum_OX=2162_GN=rps6e_PE=3_SV=1			13.73732582446927	100.0	27.78	0.03968253968253968		0		0	Single Protein		A0A089ZBS5	2	15	15	2	15	2	6	25	100.0	Confident
217	A0A090I6I6	A0A090I6I6_METFO_Isopentenyl-diphosphate_delta-isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=fni_PE=3_SV=1			37.84047283534251	81.48	7.69	0.007911392405063292		0		0	Single Protein		A0A090I6I6	2	19	19	2	19	2	3	29	100.0	Confident
218	A0A090I6I2	A0A090I6I2_METFO_Adenylosuccinate_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=purA_PE=3_SV=1			37.287410871746154	84.71	22.94	0.026400560224089625		0		0	Single Protein		A0A090I6I2	7	27	27	7	27	7	20	51	100.0	Confident
219	A0A090I6J2	A0A090I6J2_METFO_Oxidored_nitro_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1422_PE=4_SV=1			39.43651940264239	80.22	4.67	0.003125		0		0	Single Protein		A0A090I6J2	1	15	15	1	15	1	1	18	100.0	Doubtful
220	A0A090I781	A0A090I781_METFO_Fructose-1,6-bisphosphate_aldolase/phosphatase_OS=Methanobacterium_formicicum_OX=2162_GN=fbp_PE=3_SV=1			40.25487119379003	70.96	22.47	0.024780005569479256		0		0	Single Protein		A0A090I781	9	35	35	9	35	9	17	61	100.0	Confident
221	A0A090I6V8	A0A090I6V8_METFO_CoB-CoM_heterodisulfide_reductase_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=hdrB_PE=3_SV=1			31.83147891692074	52.25	18.34	0.026436781609195405		0		0	Single Protein		A0A090I6V8	6	26	26	6	26	6	11	49	100.0	Confident
222	A0A090I6T0	A0A090I6T0_METFO_Glutamine_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=glnA1_PE=3_SV=1			49.94474492677991	56.11	14.48	0.0213971397139714		0		0	Single Protein		A0A090I6T0	5	21	21	5	21	5	12	37	100.0	Confident
223	A0A090I729	A0A090I729_METFO_TrkA_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0570_PE=4_SV=1			22.21445946281592	100.0	4.98	0.009950248756218905		0		0	Single Protein		A0A090I729	1	22	22	1	22	1	2	36	100.0	Doubtful
224	A0A090I6Q2	A0A090I6Q2_METFO_Formylmethanofuran_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=fwdC_PE=4_SV=1			29.324464627705627	100.0	36.8	0.025504514073287313		0		0	Single Protein		A0A090I6Q2	8	25	25	8	25	8	18	44	100.0	Confident
225	A0A090I740	A0A090I740_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1669_PE=4_SV=1			31.91327104525397	81.29	5.76	0.008992805755395683		0		0	Single Protein		A0A090I740	2	18	18	2	18	2	3	22	100.0	Confident
226	K1C10_HUMAN				59.48287701205572	61.72	48.4	0.06417122441347578		0		0	Single Protein		K1C10_HUMAN	29	53	49	26	49	26	135	234	100.0	Confident
227	A0A090JU72	A0A090JU72_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0630_PE=4_SV=1			17.00959552109985	80.0	6.88	0.0078125		0		0	Single Protein		A0A090JU72	1	5	5	1	5	1	1	7	86.95652173913044	Doubtful
228	A0A090JTT4	A0A090JTT4_METFO_Methanogenesis_marker_protein_15_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0505_PE=4_SV=1			44.08565178869224	61.93	27.71	0.006798504525777252		0		0	Single Protein		A0A090JTT4	8	19	19	8	19	8	9	28	100.0	Confident
229	A0A090JU62	A0A090JU62_METFO_Glutamine_amidotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0648_PE=4_SV=1			34.25025075096751	82.3	6.56	0.00819672131147541		0		0	Single Protein		A0A090JU62	2	17	17	2	17	2	3	21	100.0	Confident
230	A0A090JU33	A0A090JU33_METFO_DNA-directed_RNA_polymerase_OS=Methanobacterium_formicicum_OX=2162_GN=rpoE1_PE=4_SV=1			21.7285997109712	78.35	14.43	0.023026315789473683		0		0	Single Protein		A0A090JU33	2	19	19	2	19	2	4	28	100.0	Confident
231	A0A090I7Z4	A0A090I7Z4_METFO_O-acetylserine_sulfhydrylase_OS=Methanobacterium_formicicum_OX=2162_GN=cysK_PE=4_SV=1			34.88767621368269	80.18	2.74	0.003472222222222222		0		0	Single Protein		A0A090I7Z4	1	10	10	1	10	1	1	14	100.0	Doubtful
232	A0A090JU20	A0A090JU20_METFO_3-hexulose-6-phosphate_isomerase_HxlB2_OS=Methanobacterium_formicicum_OX=2162_GN=hxlB2_PE=3_SV=1			21.249861014749083	52.33	7.25	0.007874015748031496		0		0	Single Protein		A0A090JU20	1	4	4	1	4	1	1	6	100.0	Doubtful
233	A0A089ZCA7	A0A089ZCA7_METFO_Thioesterase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1609_PE=4_SV=1			15.919034459562997	100.0	8.89	0.014814814814814815		0		0	Single Protein		A0A089ZCA7	1	19	19	1	19	1	2	25	100.0	Doubtful
234	A0A090JU15	A0A090JU15_METFO_Putative_KH_and_PIN-domain_containing_protein_MJ1533_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0570_PE=4_SV=1			50.391584129937876	87.75	2.67	0.0022271714922048997		0		0	Single Protein		A0A090JU15	1	46	46	1	46	1	1	60	95.65217391304348	Doubtful
235	A0A090I5J7	A0A090I5J7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0962_PE=4_SV=1			25.83189189599708	59.13	4.35	0.0017006802721088435		0		0	Related Proteins	A0A090I759	A0A090I5J7, A0A090I759	1	1	0	0	1	1	1	1	100.0	Doubtful
236	A0A090JTZ4	A0A090JTZ4_METFO_Robl_LC7_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0545_PE=4_SV=1			55.73456914301631	86.88	3.78	0.004576659038901602		0		0	Single Protein		A0A090JTZ4	2	30	30	2	30	2	3	37	100.0	Confident
237	A0A090I8E3	A0A090I8E3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2225_PE=4_SV=1			59.728069432667915	73.53	1.47	0.002197802197802198		0		0	Single Protein		A0A090I8E3	1	25	25	1	25	1	2	26	100.0	Doubtful
238	A0A090JTX8	A0A090JTX8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0530_PE=4_SV=1			44.91145928840658	87.34	13.9	0.005169561621174524		0		0	Single Protein		A0A090JTX8	4	23	23	4	23	4	4	29	100.0	Confident
239	A0A090I8C2	A0A090I8C2_METFO_NADP-dependent_oxidoreductase_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1132_PE=4_SV=1			43.703689643375995	69.53	2.34	0.0034129692832764505		0		0	Single Protein		A0A090I8C2	1	27	26	1	27	1	1	37	86.95652173913044	Doubtful
240	A0A090IA40	A0A090IA40_METFO_Thermosome_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=thsA_PE=3_SV=1			58.46071331926441	83.43	55.8	0.01889514278358486		0		0	Single Protein		A0A090IA40	26	69	57	18	57	18	85	181	100.0	Confident
241	A0A089ZBW3	A0A089ZBW3_METFO_Glutamate_synthase_beta_subunit_GltB1_OS=Methanobacterium_formicicum_OX=2162_GN=gltB1_PE=4_SV=1			25.19856597670688	61.74	7.39	0.007042253521126761		0		0	Single Protein		A0A089ZBW3	1	21	21	1	21	1	1	30	86.95652173913044	Doubtful
242	A0A090JTE7	A0A090JTE7_METFO_30S_ribosomal_protein_S3_OS=Methanobacterium_formicicum_OX=2162_GN=rps3_PE=3_SV=1			45.20345921301491	81.22	20.24	0.0213367440640168		0		0	Single Protein		A0A090JTE7	7	46	46	7	46	7	23	77	100.0	Confident
243	A0A090I806	A0A090I806_METFO_Putative_pantothenate_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2082_PE=4_SV=1			27.679736272995953	88.1	3.17	0.003968253968253968		0		0	Single Protein		A0A090I806	1	37	37	1	37	1	1	49	78.26086956521739	Doubtful
244	A0A090JTE0	A0A090JTE0_METFO_50S_ribosomal_protein_L6_OS=Methanobacterium_formicicum_OX=2162_GN=rpl6p_PE=3_SV=1			19.545618983365323	100.0	45.2	0.03425477535647029		0		0	Single Protein		A0A090JTE0	8	18	18	8	18	8	22	45	100.0	Confident
245	A0A090JTC3	A0A090JTC3_METFO_30S_ribosomal_protein_S9_OS=Methanobacterium_formicicum_OX=2162_GN=rpl13p_PE=3_SV=1			14.939127642773796	100.0	34.59	0.02130325814536341		0		0	Single Protein		A0A090JTC3	3	27	27	3	27	3	4	43	100.0	Confident
246	A0A089ZCU1	A0A089ZCU1_METFO_Transcription_elongation_factor_Spt5_OS=Methanobacterium_formicicum_OX=2162_GN=spt5_PE=3_SV=1			16.061856519082863	100.0	24.49	0.021541950113378686		0		0	Single Protein		A0A089ZCU1	3	9	9	3	9	3	5	21	100.0	Confident
247	A0A090I7K3	A0A090I7K3_METFO_Phosphate_import_ATP-binding_protein_PstB_OS=Methanobacterium_formicicum_OX=2162_GN=pstB_PE=3_SV=1			28.201659907472095	90.04	9.96	0.00597609561752988		0		0	Single Protein		A0A090I7K3	2	28	28	2	28	2	2	31	100.0	Confident
248	A0A090I7L2	A0A090I7L2_METFO_Acetyl-CoA_decarbonylase/synthase_complex_subunit_gamma_OS=Methanobacterium_formicicum_OX=2162_GN=cdhE_PE=3_SV=1			50.94980276104781	67.82	11.66	0.013002364066193851		0		0	Single Protein		A0A090I7L2	4	20	20	4	20	4	10	35	100.0	Confident
249	A0A089ZCR8	A0A089ZCR8_METFO_Proteasome-activating_nucleotidase_OS=Methanobacterium_formicicum_OX=2162_GN=pan_PE=3_SV=1			45.831489581572335	86.1	10.49	0.0079155672823219		0		0	Single Protein		A0A089ZCR8	4	63	62	4	62	4	7	89	100.0	Confident
250	A0A089ZCQ3	A0A089ZCQ3_METFO_Putative_rubrerythrin_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1006_PE=4_SV=1			22.382044094126314	86.08	20.62	0.015893470790378006		0		0	Single Protein		A0A089ZCQ3	4	29	29	4	29	4	5	48	100.0	Confident
251	A0A090I899	A0A090I899_METFO_Molybdenum_cofactor_biosynthesis_protein_MoaA_OS=Methanobacterium_formicicum_OX=2162_GN=moaA_PE=4_SV=1			55.00988984998277	75.36	4.68	0.010810810810810811		0		0	Single Protein		A0A090I899	2	34	34	2	34	2	5	42	100.0	Confident
252	A0A090I897	A0A090I897_METFO_Formylmethanofuran--tetrahydromethanopterin_formyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=ftr_PE=3_SV=1			31.31377494357824	57.91	22.22	0.027114427860696518		0		0	Single Protein		A0A090I897	5	20	20	5	20	5	12	34	100.0	Confident
253	A0A090I7U6	A0A090I7U6_METFO_GDP-mannose_4,6-dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2001_PE=4_SV=1			45.95733837398273	89.76	46.83	0.035504335640205185		0		0	Single Protein		A0A090I7U6	15	43	43	15	43	15	52	112	100.0	Confident
254	A0A090I7U4	A0A090I7U4_METFO_ABC_transporter_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0884_PE=4_SV=1			32.281788783977355	76.31	11.85	0.007452574525745257		0		0	Single Protein		A0A090I7U4	3	36	36	3	36	3	4	47	100.0	Confident
255	A0A090I7W3	A0A090I7W3_METFO_Methyl-coenzyme_M_reductase_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=mcrB_PE=3_SV=1			46.94274210091379	64.56	61.85	0.09977903307388587		0		0	Single Protein		A0A090I7W3	23	30	30	23	30	23	130	186	100.0	Confident
256	A0A090I7V9	A0A090I7V9_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_E_OS=Methanobacterium_formicicum_OX=2162_GN=mtrE_PE=3_SV=1			30.71094884518551	19.66	10.85	0.09482758620689655		0		0	Single Protein		A0A090I7V9	2	2	2	2	2	2	7	7	100.0	Confident
257	A0A090I842	A0A090I842_METFO_CBS_domain-containing_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1036_PE=4_SV=1			31.291453390373853	79.21	39.43	0.02594441599817945		0		0	Single Protein		A0A090I842	9	57	57	9	57	9	26	92	100.0	Confident
258	A0A090I7T8	A0A090I7T8_METFO_Peptidyl-prolyl_cis-trans_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0907_PE=3_SV=1			29.41450296953283	100.0	25.29	0.034929757343550444		0		0	Single Protein		A0A090I7T8	5	38	38	5	38	5	19	67	100.0	Confident
259	A0A090I7T4	A0A090I7T4_METFO_Phosphoenolpyruvate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=ppsA1_PE=3_SV=1			83.72800510760915	76.57	44.76	0.015706058862329883		0		0	Single Protein		A0A090I7T4	26	66	66	26	66	26	59	140	100.0	Confident
260	A0A090I7Q9	A0A090I7Q9_METFO_2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=aroA'_PE=3_SV=1			28.26060789774629	81.89	8.3	0.009216589861751152		0		0	Single Protein		A0A090I7Q9	2	19	19	2	19	2	3	42	100.0	Confident
261	A0A089ZCI8	A0A089ZCI8_METFO_Methanogenesis_marker_protein_7_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0950_PE=4_SV=1			33.997769251689434	77.23	4.29	0.004273504273504274		0		0	Single Protein		A0A089ZCI8	1	12	12	1	12	1	1	14	100.0	Doubtful
262	A0A090I135	A0A090I135_METFO_UTP--glucose-1-phosphate_uridylyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=yngB_PE=3_SV=1			31.620237960790647	78.29	6.76	0.006024096385542169		0		0	Single Protein		A0A090I135	2	23	23	2	23	2	2	26	100.0	Doubtful
263	A0A090I0S1	A0A090I0S1_METFO_KH_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1939_PE=4_SV=1			20.887177072228567	83.42	4.28	0.01282051282051282		0		0	Single Protein		A0A090I0S1	1	25	25	1	25	1	2	28	100.0	Doubtful
264	A0A090I9D3	A0A090I9D3_METFO_Succinate--CoA_ligase_[ADP-forming]_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=sucC_PE=3_SV=1			39.97881074207412	92.93	10.87	0.006340579710144928		0		0	Single Protein		A0A090I9D3	3	16	16	3	16	3	4	27	100.0	Confident
265	A0A090I9D6	A0A090I9D6_METFO_Triosephosphate_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=tpiA_PE=3_SV=1			23.486166630844448	62.22	5.33	0.006024096385542169		0		0	Single Protein		A0A090I9D6	1	7	7	1	7	1	1	10	100.0	Doubtful
266	A0A090JV74	A0A090JV74_METFO_Homoserine_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1045_PE=3_SV=1			47.24660554137425	51.03	4.37	0.011904761904761904		0		0	Single Protein		A0A090JV74	2	11	11	2	11	2	4	21	100.0	Confident
267	A0A090I9A6	A0A090I9A6_METFO_Hydroxylamine_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=hcp_PE=3_SV=1			48.27891550428775	81.69	45.31	0.025213694646467753		0		0	Single Protein		A0A090I9A6	16	31	31	16	31	16	45	87	100.0	Confident
268	A0A090JUV1	A0A090JUV1_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=mtrD_PE=3_SV=1			23.977778372308617	18.67	3.32	0.06666666666666667		0		0	Single Protein		A0A090JUV1	1	2	2	1	2	1	3	6	100.0	Doubtful
269	A0A090IB20	A0A090IB20_METFO_Proteasome_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=psmA_PE=3_SV=1			27.875127649647077	89.24	38.65	0.03520204894706886		0		0	Single Protein		A0A090IB20	9	25	25	9	25	9	23	52	100.0	Confident
270	A0A089ZDH4	A0A089ZDH4_METFO_Elongation_factor_1-alpha_OS=Methanobacterium_formicicum_OX=2162_GN=tuf_PE=3_SV=1			45.22317445495815	77.97	44.79	0.03324715985143791		0		0	Single Protein		A0A089ZDH4	15	47	47	15	47	15	40	109	100.0	Confident
271	A0A090JUU7	A0A090JUU7_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_G_OS=Methanobacterium_formicicum_OX=2162_GN=mtrG_PE=3_SV=1			9.348907340023166	100.0	29.76	0.08928571428571429		0		0	Single Protein		A0A090JUU7	2	11	11	2	11	2	8	34	100.0	Confident
